"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-19 03:25:00",0,0,0,0,0,0,0,0
"2012-07-19 03:30:00",0,0,2.412,1.182,2.382,2.418,1.2,1.218
"2012-07-19 03:35:00",2.37,2.388,0,2.376,1.188,0,2.412,1.218
"2012-07-19 03:40:00",2.37,2.388,2.412,0,1.194,2.418,0,2.436
"2012-07-19 03:45:00",2.37,0,0,2.376,1.188,0,2.412,0
"2012-07-19 03:50:00",2.37,3.57,2.412,2.376,3.576,4.836,2.412,4.872
"2012-07-19 03:55:00",7.11,5.982,4.824,7.128,5.952,4.836,6.036,4.872
"2012-07-19 04:00:00",4.74,5.958,4.824,4.752,4.764,4.836,6.024,4.872
"2012-07-19 04:05:00",9.48,11.94,14.472,11.88,11.91,14.508,12.06,12.18
"2012-07-19 04:10:00",10.668,10.758,14.472,14.256,14.292,14.508,13.272,9.744
"2012-07-19 04:15:00",9.48,10.734,9.648,9.504,11.91,9.672,10.848,9.744
"2012-07-19 04:20:00",7.11,8.37,8.448,7.128,7.146,7.254,7.236,7.308
"2012-07-19 04:25:00",7.11,7.164,7.236,7.128,5.958,7.254,7.236,6.09
"2012-07-19 04:30:00",7.11,4.776,6.024,7.128,5.952,4.836,4.824,7.308
"2012-07-19 04:35:00",7.11,7.164,7.236,7.128,8.34,8.466,7.236,7.308
"2012-07-19 04:40:00",5.922,7.164,6.036,5.946,5.952,6.042,7.236,4.872
"2012-07-19 04:45:00",5.928,4.776,4.824,5.934,4.764,6.048,4.824,4.872
"2012-07-19 04:50:00",3.552,4.776,3.612,3.57,4.764,3.624,4.824,4.872
"2012-07-19 04:55:00",5.928,4.776,4.824,4.752,4.764,4.836,4.824,6.09
"2012-07-19 05:00:00",3.552,4.776,4.824,3.558,3.576,3.63,3.624,2.436
"2012-07-19 05:05:00",3.558,2.388,2.412,2.376,3.57,2.418,2.412,2.436
"2012-07-19 05:10:00",3.552,2.388,2.412,3.57,2.382,4.836,3.612,3.654
"2012-07-19 05:15:00",2.37,4.776,3.624,2.376,2.382,2.418,2.412,3.654
"2012-07-19 05:20:00",1.188,0,1.2,2.376,2.382,0,2.412,0
"2012-07-19 05:25:00",0,0,0,0,0,1.212,0,0
"2012-07-19 05:30:00",1.182,2.388,1.212,1.182,0,1.206,1.212,2.436
"2012-07-19 05:35:00",1.188,0,2.412,1.194,2.382,2.418,1.2,0
"2012-07-19 05:40:00",1.182,2.388,0,0,0,0,0,0
"2012-07-19 05:45:00",1.188,0,1.2,2.376,2.382,0,2.412,2.436
"2012-07-19 05:50:00",1.182,2.388,1.212,1.182,2.382,2.418,1.212,2.436
"2012-07-19 05:55:00",1.188,0,1.2,1.194,0,0,1.2,0
"2012-07-19 06:00:00",0,0,0,0,0,1.212,0,0
"2012-07-19 06:05:00",1.182,2.388,1.212,0,0,1.206,0,0
"2012-07-19 06:10:00",0,0,0,1.182,2.382,0,1.212,0
"2012-07-19 06:15:00",0,0,1.2,1.194,0,0,0,2.436
"2012-07-19 06:20:00",0,0,0,0,0,0,1.2,0
"2012-07-19 06:25:00",1.188,0,0,0,0,0,0,0
"2012-07-19 06:30:00",0,0,0,0,0,0,0,0
