"","Date","pred","sd","CI95up","CI95low","CI50up","CI50low","ts"
"41",2012-08-15 17:30:00,8.59150149625103,0.363894260614662,9.3047211412366,7.87828185126545,8.8369444451908,8.34605854731125,"2 min"
"42",2012-08-15 17:32:00,4.90357233317234,0.560901370801517,6.00291881882245,3.80422584752222,5.28189455864889,4.52525010769578,"2 min"
"43",2012-08-15 17:34:00,2.95185500759613,1.00678476440157,4.92511688600686,0.978593129185403,3.63092101183857,2.27278900335369,"2 min"
"44",2012-08-15 17:36:00,4.23899441638829,0.798758304329875,5.80453192522713,2.67345690754945,4.77774870554279,3.70024012723378,"2 min"
"45",2012-08-15 17:38:00,2.34118057741723,0.736228738827712,3.78416238990289,0.898198764931568,2.83775931555631,1.84460183927815,"2 min"
"46",2012-08-15 17:40:00,3.49999600650153,0.922385463124718,5.30783829408928,1.69215371891379,4.12213554710902,2.87785646589404,"2 min"
"47",2012-08-15 17:42:00,2.21310811526479,0.797833574019365,3.77683318599961,0.649383044529959,2.75123868330316,1.67497754722642,"2 min"
"48",2012-08-15 17:44:00,5.15771525379522,0.484001229300083,6.10634023169649,4.20909027589394,5.48416912204043,4.83126138555001,"2 min"
"49",2012-08-15 17:46:00,4.86633704431629,0.548810777284147,5.94198640212065,3.79068768651193,5.23650428839159,4.49616980024099,"2 min"
"50",2012-08-15 17:48:00,7.53459950833975,0.553067749976085,8.61859237930348,6.45060663737602,7.90763803686263,7.16156097981687,"2 min"
"51",2012-08-15 17:50:00,5.97291337201827,0.771628320879388,7.48527709039299,4.46054965364356,6.49336876541243,5.45245797862411,"2 min"
"52",2012-08-15 17:52:00,3.85406557998241,0.92159782536272,5.66036412592377,2.04776703404104,4.47567386699256,3.23245729297226,"2 min"
"53",2012-08-15 17:54:00,2.85924189933368,1.04321623637069,4.90390815070766,0.814575647959695,3.56288055800384,2.15560324066351,"2 min"
"54",2012-08-15 17:56:00,2.4184225774287,0.969443064112413,4.31849606815118,0.518349086706213,3.0723019875712,1.76454316728619,"2 min"
"55",2012-08-15 17:58:00,0.793592802234703,0.517794026257305,1.80845044510901,-0.221264840639602,1.14283956565802,0.44434603881139,"2 min"
"56",2012-08-15 18:00:00,0.444592677268342,0.370344952563102,1.17045544614822,-0.281270091611533,0.694386551809008,0.194798802727675,"2 min"
"57",2012-08-15 18:02:00,0,0,0,0,0,0,"2 min"
"58",2012-08-15 18:04:00,0.497608028293614,0.392054152995728,1.2660200481546,-0.27080399156737,0.762044536011039,0.233171520576188,"2 min"
"59",2012-08-15 18:06:00,0,0,0,0,0,0,"2 min"
"60",2012-08-15 18:08:00,0,0,0,0,0,0,"2 min"
"61",2012-08-15 18:10:00,0,0,0,0,0,0,"2 min"
"62",2012-08-15 16:10:00,0,0,0,0,0,0,"5 min"
"63",2012-08-15 16:15:00,0.463038830307892,0.215045919709195,0.884521087960207,0.0415565726555767,0.608085098973234,0.31799256164255,"5 min"
"64",2012-08-15 16:20:00,0.839111376893031,0.359860601439001,1.54442519516839,0.133797558617667,1.08183366406303,0.596389089723028,"5 min"
"65",2012-08-15 16:25:00,11.9556396307967,0.735040760904408,13.3962930493383,10.5149862122551,12.451417090003,11.4598621715903,"5 min"
"66",2012-08-15 16:30:00,12.4692228697461,0.507753260782213,13.464400973912,11.4740447655802,12.8116972397723,12.1267484997198,"5 min"
"67",2012-08-15 16:35:00,5.50930191097465,0.308912531494098,6.11475934707618,4.90384447487312,5.71766024717454,5.30094357477476,"5 min"
"68",2012-08-15 16:40:00,8.6970739236875,0.269222664229269,9.22474064939879,8.16940719797621,8.87866185123062,8.51548599614438,"5 min"
"69",2012-08-15 16:45:00,9.66975972331411,0.265109238743922,10.189364283221,9.1501551634072,9.84857318752917,9.49094625909905,"5 min"
"70",2012-08-15 16:50:00,9.50597782969428,0.224504120650718,9.94599782055052,9.06595783883804,9.65740355794997,9.35455210143859,"5 min"
"71",2012-08-15 16:55:00,6.23890932414421,0.314199818416962,6.85472965219048,5.62308899609794,6.45083388117992,6.0269847671085,"5 min"
"72",2012-08-15 17:00:00,10.9895585734787,1.25121035709668,13.4418858104717,8.5372313364857,11.8334871346796,10.1456300122778,"5 min"
"73",2012-08-15 17:05:00,43.1343367853866,1.17315146438916,45.4336714039998,40.8350021667734,43.9256154235446,42.3430581472286,"5 min"
"74",2012-08-15 17:10:00,32.7584670696796,1.38720374765912,35.4773364543105,30.0395976850488,33.6941217789093,31.82281236045,"5 min"
"75",2012-08-15 17:15:00,10.7480134980154,0.732715559811666,12.1841096061584,9.31191738987242,11.2422226329175,10.2538043631132,"5 min"
"76",2012-08-15 17:20:00,3.40354338635196,0.341449865807024,4.07277282585977,2.73431394684416,3.63384782104463,3.1732389516593,"5 min"
"77",2012-08-15 17:25:00,2.75571104469904,0.186114281543372,3.12048833353259,2.39093375586548,2.88124321996515,2.63017886943293,"5 min"
"78",2012-08-15 17:30:00,7.86889708764986,0.278567548954606,8.41487945086248,7.32291472443723,8.05678804415698,7.68100613114273,"5 min"
"79",2012-08-15 17:35:00,3.79490682557835,0.353845172670337,4.48843062011557,3.10138303104114,4.03357176770086,3.55624188345585,"5 min"
"80",2012-08-15 17:40:00,3.2691567073493,0.284112220185937,3.82600642648146,2.71230698821715,3.46078748777017,3.07752592692844,"5 min"
"81",2012-08-15 17:45:00,3.44659066179396,0.258922585448093,3.95406960405622,2.93911171953171,3.62123129177297,3.27195003181496,"5 min"
"82",2012-08-15 17:50:00,6.80812977705754,0.185833811907994,7.172357355507,6.44390219860808,6.93347277842934,6.68278677568573,"5 min"
