,1,2,3,4,5,6,7,8
08/04/2012 01:15,0,0,0,0,0,0,0,0
08/04/2012 01:30,0,0,0,0,0,0,0,0
08/04/2012 01:45,0,0,0,0,0,0,0,0
08/04/2012 02:00,0,0,0,0,0,0,0,0
08/04/2012 02:15,0,0,0,0,0,0,0,0
08/04/2012 02:30,0,0,0,0,0,0,0,0
08/04/2012 02:45,0,0,0,0,0,0,0,0
08/04/2012 03:00,0,0,0,0,0,0,0,0
08/04/2012 03:15,0,0,0,0,0,0,0,0
08/04/2012 03:30,0,0,0,0,0,0,0,0
08/04/2012 03:45,0,0,0,0,0,0,0,0
08/04/2012 04:00,0,0,0,0,0,0,0,0
08/04/2012 04:15,0,0,0,0,0,0,0,0
08/04/2012 04:30,0,0,0,0,0,0,0,0
08/04/2012 04:45,0,0,0,0,0,0,0,0
08/04/2012 05:00,0,0,0,0,0,0,0,0
08/04/2012 05:15,0,0,0,0,0,0,0,0
08/04/2012 05:30,0,0,0,0,0,0,0,0
08/04/2012 05:45,0,0,0,0,0,0,0,0
08/04/2012 06:00,0,0,0,0,0,0,0,0
08/04/2012 06:15,0,0,0,0,0,0,0,0
08/04/2012 06:30,0,0,0,0,0,0,0,0
08/04/2012 06:45,0,0,0,0,0,0,0,0
08/04/2012 07:00,0,0,0,0,0,0,0,0
08/04/2012 07:15,0,0,0,0,0,0,0,0
08/04/2012 07:30,0,0,0,0,0,0,0,0
08/04/2012 07:45,0,0,0,0,0,0,0,0
08/04/2012 08:00,0,0,0,0,0,0,0,0
08/04/2012 08:15,0,0,0,0,0,0,0,0
08/04/2012 08:30,0,0,0,0,0,0,0,0
08/04/2012 08:45,0,0,0,0,0,0,0,0
08/04/2012 09:00,0,0,0,0,0,0,0,0
08/04/2012 09:15,0,0,0,0,0,0,0,0
08/04/2012 09:30,0,0,0,0,0,0,0,0
08/04/2012 09:45,0,0,0,0,0,0,0,0
08/04/2012 10:00,0,0,0,0,0,0,0,0
08/04/2012 10:15,0,0,0,0,0,0,0,0
08/04/2012 10:30,0,0,0,0,0,0,0,0
08/04/2012 10:45,0,0,0,0,0,0,0,0
08/04/2012 11:00,0,0,0,0,0,0,0,0
08/04/2012 11:15,0,0,0,0,0,0,0,0
08/04/2012 11:30,0,0,0,0,0,0,0,0
08/04/2012 11:45,0,0,0,0,0,0,0,0
08/04/2012 12:00,0,0,0,0,0,0,0,0
08/04/2012 12:15,0,0,0,0,0,0,0,0
08/04/2012 12:30,0,0,0,0,0,0,0,0
08/04/2012 12:45,0,0,0,0,0,0,0,0
08/04/2012 13:00,0,0,0,0,0,0,0,0
08/04/2012 13:15,0,0,0,0,0,0,0,0
08/04/2012 13:30,0,0,0,0,0,0,0,0
08/04/2012 13:45,0,0,0,0,0,0,0,0
08/04/2012 14:00,0,0,0,0,0,0,0,0
08/04/2012 14:15,0,0,0,0,0,0.402,0,0
08/04/2012 14:30,0,0,0,0,0,0,0,0
08/04/2012 14:45,0,0,0,0,0,0,0,0
08/04/2012 15:00,0,0,0,0,0,0,0,0
08/04/2012 15:15,0.396,0,0,0,0,0,0,0
08/04/2012 15:30,0,0,0,0,0,0,0,0
08/04/2012 15:45,0,0,0,0,0,0,0,0
08/04/2012 16:00,0,0,0,0,0,0,0,0
08/04/2012 16:15,0,0,0,0,0,0,0,0
08/04/2012 16:30,0,0,0,0,0,0,0,0
08/04/2012 16:45,0,0,0,0,0,0,0,0
08/04/2012 17:00,0,0,0,0,0,0,0,0
08/04/2012 17:15,0,0,0,0,0,0,0,0
08/04/2012 17:30,0,0,0,0,0,0,0,0
08/04/2012 17:45,0,0,0,0,0,0,0,0
08/04/2012 18:00,0,0,0,0,0,0,0,0
08/04/2012 18:15,0,0,0,0,0,0,0,0
08/04/2012 18:30,0,0,0,0,0,0,0,0
08/04/2012 18:45,0,0,0,0,0,0,0,0
08/04/2012 19:00,0,0,0,0,0,0,0,0
08/04/2012 19:15,0,0,0,0,0,0,0,0
08/04/2012 19:30,0,0,0,0,0,0,0,0
08/04/2012 19:45,0,0,0,0,0,0,0,0
08/04/2012 20:00,0,0,0,0,0,0,0,0
08/04/2012 20:15,0,0,0,0,0,0,0,0
08/04/2012 20:30,0,0,0,0,0,0,0,0
08/04/2012 20:45,0,0,0,0,0,0,0,0
08/04/2012 21:00,0,0,0,0,0,0,0,0
08/04/2012 21:15,0,0,0,0,0,0,0,0
08/04/2012 21:30,0,0,0,0,0,0,0,0
08/04/2012 21:45,0,0,0,0,0,0,0,0
08/04/2012 22:00,0,0,0,0,0,0,0,0
08/04/2012 22:15,0,0,0,0,0,0,0,0
08/04/2012 22:30,0,0,0,0,0,0,0,0
08/04/2012 22:45,0,0,0,0,0,0,0,0
08/04/2012 23:00,0,0,0,0.394,0,0,0,0
08/04/2012 23:15,0,0.394,0,0.398,0,0,0,0
08/04/2012 23:30,0,0.402,0,0,0,0,0,0.812
08/04/2012 23:45,0.79,0,0,0.394,0.794,0.402,0.404,0
09/04/2012 00:00,0,0,0.804,0.398,0,0.404,0.4,0
09/04/2012 00:15,0.79,0.796,0.804,0.792,0.794,0.806,0.804,0.812
09/04/2012 00:30,0.394,0.796,0,0,0.398,0,0,0.812
09/04/2012 00:45,0.396,0,0,0,0,0,0,0
09/04/2012 01:00,0,0,0,0,0,0,0,0
09/04/2012 01:15,0,0,0,0,0,0,0,0
09/04/2012 01:30,0,0,0,0,0,0,0,0
09/04/2012 01:45,0,0,0,0,0,0,0,0
09/04/2012 02:00,0,0,0,0,0,0,0,0
09/04/2012 02:15,0,0,0,0,0,0,0,0
09/04/2012 02:30,0,0,0,0,0,0,0,0
09/04/2012 02:45,0,0,0,0,0,0,0,0
09/04/2012 03:00,0,0,0,0,0,0,0,0
09/04/2012 03:15,0,0,0,0,0,0,0,0
09/04/2012 03:30,0,0,0,0,0,0,0,0
09/04/2012 03:45,0,0,0,0,0,0,0,0
09/04/2012 04:00,0,0,0,0,0,0,0,0
09/04/2012 04:15,0,0,0,0,0,0,0,0
09/04/2012 04:30,0,0,0,0,0,0,0,0
09/04/2012 04:45,0,0,0,0,0,0,0,0
09/04/2012 05:00,0,0,0,0,0,0,0,0
09/04/2012 05:15,0,0,0,0,0,0,0,0
09/04/2012 05:30,0,0,0,0.394,0,0,0.404,0
09/04/2012 05:45,0.79,0.796,0.804,0.398,0.794,0.806,0.4,0.406
09/04/2012 06:00,0,0,0.4,0.792,0.396,0,0.404,0.406
09/04/2012 06:15,0.394,0.796,0.404,0,0.398,0.806,0.4,0
09/04/2012 06:30,0.79,0.796,0.804,1.186,0.794,0.806,0.804,1.218
09/04/2012 06:45,0.396,0,0.804,0.398,0.396,0.806,0.804,0.406
09/04/2012 07:00,0.79,1.198,0.804,0.792,1.192,0.806,0.804,0.812
09/04/2012 07:15,0.79,0.796,0.804,0.792,0.396,0.806,0.804,0.812
09/04/2012 07:30,0.79,0.394,0.804,0.792,0.794,0.806,0.804,0.812
09/04/2012 07:45,0.394,0.402,0,0.792,0.398,0,0,0.812
09/04/2012 08:00,0.396,0.796,0.4,0,0.396,0.806,0.404,0
09/04/2012 08:15,0.79,0.796,1.208,1.186,1.192,0.806,1.204,0.812
09/04/2012 08:30,1.184,0.796,0.804,1.19,0.794,0.806,0.804,1.218
09/04/2012 08:45,1.186,0.796,0.804,0.792,1.19,0.806,0.804,1.218
09/04/2012 09:00,0,0.796,0.804,0.792,0.398,0.806,0.804,0
09/04/2012 09:15,0.79,0,0,0,0.396,0,0.404,0.812
09/04/2012 09:30,0,0.796,0.404,0.394,0.398,0.806,0.4,0
09/04/2012 09:45,0.394,0,0.4,0.398,0,0,0,0.406
09/04/2012 10:00,0.396,0.402,0,0.394,0.396,0.404,0.404,0.406
09/04/2012 10:15,0.394,0.394,0.804,0.398,0.794,0.402,0.4,0.406
09/04/2012 10:30,0.396,0,0,0,0,0,0.404,0.406
09/04/2012 10:45,0,0.402,0,0.394,0,0.404,0,0
09/04/2012 11:00,0,0,0,0,0,0,0,0
09/04/2012 11:15,0,0,0,0,0,0,0,0
09/04/2012 11:30,0,0,0,0.398,0,0.402,0,0
09/04/2012 11:45,0,0,0.404,0,0,0,0.4,0
09/04/2012 12:00,0,0,0,0,0.398,0,0,0
09/04/2012 12:15,0,0,0,0,0,0,0,0
09/04/2012 12:30,0,0,0,0,0,0,0,0
09/04/2012 12:45,0,0,0,0,0,0,0,0
09/04/2012 13:00,0,0,0,0,0,0,0,0
09/04/2012 13:15,0,0,0,0,0,0,0,0
09/04/2012 13:30,0,0,0,0,0,0,0,0
09/04/2012 13:45,0,0,0,0,0,0,0,0
09/04/2012 14:00,0,0.394,0,0,0,0,0,0.406
09/04/2012 14:15,0,0,0,0,0,0,0,0
09/04/2012 14:30,0,0,0.4,0,0,0,0,0.406
09/04/2012 14:45,0,0,0,0,0.396,0,0,0
09/04/2012 15:00,0.394,0.402,0,0.792,0,0.404,0.404,0
09/04/2012 15:15,0.396,0,0.404,0,0.398,0.402,0.4,0.406
09/04/2012 15:30,0.79,1.19,1.204,0.792,1.19,0.806,0.804,0.812
09/04/2012 15:45,0.79,0.402,0.4,0.792,0.398,0.806,0.404,0.812
09/04/2012 16:00,0.394,1.19,0.404,0.792,0.794,0.806,0.804,0.812
09/04/2012 16:15,0.79,0.402,0.804,0.792,0.794,0.806,0.804,0.812
09/04/2012 16:30,0.396,0.796,0.804,0.792,0.794,0,0.804,0.406
09/04/2012 16:45,0.79,0,0.404,0.792,0.396,0.806,0.4,0.406
09/04/2012 17:00,0,0.796,0.4,0,0,0,0,0
09/04/2012 17:15,0.394,0,0,0,0.398,0,0.404,0.406
09/04/2012 17:30,0.396,0,0,0,0,0.404,0,0
09/04/2012 17:45,0,0,0,0,0,0,0,0.406
09/04/2012 18:00,0,0,0,0,0,0,0,0
09/04/2012 18:15,0,0,0,0,0,0,0,0
09/04/2012 18:30,0,0,0,0,0,0,0,0
09/04/2012 18:45,0,0,0,0,0,0,0,0
09/04/2012 19:00,0,0,0,0,0,0,0,0
09/04/2012 19:15,0,0,0,0,0,0,0,0
09/04/2012 19:30,0,0,0,0,0,0,0,0
09/04/2012 19:45,0,0,0,0,0,0,0,0
09/04/2012 20:00,0,0,0,0,0,0,0,0
09/04/2012 20:15,0,0,0,0,0,0,0,0
09/04/2012 20:30,0,0,0,0,0,0,0,0
09/04/2012 20:45,0,0,0,0,0,0,0,0
09/04/2012 21:00,0,0,0,0,0,0,0,0
09/04/2012 21:15,0,0,0,0,0,0,0,0
09/04/2012 21:30,0,0,0,0,0,0,0,0
09/04/2012 21:45,0,0,0,0,0,0,0,0
09/04/2012 22:00,0,0,0,0,0,0,0,0
09/04/2012 22:15,0,0,0,0,0,0,0,0
09/04/2012 22:30,0,0,0.4,0.792,0.396,0.402,0,0
09/04/2012 22:45,0,0.796,0.404,0,0,0,0.4,0
09/04/2012 23:00,0,0,0,0,0.398,0,0,0
09/04/2012 23:15,0,0,0,0,0,0,0,0
09/04/2012 23:30,0,0,0,0,0,0,0,0
09/04/2012 23:45,0,0,0,0,0,0,0,0
10/04/2012 00:00,0,0,0,0,0,0,0,0
10/04/2012 00:15,0,0,0,0,0,0,0.404,0.406
10/04/2012 00:30,0.394,0.796,0.804,0.792,0.396,0.806,0.4,0.406
10/04/2012 00:45,0.79,0,0.4,0.792,0.794,0.806,0.404,0.812
10/04/2012 01:00,0,0,0,0,0,0,0,0
10/04/2012 01:15,0,0,0,0,0,0,0,0
10/04/2012 01:30,0,0,0,0,0,0,0,0
10/04/2012 01:45,0,0,0,0,0,0,0,0
10/04/2012 02:00,0.79,1.592,1.208,1.584,1.192,0.806,1.608,0.812
10/04/2012 02:15,1.58,1.198,1.204,0.792,1.588,0.806,0.804,0.812
10/04/2012 02:30,0.79,0.394,0.404,0.792,0.396,0.806,0.4,0.812
10/04/2012 02:45,1.58,1.198,1.204,1.584,1.192,1.21,1.208,1.624
10/04/2012 03:00,0,0.796,0.804,0.398,0.794,0.402,0.4,0.406
10/04/2012 03:15,0.396,0,0,0,0,0,0.404,0.406
10/04/2012 03:30,0,0,0,0,0,0,0,0
10/04/2012 03:45,0.394,0,0,0.394,0,0.806,0,0
10/04/2012 04:00,0,0,0.404,0,0.396,0,0.4,0
10/04/2012 04:15,0,0.796,0,0.398,0.398,0.402,0.404,0
10/04/2012 04:30,3.16,2.388,2.412,2.376,2.382,2.016,2.008,2.436
10/04/2012 04:45,0,0,0.4,0.792,0.794,0,0.404,0.406
10/04/2012 05:00,1.58,1.994,1.608,1.584,1.588,2.014,1.608,1.218
10/04/2012 05:15,3.16,2.782,3.216,3.168,3.176,2.822,2.812,4.06
10/04/2012 05:30,1.58,1.198,1.204,1.186,1.192,0.806,0.804,0.812
10/04/2012 05:45,0,0.394,0,0.398,0.396,0.806,0.404,0
10/04/2012 06:00,0.79,0.796,0.804,0.792,0.794,0.806,0.804,0.812
10/04/2012 06:15,3.95,2.79,2.816,3.168,2.78,2.418,2.812,2.436
10/04/2012 06:30,1.58,1.592,1.204,0.792,1.588,0.806,1.208,1.624
10/04/2012 06:45,0.394,0,0.404,0.792,0,0.806,0.4,0.406
10/04/2012 07:00,0.396,0.796,0.804,0.792,0.794,0.402,0.804,0.406
10/04/2012 07:15,0.79,0,0,0,0,0.404,0,0
10/04/2012 07:30,0,0,0,0,0,0,0,0
10/04/2012 07:45,0,0,0,0,0,0,0.404,0
10/04/2012 08:00,0,0,0,0,0,0,0,0
10/04/2012 08:15,0,0,0,0,0,0,0,0.406
10/04/2012 08:30,0.394,0,0,0,0,0,0,0
10/04/2012 08:45,0.396,0.796,0,0,0.794,0,0,0
10/04/2012 09:00,0,0,0.404,0,0,0,0.4,0
10/04/2012 09:15,0,0,0.4,0.792,0,0,0,0
10/04/2012 09:30,0.394,0,0,0,0,0.402,0,0.406
10/04/2012 09:45,0,0,0,0,0,0,0.404,0
10/04/2012 10:00,0,0,0,0,0,0,0,0
10/04/2012 10:15,0,0,0,0,0,0,0,0
10/04/2012 10:30,0,0,0,0,0,0,0,0
10/04/2012 10:45,0,0,0,0,0,0,0,0
10/04/2012 11:00,0,0,0,0,0,0,0,0
10/04/2012 11:15,0,0,0,0,0,0,0,0
10/04/2012 11:30,0,0,0,0,0,0,0,0
10/04/2012 11:45,0.396,0,0,0,0.398,0,0,0
10/04/2012 12:00,0,0,0,0,0,0,0,0
10/04/2012 12:15,0.394,0.402,0,0,0.396,0.404,0,0
10/04/2012 12:30,0,0,0,0,0,0,0,0
10/04/2012 12:45,0,0,0,0,0,0,0,0
10/04/2012 13:00,0,0,0,0,0,0,0,0
10/04/2012 13:15,0,0,0,0,0,0,0,0
10/04/2012 13:30,0,0,0,0,0,0,0,0
10/04/2012 13:45,0,0,0,0,0,0,0,0
10/04/2012 14:00,0,0,0,0,0,0,0,0
10/04/2012 14:15,0,0,0,0,0,0,0,0
10/04/2012 14:30,0,0,0,0,0,0,0,0
10/04/2012 14:45,0,0,0,0,0,0,0,0
10/04/2012 15:00,0,0,0,0,0,0,0,0
10/04/2012 15:15,0,0,0,0,0,0,0,0
10/04/2012 15:30,0,0,0,0,0,0,0,0
10/04/2012 15:45,0,0,0,0,0,0,0,0
10/04/2012 16:00,0,0,0,0,0,0,0,0
10/04/2012 16:15,0,0,0,0,0,0,0,0
10/04/2012 16:30,0,0,0,0,0,0,0,0
10/04/2012 16:45,0,0,0,0,0,0,0,0
10/04/2012 17:00,0,0,0,0,0,0,0,0
10/04/2012 17:15,0,0,0,0,0,0,0,0
10/04/2012 17:30,0,0,0,0,0,0,0,0
10/04/2012 17:45,0,0,0,0,0,0,0,0
10/04/2012 18:00,0,0,0,0,0,0,0,0
10/04/2012 18:15,0,0,0,0,0,0,0,0
10/04/2012 18:30,0,0,0,0,0,0,0,0
10/04/2012 18:45,0,0,0,0,0,0,0,0
10/04/2012 19:00,0,0,0,0,0,0,0,0
10/04/2012 19:15,0,0,0,0,0,0,0,0
10/04/2012 19:30,0,0,0,0,0,0,0,0
10/04/2012 19:45,0,0,0,0,0,0,0,0
10/04/2012 20:00,0,0,0,0,0,0,0,0
10/04/2012 20:15,0,0,0,0,0,0,0,0
10/04/2012 20:30,0,0,0,0,0,0,0,0
10/04/2012 20:45,0,0,0,0,0,0,0,0
10/04/2012 21:00,0,0,0,0,0,0,0,0
10/04/2012 21:15,0,0,0,0,0,0,0,0
10/04/2012 21:30,0,0,0,0,0,0,0,0
10/04/2012 21:45,0,0,0,0,0,0,0,0
10/04/2012 22:00,0,0,0,0,0,0,0,0
10/04/2012 22:15,0,0,0,0,0,0,0,0
10/04/2012 22:30,0,0,0,0,0,0,0,0
10/04/2012 22:45,0,0,0,0,0,0,0,0
10/04/2012 23:00,0,0,0,0,0,0,0,0
10/04/2012 23:15,0,0,0,0,0,0,0,0
10/04/2012 23:30,0,0,0,0,0,0,0,0
10/04/2012 23:45,0,0,0,0,0,0,0,0
11/04/2012 00:00,0,0,0,0,0,0,0,0
11/04/2012 00:15,0,0,0,0,0,0,0,0
11/04/2012 00:30,0,0,0,0,0,0,0,0
11/04/2012 00:45,0,0,0,0,0,0,0,0
11/04/2012 01:00,0,0,0,0,0,0,0,0
11/04/2012 01:15,0,0,0,0,0,0,0,0
11/04/2012 01:30,0,0,0,0,0,0,0,0
11/04/2012 01:45,0,0,0,0,0,0,0,0
11/04/2012 02:00,0,0,0,0,0,0,0,0
11/04/2012 02:15,0,0,0,0,0,0,0,0
11/04/2012 02:30,0,0,0,0,0,0,0,0
11/04/2012 02:45,0,0,0,0,0,0,0,0
11/04/2012 03:00,0,0,0,0,0,0,0,0
11/04/2012 03:15,0,0,0,0,0,0,0,0
11/04/2012 03:30,0,0,0,0,0,0,0,0
11/04/2012 03:45,0,0,0,0,0,0,0,0
11/04/2012 04:00,0,0,0,0,0,0,0,0
11/04/2012 04:15,0,0,0,0,0,0,0,0
11/04/2012 04:30,0,0,0,0,0,0,0,0
11/04/2012 04:45,0,0,0,0,0,0,0,0
11/04/2012 05:00,0,0,0,0,0,0,0,0
11/04/2012 05:15,0,0,0,0,0,0,0,0
11/04/2012 05:30,0,0,0,0,0,0,0,0
11/04/2012 05:45,0,0,0,0,0,0,0,0
11/04/2012 06:00,0,0,0,0,0,0,0,0
11/04/2012 06:15,0,0,0,0,0,0,0,0
11/04/2012 06:30,0,0,0,0,0,0,0,0
11/04/2012 06:45,0,0,0,0,0,0,0,0
11/04/2012 07:00,0,0.394,0.804,0.792,0.398,0.402,0.804,0.406
11/04/2012 07:15,0,0,0,0,0,0,0,0
11/04/2012 07:30,0,0,0,0,0,0,0,0
11/04/2012 07:45,0,0.402,0,0,0,0,0,0
11/04/2012 08:00,0,0,0,0,0,0,0,0
11/04/2012 08:15,0,0,0,0,0,0,0,0
11/04/2012 08:30,0,0,0,0,0,0,0,0
11/04/2012 08:45,0.79,0,0,0.398,0.396,0.404,0,0.406
11/04/2012 09:00,0,0,0,0.394,0,0,0,0
11/04/2012 09:15,0,0,0,0,0,0,0,0
11/04/2012 09:30,0,0,0,0,0,0,0,0
11/04/2012 09:45,0,0,0,0,0,0,0,0
11/04/2012 10:00,0,0,0,0,0,0,0,0
11/04/2012 10:15,0,0,0.404,0,0,0,0.4,0
11/04/2012 10:30,0,0.394,0,0,0,0,0,0
11/04/2012 10:45,0,0,0,0,0,0,0,0
11/04/2012 11:00,0,0,0,0,0,0,0,0
11/04/2012 11:15,0,0,0,0,0,0,0,0
11/04/2012 11:30,0,0,0,0,0,0,0,0
11/04/2012 11:45,0,0,0,0,0,0,0,0
11/04/2012 12:00,0,0,0,0,0,0,0,0
11/04/2012 12:15,0,0,0,0,0,0,0,0
11/04/2012 12:30,0,0,0.4,0,0.398,0.402,0.404,0
11/04/2012 12:45,0,0.402,0,0,0,0,0,0
11/04/2012 13:00,0,0,0,0,0.396,0,0,0
11/04/2012 13:15,0,0,0,0,0,0.404,0,0
11/04/2012 13:30,0,0,0,0,0,0,0,0
11/04/2012 13:45,0,0,0,0,0,0,0,0
11/04/2012 14:00,0,0,0,0,0,0,0,0
11/04/2012 14:15,0,0,0,0,0,0,0,0
11/04/2012 14:30,0.394,0,0,0,0,0,0,0.406
11/04/2012 14:45,2.37,3.184,4.424,4.752,3.574,3.626,4.824,2.03
11/04/2012 15:00,3.556,3.184,3.616,3.168,3.572,3.628,3.216,2.842
11/04/2012 15:15,2.37,3.184,2.412,3.168,2.78,2.82,2.816,2.03
11/04/2012 15:30,0.79,0.796,0.804,0.792,0.794,0.806,0.804,0.812
11/04/2012 15:45,0.394,0,0.804,0,0.794,0.404,0.4,0.406
11/04/2012 16:00,1.186,1.198,1.208,1.584,1.19,1.208,1.608,0.812
11/04/2012 16:15,0,0.394,0,0,0.398,0.404,0,0.406
11/04/2012 16:30,0,0,0,0,0,0,0,0
11/04/2012 16:45,0,0,0,0,0,0,0,0
11/04/2012 17:00,0,0,0,0,0,0,0,0
11/04/2012 17:15,0,0,0,0,0,0,0,0
11/04/2012 17:30,0,0,0,0,0,0,0,0.406
11/04/2012 17:45,0,0,0,0,0,0,0,0
11/04/2012 18:00,0,0,0,0,0,0,0,0
11/04/2012 18:15,0.394,0.402,0.804,0.792,0.396,0.402,0.804,0
11/04/2012 18:30,1.976,1.986,1.608,1.584,1.986,2.016,2.012,1.624
11/04/2012 18:45,0.79,0.402,1.204,0.792,0.794,0.806,0.804,0.812
11/04/2012 19:00,0.394,0.394,0,0.398,0,0,0,0
11/04/2012 19:15,0,0,0,0,0,0,0,0
11/04/2012 19:30,0,0,0,0,0,0,0,0
11/04/2012 19:45,0,0,0,0,0,0,0,0
11/04/2012 20:00,0,0,0,0.394,0,0,0,0
11/04/2012 20:15,0,0,0,0,0,0,0,0.406
11/04/2012 20:30,0,0,0,0,0,0,0,0
11/04/2012 20:45,0,0,0,0,0,0,0,0
11/04/2012 21:00,0,0,0,0,0,0,0,0
11/04/2012 21:15,0,0,0,0,0,0,0,0
11/04/2012 21:30,0,0,0,0,0,0,0,0
11/04/2012 21:45,0,0,0,0,0,0,0,0
11/04/2012 22:00,0,0,0,0,0,0,0,0
11/04/2012 22:15,0,0,0,0,0,0,0,0
11/04/2012 22:30,0,0,0,0,0,0,0,0
11/04/2012 22:45,0,0,0,0,0,0,0,0
11/04/2012 23:00,0,0,0,0,0,0,0,0
11/04/2012 23:15,0,0,0,0,0,0,0,0
11/04/2012 23:30,0,0,0,0,0,0,0,0
