"","X1","X2","X3","X4","X5","X6","X7","X8"
"2013-05-14 22:50:00",0,0,0,0,0,0,0,0
"2013-05-14 22:52:00",0,3.015,0,0,0,3,0,0
"2013-05-14 22:54:00",3,0,3.03,2.985,0,0,0,3.045
"2013-05-14 22:56:00",3,0,3,0,0,0,5.97,0
"2013-05-14 22:58:00",0,0,0,0,0,0,0,3.045
"2013-05-14 23:00:00",0,2.955,0,2.955,5.955,2.955,0,0
"2013-05-14 23:02:00",0,0,0,0,0,3,0,0
"2013-05-14 23:04:00",0,3.015,0,0,0,0,0,0
"2013-05-14 23:06:00",3,0,0,0,0,0,0,0
"2013-05-14 23:08:00",0,0,3.03,2.985,0,0,0,0
"2013-05-14 23:10:00",3,0,0,0,0,0,2.94,3.045
"2013-05-14 23:12:00",0,0,0,0,0,0,3.03,0
"2013-05-14 23:14:00",0,0,0,0,0,0,0,0
"2013-05-14 23:16:00",0,0,3,0,0,0,0,0
"2013-05-14 23:18:00",0,0,0,0,2.985,2.955,0,0
"2013-05-14 23:20:00",0,2.955,0,2.955,2.97,0,0,3.045
"2013-05-14 23:22:00",0,0,0,0,0,3,0,0
"2013-05-14 23:24:00",0,3.015,0,0,0,0,0,0
"2013-05-14 23:26:00",3,0,0,2.985,0,0,0,0
"2013-05-14 23:28:00",0,0,0,0,0,0,0,0
"2013-05-14 23:30:00",3,0,3.03,0,0,0,5.97,3.045
"2013-05-14 23:32:00",0,0,3,0,2.985,0,0,0
"2013-05-14 23:34:00",0,2.955,0,0,2.97,2.955,0,3.045
"2013-05-14 23:36:00",0,0,0,2.955,0,3,0,0
"2013-05-14 23:38:00",0,3.015,0,0,0,0,0,0
"2013-05-14 23:40:00",6,0,0,2.985,0,0,0,0
"2013-05-14 23:42:00",0,0,3.03,0,0,0,5.97,3.045
"2013-05-14 23:44:00",0,2.955,0,2.955,5.955,2.955,0,0
"2013-05-14 23:46:00",0,3.015,3,0,0,3,0,3.045
"2013-05-14 23:48:00",0,0,0,2.985,0,0,0,0
"2013-05-14 23:50:00",3,0,0,0,0,0,2.94,0
"2013-05-14 23:52:00",3,0,0,0,5.955,0,3.03,3.045
"2013-05-14 23:54:00",0,0,3.03,0,0,2.955,0,0
"2013-05-14 23:56:00",0,2.955,0,2.955,0,3,0,0
"2013-05-14 23:58:00",0,3.015,3,0,0,0,0,3.045
"2013-05-15 00:00:00",0,0,0,0,0,0,0,0
"2013-05-15 00:02:00",6,0,0,2.985,0,0,2.94,0
"2013-05-15 00:04:00",0,0,0,0,5.955,0,3.03,3.045
"2013-05-15 00:06:00",0,2.955,3.03,2.955,0,2.955,0,0
"2013-05-15 00:08:00",0,3.015,0,0,0,3,0,0
"2013-05-15 00:10:00",0,0,3,2.985,0,0,0,3.045
"2013-05-15 00:12:00",6,0,0,0,2.97,0,2.94,0
"2013-05-15 00:14:00",0,0,0,0,2.985,2.955,3.03,3.045
"2013-05-15 00:16:00",0,2.955,3.03,2.955,0,3,0,0
"2013-05-15 00:18:00",0,3.015,0,0,0,0,0,3.045
"2013-05-15 00:20:00",3,0,3,2.985,0,0,2.94,0
"2013-05-15 00:22:00",3,0,0,0,5.955,0,3.03,0
"2013-05-15 00:24:00",0,2.955,0,0,0,2.955,0,3.045
"2013-05-15 00:26:00",0,3.015,3.03,2.955,0,3,0,0
"2013-05-15 00:28:00",0,0,0,0,0,0,0,0
"2013-05-15 00:30:00",3,0,0,2.985,5.955,0,2.94,3.045
"2013-05-15 00:32:00",3,0,3,0,0,2.955,3.03,0
"2013-05-15 00:34:00",0,5.97,0,2.955,0,3,0,3.045
"2013-05-15 00:36:00",0,0,3.03,0,0,0,0,0
"2013-05-15 00:38:00",3,0,0,2.985,5.955,0,2.94,3.045
"2013-05-15 00:40:00",3,2.955,3,0,0,2.955,3.03,0
"2013-05-15 00:42:00",0,3.015,3.03,2.955,0,3,0,3.045
"2013-05-15 00:44:00",3,0,0,2.985,5.955,0,2.94,3.045
"2013-05-15 00:46:00",3,2.955,3,0,0,2.955,3.03,0
"2013-05-15 00:48:00",0,3.015,0,2.955,0,3,0,3.045
"2013-05-15 00:50:00",3,0,3.03,2.985,5.955,0,2.94,3.045
"2013-05-15 00:52:00",3,5.97,3,2.955,0,5.955,3.03,3.045
"2013-05-15 00:54:00",0,0,3.03,2.985,2.97,0,0,3.045
"2013-05-15 00:56:00",6,5.97,0,0,2.985,5.955,5.97,3.045
"2013-05-15 00:58:00",0,0,6.03,5.94,2.97,0,2.94,0
"2013-05-15 01:00:00",6,5.97,0,2.955,2.985,5.955,3.03,6.09
"2013-05-15 01:02:00",0,0,6.03,2.985,2.97,0,2.94,0
"2013-05-15 01:04:00",6,2.955,0,0,2.985,5.955,3.03,3.045
"2013-05-15 01:06:00",0,3.015,3,2.955,2.97,0,2.94,3.045
"2013-05-15 01:08:00",6,5.97,3.03,5.94,2.985,5.955,3.03,3.045
"2013-05-15 01:10:00",0,0,6.03,2.985,5.955,0,2.94,3.045
"2013-05-15 01:12:00",6,5.97,0,2.955,0,5.955,3.03,3.045
"2013-05-15 01:14:00",0,0,3,2.985,5.955,0,2.94,3.045
"2013-05-15 01:16:00",3,5.97,3.03,2.955,0,5.955,3.03,0
"2013-05-15 01:18:00",3,0,0,2.985,5.955,0,2.94,6.09
"2013-05-15 01:20:00",0,3.015,6.03,2.955,0,5.955,3.03,0
"2013-05-15 01:22:00",6,2.955,0,0,5.955,0,2.94,3.045
"2013-05-15 01:24:00",0,0,3,2.985,2.97,5.955,0,3.045
"2013-05-15 01:26:00",3,5.97,3.03,2.955,2.985,0,5.97,0
"2013-05-15 01:28:00",3,0,3,2.985,0,2.955,0,6.09
"2013-05-15 01:30:00",0,3.015,3.03,2.955,5.955,3,3.03,0
"2013-05-15 01:32:00",6,2.955,0,2.985,0,2.955,2.94,3.045
"2013-05-15 01:34:00",0,3.015,3,2.955,2.97,3,0,3.045
"2013-05-15 01:36:00",3,2.955,3.03,0,2.985,2.955,5.97,0
"2013-05-15 01:38:00",3,0,3,2.985,2.97,3,0,6.09
"2013-05-15 01:40:00",0,5.97,3.03,2.955,2.985,0,5.97,0
"2013-05-15 01:42:00",6,0,0,2.985,2.97,5.955,0,6.09
"2013-05-15 01:44:00",0,5.97,6.03,2.955,2.985,0,5.97,0
"2013-05-15 01:46:00",6,0,0,2.985,2.97,5.955,0,6.09
"2013-05-15 01:48:00",0,5.97,6.03,2.955,2.985,2.955,5.97,0
"2013-05-15 01:50:00",6,3.015,0,5.94,2.97,3,0,6.09
"2013-05-15 01:52:00",0,2.955,6.03,2.985,5.955,2.955,5.97,0
"2013-05-15 01:54:00",6,3.015,0,2.955,2.985,3,2.94,6.09
"2013-05-15 01:56:00",0,2.955,6.03,2.985,2.97,5.955,3.03,0
"2013-05-15 01:58:00",6,3.015,0,2.955,2.985,0,5.97,6.09
"2013-05-15 02:00:00",0,2.955,6.03,2.985,2.97,5.955,0,0
"2013-05-15 02:02:00",6,3.015,0,2.955,2.985,0,5.97,6.09
"2013-05-15 02:04:00",0,2.955,6.03,2.985,2.97,5.955,0,0
"2013-05-15 02:06:00",6,3.015,0,2.955,2.985,0,5.97,6.09
"2013-05-15 02:08:00",0,2.955,6.03,2.985,2.97,5.955,0,0
"2013-05-15 02:10:00",6,3.015,0,2.955,2.985,2.955,5.97,6.09
"2013-05-15 02:12:00",0,2.955,6.03,2.985,2.97,3,0,0
"2013-05-15 02:14:00",6,3.015,0,2.955,2.985,2.955,2.94,0
"2013-05-15 02:16:00",0,2.955,6.03,2.985,2.97,3,3.03,6.09
"2013-05-15 02:18:00",3,3.015,0,2.955,5.955,2.955,2.94,0
"2013-05-15 02:20:00",3,2.955,6.03,2.985,0,3,3.03,6.09
"2013-05-15 02:22:00",0,5.97,0,2.955,2.985,2.955,2.94,0
"2013-05-15 02:24:00",6,0,0,2.985,2.97,3,3.03,6.09
"2013-05-15 02:26:00",0,3.015,6.03,2.955,2.985,2.955,2.94,0
"2013-05-15 02:28:00",6,2.955,3.03,5.94,5.955,3,3.03,6.09
"2013-05-15 02:30:00",6,5.97,3,2.985,2.97,5.955,5.97,0
"2013-05-15 02:32:00",0,3.015,6.03,2.955,5.955,2.955,2.94,6.09
"2013-05-15 02:34:00",6,2.955,3.03,5.94,2.985,3,3.03,6.09
"2013-05-15 02:36:00",6,5.97,3,2.985,5.955,5.955,5.97,0
"2013-05-15 02:38:00",0,3.015,6.03,2.955,2.97,5.955,5.97,6.09
"2013-05-15 02:40:00",6,5.97,3.03,5.94,2.985,2.955,2.94,6.09
"2013-05-15 02:42:00",6,2.955,6.03,5.94,5.955,3,5.97,3.045
"2013-05-15 02:44:00",6,5.97,3,5.94,5.955,5.955,3.03,6.09
"2013-05-15 02:46:00",3,5.97,6.03,0,5.955,5.955,5.97,3.045
"2013-05-15 02:48:00",6,5.97,3.03,5.94,2.97,5.955,5.97,6.09
"2013-05-15 02:50:00",3,5.97,6.03,5.94,8.94,5.955,5.97,6.09
"2013-05-15 02:52:00",6,5.97,6.03,5.94,2.97,5.955,5.97,3.045
"2013-05-15 02:54:00",6,3.015,6.03,5.94,5.955,5.955,2.94,6.09
"2013-05-15 02:56:00",6,5.97,6.03,5.94,5.955,5.955,5.97,6.09
"2013-05-15 02:58:00",3,5.97,0,2.985,5.955,2.955,5.97,6.09
"2013-05-15 03:00:00",3,5.97,6.03,2.955,5.955,5.955,5.97,0
"2013-05-15 03:02:00",6,0,6.03,5.94,2.985,3,5.97,6.09
"2013-05-15 03:04:00",6,5.97,3,5.94,2.97,5.955,0,6.09
"2013-05-15 03:06:00",3,5.97,3.03,2.985,5.955,2.955,5.97,3.045
"2013-05-15 03:08:00",6,5.97,6.03,2.955,5.955,5.955,5.97,3.045
"2013-05-15 03:10:00",3,5.97,6.03,5.94,5.955,5.955,5.97,6.09
"2013-05-15 03:12:00",6,5.97,6.03,5.94,0,5.955,5.97,6.09
"2013-05-15 03:14:00",6,0,6.03,5.94,5.955,5.955,5.97,6.09
"2013-05-15 03:16:00",3,5.97,3,5.94,5.955,5.955,2.94,0
"2013-05-15 03:18:00",3,5.97,3.03,2.955,5.955,3,3.03,6.09
"2013-05-15 03:20:00",6,5.97,6.03,2.985,5.955,2.955,5.97,6.09
"2013-05-15 03:22:00",3,3.015,3,5.94,2.97,5.955,5.97,0
"2013-05-15 03:24:00",3,2.955,3.03,5.94,2.985,3,0,6.09
"2013-05-15 03:26:00",3,5.97,6.03,0,5.955,2.955,5.97,6.09
"2013-05-15 03:28:00",6,3.015,0,5.94,2.97,5.955,2.94,0
"2013-05-15 03:30:00",3,2.955,6.03,5.94,5.955,5.955,3.03,6.09
"2013-05-15 03:32:00",6,5.97,6.03,2.955,2.985,5.955,5.97,6.09
"2013-05-15 03:34:00",3,3.015,0,2.985,2.97,0,5.97,0
"2013-05-15 03:36:00",3,2.955,3,0,2.985,5.955,0,6.09
"2013-05-15 03:38:00",3,3.015,3.03,5.94,2.97,0,2.94,0
"2013-05-15 03:40:00",0,0,0,0,2.985,0,3.03,0
"2013-05-15 03:42:00",0,2.955,3,0,0,5.955,0,6.09
"2013-05-15 03:44:00",6,3.015,3.03,5.94,2.97,0,2.94,0
"2013-05-15 03:46:00",0,2.955,3,2.955,2.985,5.955,3.03,6.09
"2013-05-15 03:48:00",6,5.97,3.03,2.985,5.955,3,5.97,6.09
"2013-05-15 03:50:00",6,3.015,6.03,5.94,5.955,5.955,5.97,0
"2013-05-15 03:52:00",3,5.97,6.03,5.94,2.97,5.955,5.97,6.09
"2013-05-15 03:54:00",6,5.97,6.03,5.94,5.955,5.955,2.94,6.09
"2013-05-15 03:56:00",6,5.97,6.03,5.94,5.955,5.955,5.97,6.09
"2013-05-15 03:58:00",3,5.97,6.03,5.94,5.955,2.955,5.97,6.09
"2013-05-15 04:00:00",3,2.955,0,2.955,2.985,5.955,5.97,0
"2013-05-15 04:02:00",3,3.015,6.03,2.985,5.955,5.955,0,6.09
"2013-05-15 04:04:00",6,2.955,0,2.955,2.97,0,5.97,3.045
"2013-05-15 04:06:00",3,5.97,6.03,5.94,5.955,5.955,3.03,3.045
"2013-05-15 04:08:00",3,3.015,6.03,2.985,2.985,5.955,2.94,6.09
"2013-05-15 04:10:00",0,2.955,0,2.955,5.955,0,5.97,0
"2013-05-15 04:12:00",6,3.015,6.03,2.985,2.97,5.955,0,3.045
"2013-05-15 04:14:00",0,2.955,0,2.955,2.985,2.955,5.97,3.045
"2013-05-15 04:16:00",3,3.015,3,0,0,3,0,0
"2013-05-15 04:18:00",3,0,3.03,5.94,2.97,0,5.97,3.045
"2013-05-15 04:20:00",3,5.97,0,0,2.985,5.955,0,3.045
"2013-05-15 04:22:00",3,2.955,6.03,5.94,5.955,0,5.97,3.045
"2013-05-15 04:24:00",6,3.015,6.03,5.94,2.97,5.955,3.03,6.09
"2013-05-15 04:26:00",9,11.94,9.06,8.925,8.94,8.955,8.91,9.135
"2013-05-15 04:28:00",9,5.97,6.03,8.895,11.91,8.91,9,6.09
"2013-05-15 04:30:00",6,5.97,9.03,5.94,5.955,5.955,8.91,6.09
"2013-05-15 04:32:00",0,5.97,3,2.985,5.955,5.955,5.97,3.045
"2013-05-15 04:34:00",0,0,3.03,2.955,0,0,0,0
"2013-05-15 04:36:00",0,0,0,0,0,0,0,0
"2013-05-15 04:38:00",0,0,0,0,0,0,0,0
"2013-05-15 04:40:00",3,0,0,0,0,0,0,0
"2013-05-15 04:42:00",3,0,0,0,2.97,0,0,0
"2013-05-15 04:44:00",0,0,0,0,0,0,0,0
"2013-05-15 04:46:00",0,0,0,0,0,0,0,3.045
"2013-05-15 04:48:00",0,0,0,0,0,0,0,0
"2013-05-15 04:50:00",0,0,0,0,0,0,0,0
"2013-05-15 04:52:00",0,0,0,0,0,2.955,0,0
"2013-05-15 04:54:00",0,5.97,3,0,2.985,3,2.94,0
"2013-05-15 04:56:00",0,0,0,2.955,0,0,0,0
"2013-05-15 04:58:00",0,0,0,0,0,0,3.03,0
"2013-05-15 05:00:00",0,0,0,0,0,0,0,0
"2013-05-15 05:02:00",0,0,0,2.985,0,0,0,0
"2013-05-15 05:04:00",0,0,0,0,0,0,0,0
"2013-05-15 05:06:00",0,0,0,0,0,0,0,0
"2013-05-15 05:08:00",0,0,0,0,0,0,0,0
"2013-05-15 05:10:00",0,0,0,0,0,0,0,0
