"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0,210.641876178504,398.810732052185,367.695526217005,351.688782874859,294.749045799982,325.393607804456,99.6242942258564
"2",210.641876178504,0,210.19038988498,157.537297171178,141.056726177804,105.683489722851,120.220630509077,133.988805502549
"3",398.810732052185,210.19038988498,0,111.400179533069,127.769323391806,106.569226327303,99.7045635866283,301.802915824218
"4",367.695526217005,157.537297171178,111.400179533069,0,21.095023109729,101.138518873869,53.0754180388624,283.063597094363
"5",351.688782874859,141.056726177804,127.769323391806,21.095023109729,0,98.7927122818277,51.478150704935,269.666460650931
"6",294.749045799982,105.683489722851,106.569226327303,101.138518873869,98.7927122818277,0,48.2700735445887,200.359676581891
"7",325.393607804456,120.220630509077,99.7045635866283,53.0754180388624,51.478150704935,48.2700735445887,0,236.139789108062
"8",99.6242942258564,133.988805502549,301.802915824218,283.063597094363,269.666460650931,200.359676581891,236.139789108062,0
