"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-06 08:00:00",0,0,0,0,0,0,0,0
"2012-07-06 08:15:00",0.79,0.796,0.804,0.792,0.794,0.806,0.804,0.812
"2012-07-06 08:30:00",7.11,7.558,6.832,7.128,7.146,7.656,7.236,6.496
"2012-07-06 08:45:00",15.01,15.124,15.276,14.65,14.688,14.912,15.276,13.398
"2012-07-06 09:00:00",6.32,7.164,6.836,6.336,6.75,6.85,6.432,5.684
"2012-07-06 09:15:00",5.53,5.572,5.628,5.942,5.954,5.642,5.628,5.684
"2012-07-06 09:30:00",5.53,5.17,5.628,5.544,5.558,5.642,5.628,4.872
"2012-07-06 09:45:00",7.506,7.566,7.236,7.128,7.146,7.658,7.636,6.902
"2012-07-06 10:00:00",16.986,19.104,18.492,19.008,19.452,18.538,18.492,15.022
"2012-07-06 10:15:00",4.74,4.382,4.824,4.752,4.764,4.836,4.824,4.466
"2012-07-06 10:30:00",3.556,3.98,4.02,4.752,3.97,4.03,4.02,3.248
"2012-07-06 10:45:00",2.764,3.184,3.216,2.774,3.97,3.224,3.216,3.248
"2012-07-06 11:00:00",1.58,2.388,1.608,1.978,1.588,1.612,2.412,1.624
"2012-07-06 11:15:00",5.53,5.572,6.032,5.544,5.558,6.046,5.628,4.466
"2012-07-06 11:30:00",3.95,3.586,3.616,3.96,3.97,3.626,3.616,3.248
"2012-07-06 11:45:00",1.58,1.19,1.608,1.19,1.588,1.612,1.608,1.218
"2012-07-06 12:00:00",1.58,2.388,2.412,1.978,2.382,2.418,2.412,2.03
"2012-07-06 12:15:00",3.16,3.184,2.816,3.168,2.778,2.822,2.816,2.436
"2012-07-06 12:30:00",0,0,0,0,0.398,0.402,0.4,0
"2012-07-06 12:45:00",0,0,0,0,0,0,0,0
