"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-06 08:06:00",0,2.955,0,0,0,0,0,0
"2012-07-06 08:08:00",0,0,0,0,0,3.015,0,3.045
"2012-07-06 08:10:00",0,0,0,0,0,0,0,0
"2012-07-06 08:12:00",0,0,0,0,0,0,0,0
"2012-07-06 08:14:00",2.955,0,3,2.955,0,0,3.03,0
"2012-07-06 08:16:00",0,3.015,3.03,0,5.955,0,3,3.045
"2012-07-06 08:18:00",2.97,0,0,2.985,0,3.03,0,0
"2012-07-06 08:20:00",0,0,0,0,0,0,0,0
"2012-07-06 08:22:00",0,2.955,0,2.955,0,3.015,0,3.045
"2012-07-06 08:24:00",5.925,3.015,6.03,2.985,5.955,3.03,6.03,3.045
"2012-07-06 08:26:00",0,2.955,3,2.955,0,3.015,3.03,3.045
"2012-07-06 08:28:00",5.925,5.97,3.03,5.94,5.955,6.045,3,3.045
"2012-07-06 08:30:00",11.85,11.94,9.03,8.925,11.91,12.09,12.06,9.135
"2012-07-06 08:32:00",11.85,8.925,12.06,8.895,8.925,6.045,12.06,9.135
"2012-07-06 08:34:00",11.85,14.955,12.06,11.88,14.895,18.135,12.06,12.18
"2012-07-06 08:36:00",17.775,11.94,12.06,14.865,11.91,12.09,12.06,18.27
"2012-07-06 08:38:00",14.82,17.91,18.09,17.82,17.865,18.135,18.09,12.18
"2012-07-06 08:40:00",26.655,26.835,24.12,20.775,20.835,24.18,24.12,24.36
"2012-07-06 08:42:00",17.775,20.925,24.12,20.805,20.85,24.18,18.09,18.27
"2012-07-06 08:44:00",11.85,11.94,12.06,11.88,11.91,9.075,15.06,6.09
"2012-07-06 08:46:00",11.85,11.94,6.03,11.88,8.925,12.09,9.06,9.135
"2012-07-06 08:48:00",11.85,11.94,15.09,11.88,14.895,12.09,12.06,12.18
"2012-07-06 08:50:00",5.925,5.97,9.03,8.895,8.925,6.045,12.06,6.09
"2012-07-06 08:52:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-07-06 08:54:00",11.85,11.94,12.06,8.925,11.91,15.105,9.03,12.18
"2012-07-06 08:56:00",11.85,11.94,12.06,11.88,8.94,9.075,9.06,9.135
"2012-07-06 08:58:00",5.925,5.97,6.03,5.94,8.925,6.045,6.03,3.045
"2012-07-06 09:00:00",5.925,5.97,6.03,5.94,2.985,6.045,6.03,6.09
"2012-07-06 09:02:00",0,5.97,3.03,2.955,5.955,3.015,6.03,3.045
"2012-07-06 09:04:00",5.925,0,6.03,2.985,2.97,3.03,0,3.045
"2012-07-06 09:06:00",5.925,5.97,3,5.94,5.955,6.045,6.03,6.09
"2012-07-06 09:08:00",5.925,5.97,3.03,5.94,5.955,6.045,6.03,6.09
"2012-07-06 09:10:00",0,5.97,6.03,2.955,2.985,3.015,6.03,0
