"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-05-09 17:00:00",0,0,0,0,0,0,0,0
"2012-05-09 17:15:00",0.79,0,0.404,0.792,0.796,0.806,0.804,0.812
"2012-05-09 17:30:00",0.79,1.592,1.608,0.792,1.194,0.806,1.208,1.218
"2012-05-09 17:45:00",0.79,0.796,0.804,0.792,0.796,1.208,0.804,0.406
"2012-05-09 18:00:00",1.58,1.592,1.608,1.584,1.99,2.016,1.608,1.624
"2012-05-09 18:15:00",1.976,2.388,2.412,2.376,1.99,2.014,2.412,2.436
"2012-05-09 18:30:00",1.974,2.388,2.412,2.376,1.99,2.418,2.008,2.436
"2012-05-09 18:45:00",1.58,1.592,1.608,1.584,1.99,1.612,2.012,1.218
"2012-05-09 19:00:00",1.58,1.592,1.608,1.584,1.592,1.612,1.608,1.624
"2012-05-09 19:15:00",1.976,2.388,1.608,2.376,1.99,2.016,2.008,2.03
"2012-05-09 19:30:00",1.974,1.994,2.816,2.376,2.388,2.418,2.412,2.03
"2012-05-09 19:45:00",3.16,3.578,3.616,3.168,3.184,3.626,3.216,3.248
"2012-05-09 20:00:00",2.766,2.388,2.412,2.77,2.786,2.822,2.816,2.436
"2012-05-09 20:15:00",2.37,3.184,2.412,2.774,2.786,2.82,2.812,2.842
"2012-05-09 20:30:00",0.79,1.198,1.608,0.792,0.796,1.21,1.208,1.218
"2012-05-09 20:45:00",1.58,0.796,0.804,1.186,1.194,1.208,0.804,0.812
"2012-05-09 21:00:00",0.79,1.19,0.804,1.19,1.194,1.21,1.608,0.812
"2012-05-09 21:15:00",0.79,1.198,1.608,0.792,0.796,0.806,0.804,1.624
"2012-05-09 21:30:00",0.79,1.19,0.804,1.186,1.194,1.208,1.204,0.812
"2012-05-09 21:45:00",0.79,0.402,0.804,0.792,0.796,0.806,0.804,0.406
"2012-05-09 22:00:00",1.186,1.592,1.608,1.19,1.194,1.21,1.208,1.218
"2012-05-09 22:15:00",1.184,1.592,1.204,1.584,1.592,1.612,1.608,1.218
"2012-05-09 22:30:00",1.58,1.19,1.208,1.584,1.592,1.612,1.608,1.624
"2012-05-09 22:45:00",1.186,1.592,1.608,1.186,1.592,1.208,1.204,1.218
"2012-05-09 23:00:00",1.184,1.198,0.804,1.19,0.796,1.21,1.208,0.812
"2012-05-09 23:15:00",1.186,1.19,1.608,1.584,1.592,1.612,1.608,1.218
"2012-05-09 23:30:00",2.37,2.388,2.412,1.978,2.388,2.418,2.412,2.436
"2012-05-09 23:45:00",1.974,1.994,2.412,2.376,1.99,2.014,2.008,2.436
"2012-05-10 00:00:00",2.766,2.782,2.412,2.774,2.786,2.822,2.816,2.436
"2012-05-10 00:15:00",2.37,2.79,2.412,2.376,2.786,2.82,3.216,2.436
"2012-05-10 00:30:00",2.37,2.388,2.412,2.376,2.388,2.016,1.608,2.436
"2012-05-10 00:45:00",2.37,2.388,2.412,2.376,2.388,2.82,2.812,2.436
"2012-05-10 01:00:00",2.37,2.388,3.216,3.168,2.786,2.822,2.816,2.436
"2012-05-10 01:15:00",3.16,3.98,3.216,3.168,3.582,3.224,3.216,2.842
"2012-05-10 01:30:00",2.37,1.994,2.008,2.376,1.99,2.418,2.412,2.436
"2012-05-10 01:45:00",1.58,1.986,1.608,1.584,1.99,1.612,1.608,1.624
"2012-05-10 02:00:00",0.79,0.402,0.404,0.398,0,0.806,0.804,0.406
"2012-05-10 02:15:00",0,0,0,0,0,0,0,0
