"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-18 09:56:00",0,3.015,0,0,0,0,0,0
"2012-04-18 09:58:00",0,0,0,0,0,0,0,0
"2012-04-18 10:00:00",0,2.955,0,2.955,0,0,0,0
"2012-04-18 10:02:00",0,0,0,0,0,0,0,3.045
"2012-04-18 10:04:00",2.955,0,3,2.985,2.97,0,0,0
"2012-04-18 10:06:00",2.97,3.015,3.03,0,2.985,6.045,6.03,3.045
"2012-04-18 10:08:00",0,2.955,0,2.955,0,0,0,0
"2012-04-18 10:10:00",0,0,0,2.985,2.97,0,0,3.045
"2012-04-18 10:12:00",5.925,0,6.03,0,2.985,6.045,3,0
"2012-04-18 10:14:00",0,3.015,0,0,0,0,3.03,3.045
"2012-04-18 10:16:00",0,0,0,0,0,0,0,0
"2012-04-18 10:18:00",0,2.955,0,2.955,0,0,0,0
"2012-04-18 10:20:00",0,0,0,0,0,0,0,3.045
"2012-04-18 10:22:00",0,0,0,0,0,0,0,0
"2012-04-18 10:24:00",5.925,0,0,2.985,2.97,3.03,0,0
"2012-04-18 10:26:00",0,0,3,0,0,3.015,0,0
"2012-04-18 10:28:00",0,3.015,3.03,0,0,0,3,0
"2012-04-18 10:30:00",0,0,0,0,2.985,0,3.03,3.045
"2012-04-18 10:32:00",0,2.955,0,2.955,0,0,0,0
"2012-04-18 10:34:00",0,0,0,2.985,2.97,6.045,0,3.045
"2012-04-18 10:36:00",5.925,3.015,6.03,0,2.985,0,6.03,0
"2012-04-18 10:38:00",0,0,0,0,0,0,0,3.045
"2012-04-18 10:40:00",0,0,0,2.955,0,0,0,0
"2012-04-18 10:42:00",0,2.955,6.03,2.985,2.97,6.045,6.03,3.045
"2012-04-18 10:44:00",5.925,3.015,0,0,2.985,0,0,0
"2012-04-18 10:46:00",0,0,0,0,0,0,0,0
"2012-04-18 10:48:00",0,0,0,2.955,0,0,0,3.045
"2012-04-18 10:50:00",0,2.955,0,2.985,2.97,3.03,0,3.045
"2012-04-18 10:52:00",5.925,3.015,6.03,0,2.985,3.015,6.03,0
"2012-04-18 10:54:00",0,0,0,0,0,0,0,0
"2012-04-18 10:56:00",0,0,0,2.955,0,0,0,0
"2012-04-18 10:58:00",0,0,0,0,0,0,0,3.045
"2012-04-18 11:00:00",0,0,0,0,0,0,0,0
"2012-04-18 11:02:00",0,0,0,0,0,3.03,0,3.045
"2012-04-18 11:04:00",0,0,0,0,2.97,0,0,0
"2012-04-18 11:06:00",0,3.015,0,2.985,0,3.015,0,0
"2012-04-18 11:08:00",2.97,2.955,6.03,0,0,0,6.03,0
"2012-04-18 11:10:00",2.955,0,0,0,2.985,0,0,0
"2012-04-18 11:12:00",0,0,0,2.955,0,3.03,0,3.045
"2012-04-18 11:14:00",0,5.97,0,2.985,2.97,3.015,0,3.045
"2012-04-18 11:16:00",2.97,0,6.03,0,2.985,0,6.03,0
"2012-04-18 11:18:00",2.955,0,0,2.955,0,3.015,0,0
"2012-04-18 11:20:00",0,5.97,3.03,2.985,2.97,3.03,6.03,6.09
"2012-04-18 11:22:00",5.925,0,3,2.955,2.985,3.015,0,0
"2012-04-18 11:24:00",2.97,5.97,6.03,5.94,5.955,3.03,6.03,6.09
"2012-04-18 11:26:00",2.955,3.015,0,2.985,2.97,6.045,3.03,3.045
"2012-04-18 11:28:00",0,2.955,6.03,0,2.985,0,3,3.045
"2012-04-18 11:30:00",5.925,0,0,2.955,0,6.045,3.03,3.045
