"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-08-05 16:40:00",0,0,0,0,0,0,0,0
"2012-08-05 16:42:00",0,0,0,0,0,0,0,0
"2012-08-05 16:44:00",0,0,0,0,0,0,0,0
"2012-08-05 16:46:00",14.805,11.88,15.06,5.91,0,0,6.03,6.09
"2012-08-05 16:48:00",35.55,65.61,72.36,44.355,50.565,36.315,78.39,48.72
"2012-08-05 16:50:00",41.475,74.655,54.27,77.22,77.43,84.63,63.3,57.855
"2012-08-05 16:52:00",88.86,74.595,54.27,77.19,77.415,51.36,66.33,79.17
"2012-08-05 16:54:00",112.575,92.505,87.42,94.95,104.19,66.525,102.51,82.215
"2012-08-05 16:56:00",109.605,134.295,63.33,103.995,110.175,93.705,111.57,82.215
"2012-08-05 16:58:00",62.235,74.715,72.36,80.265,95.31,102.765,72.36,79.17
"2012-08-05 17:00:00",23.7,20.865,33.18,47.64,38.745,48.315,21.12,21.315
"2012-08-05 17:02:00",17.775,14.955,12.06,20.835,20.85,18.135,18.09,18.27
"2012-08-05 17:04:00",5.925,11.94,24.12,17.82,11.91,12.09,9.03,12.18
"2012-08-05 17:06:00",14.805,20.865,30.15,23.7,23.805,15.12,30.15,9.135
"2012-08-05 17:08:00",20.745,26.895,18.09,23.82,20.85,27.195,18.09,24.36
"2012-08-05 17:10:00",8.895,11.94,15.09,17.82,17.865,21.165,18.09,15.225
"2012-08-05 17:12:00",2.955,5.97,0,8.925,8.94,9.06,0,3.045
"2012-08-05 17:14:00",2.97,0,6.03,2.985,2.985,6.045,6.03,3.045
"2012-08-05 17:16:00",2.955,3.015,0,0,0,3.015,0,3.045
"2012-08-05 17:18:00",0,2.955,6.03,5.94,2.97,3.03,3.03,0
"2012-08-05 17:20:00",2.97,3.015,0,0,2.985,0,3,3.045
"2012-08-05 17:22:00",0,0,0,0,0,3.015,0,3.045
"2012-08-05 17:24:00",0,0,0,0,0,0,0,0
"2012-08-05 17:26:00",0,0,0,0,0,0,0,0
"2012-08-05 17:28:00",0,0,0,0,0,0,0,0
"2012-08-05 17:30:00",0,0,0,0,0,0,0,0
