,1,2,3,4,5,6,7,8
11/04/2012 02:00,0,0,0,0,0,0,0,0
11/04/2012 02:30,0,0,0,0,0,0,0,0
11/04/2012 03:00,0,0,0,0,0,0,0,0
11/04/2012 03:30,0,0,0,0,0,0,0,0
11/04/2012 04:00,0,0,0,0,0,0,0,0
11/04/2012 04:30,0,0,0,0,0,0,0,0
11/04/2012 05:00,0,0,0,0,0,0,0,0
11/04/2012 05:30,0,0,0,0,0,0,0,0
11/04/2012 06:00,0,0,0,0,0,0,0,0
11/04/2012 06:30,0,0,0,0,0,0,0,0
11/04/2012 07:00,0,0.197,0.402,0.396,0.199,0.201,0.402,0.203
11/04/2012 07:30,0,0,0,0,0,0,0,0
11/04/2012 08:00,0,0.201,0,0,0,0,0,0
11/04/2012 08:30,0,0,0,0,0,0,0,0
11/04/2012 09:00,0.395,0,0,0.396,0.198,0.202,0,0.203
11/04/2012 09:30,0,0,0,0,0,0,0,0
11/04/2012 10:00,0,0,0,0,0,0,0,0
11/04/2012 10:30,0,0.197,0.202,0,0,0,0.2,0
11/04/2012 11:00,0,0,0,0,0,0,0,0
11/04/2012 11:30,0,0,0,0,0,0,0,0
11/04/2012 12:00,0,0,0,0,0,0,0,0
11/04/2012 12:30,0,0,0.2,0,0.199,0.201,0.202,0
11/04/2012 13:00,0,0.201,0,0,0.198,0,0,0
11/04/2012 13:30,0,0,0,0,0,0.202,0,0
11/04/2012 14:00,0,0,0,0,0,0,0,0
11/04/2012 14:30,0.197,0,0,0,0,0,0,0.203
11/04/2012 15:00,2.963,3.184,4.02,3.96,3.573,3.627,4.02,2.436
11/04/2012 15:30,1.58,1.99,1.608,1.98,1.787,1.813,1.81,1.421
11/04/2012 16:00,0.79,0.599,1.006,0.792,0.992,0.806,1.004,0.609
11/04/2012 16:30,0,0.197,0,0,0.199,0.202,0,0.203
11/04/2012 17:00,0,0,0,0,0,0,0,0
11/04/2012 17:30,0,0,0,0,0,0,0,0.203
11/04/2012 18:00,0,0,0,0,0,0,0,0
11/04/2012 18:30,1.185,1.194,1.206,1.188,1.191,1.209,1.408,0.812
11/04/2012 19:00,0.592,0.398,0.602,0.595,0.397,0.403,0.402,0.406
11/04/2012 19:30,0,0,0,0,0,0,0,0
11/04/2012 20:00,0,0,0,0.197,0,0,0,0
11/04/2012 20:30,0,0,0,0,0,0,0,0.203
11/04/2012 21:00,0,0,0,0,0,0,0,0
11/04/2012 21:30,0,0,0,0,0,0,0,0
11/04/2012 22:00,0,0,0,0,0,0,0,0
11/04/2012 22:30,0,0,0,0,0,0,0,0
11/04/2012 23:00,0,0,0,0,0,0,0,0
11/04/2012 23:30,0,0,0,0,0,0,0,0
12/04/2012 00:00,0,0,0,0,0,0,0,0
12/04/2012 00:30,0,0,0,0,0,0,0,0.203
12/04/2012 01:00,0,0,0,0,0,0,0,0
12/04/2012 01:30,0,0.201,0,0,0,0,0,0
12/04/2012 02:00,0,0,0,0,0,0,0,0
12/04/2012 02:30,0,0,0,0,0,0,0,0
12/04/2012 03:00,0,0,0,0,0.198,0,0,0
12/04/2012 03:30,0,0,0,0,0,0,0,0
12/04/2012 04:00,0,0,0,0,0,0,0,0
12/04/2012 04:30,0,0,0,0,0,0,0,0
12/04/2012 05:00,0,0,0,0,0,0,0,0
12/04/2012 05:30,0,0,0,0,0,0,0,0
12/04/2012 06:00,0,0,0,0,0,0,0,0
12/04/2012 06:30,0,0,0,0,0,0,0,0
12/04/2012 07:00,0,0,0.202,0,0,0,0.2,0
12/04/2012 07:30,0,0,0,0,0,0,0,0
12/04/2012 08:00,0,0,0,0,0,0,0,0
12/04/2012 08:30,0,0,0,0,0,0,0,0
12/04/2012 09:00,0,0,0,0,0,0,0,0
12/04/2012 09:30,0,0,0,0,0,0,0,0
12/04/2012 10:00,0,0,0,0,0,0,0,0
12/04/2012 10:30,0,0,0,0,0,0,0,0
12/04/2012 11:00,0,0,0,0,0,0,0,0
12/04/2012 11:30,0,0,0,0,0,0,0,0
12/04/2012 12:00,0.395,0.398,0.402,0.396,0.596,0.806,0.604,0.406
12/04/2012 12:30,0.395,0.599,0.602,0.792,0.397,0.403,0.402,0.406
12/04/2012 13:00,0,0.197,0,0,0.198,0,0,0
12/04/2012 13:30,0,0,0,0,0,0,0,0
12/04/2012 14:00,0,0,0,0,0,0,0,0
12/04/2012 14:30,0,0,0,0,0,0,0,0
12/04/2012 15:00,0,0,0,0,0,0,0,0
12/04/2012 15:30,0,0,0.202,0,0,0,0.2,0
12/04/2012 16:00,0,0,0,0,0,0,0,0
12/04/2012 16:30,0,0,0,0,0,0,0,0
12/04/2012 17:00,0,0,0,0,0.199,0.201,0,0
12/04/2012 17:30,5.925,6.171,6.03,5.94,5.955,6.65,6.03,6.699
12/04/2012 18:00,3.555,3.783,3.418,3.564,3.97,3.627,3.618,3.248
12/04/2012 18:30,1.58,0.997,1.406,1.584,1.191,1.209,1.408,1.015
12/04/2012 19:00,0.395,0.398,0.602,0.792,0.397,0.605,0.604,0.406
12/04/2012 19:30,0.197,0.197,0.402,0.396,0.397,0.201,0.2,0
12/04/2012 20:00,0.198,0.201,0.202,0.199,0.397,0.202,0.402,0
12/04/2012 20:30,0,0,0.2,0.197,0,0.201,0,0
12/04/2012 21:00,0.197,0,0,0,0.199,0,0,0
12/04/2012 21:30,0.198,0,0.2,0.199,0.198,0.202,0,0
12/04/2012 22:00,0,0.201,0,0,0,0,0.202,0
12/04/2012 22:30,0,0,0,0.197,0,0,0,0
12/04/2012 23:00,0,0,0,0,0,0,0,0
12/04/2012 23:30,0,0,0.2,0,0,0,0,0
13/04/2012 00:00,1.185,0.993,1.006,0.792,0.993,0.806,1.004,0.812
13/04/2012 00:30,0,0,0,0,0.198,0.201,0,0.203
13/04/2012 01:00,0.197,0,0,0,0,0,0,0.203
13/04/2012 01:30,0,0,0,0,0,0,0,0
13/04/2012 02:00,0,0,0,0,0,0,0,0
13/04/2012 02:30,0,0,0,0,0,0,0,0
13/04/2012 03:00,0,0,0,0,0,0,0,0
13/04/2012 03:30,0,0,0,0,0,0,0,0
13/04/2012 04:00,0,0,0,0,0,0,0,0
13/04/2012 04:30,0,0,0,0,0,0,0,0
13/04/2012 05:00,0,0,0,0,0,0,0,0
13/04/2012 05:30,0,0,0,0,0,0,0,0
13/04/2012 06:00,0,0,0,0,0,0,0,0
13/04/2012 06:30,0,0,0,0,0,0,0,0
13/04/2012 07:00,0,0,0,0,0,0,0,0
13/04/2012 07:30,0,0,0,0,0,0,0,0
13/04/2012 08:00,0,0,0,0,0,0,0,0
13/04/2012 08:30,0,0,0,0,0,0,0,0
13/04/2012 09:00,0,0,0,0,0,0,0,0
13/04/2012 09:30,0,0,0,0,0,0,0,0
13/04/2012 10:00,0,0,0,0,0,0,0,0
13/04/2012 10:30,0.198,0,0,0,0,0,0,0
13/04/2012 11:00,0,0,0,0,0,0,0,0
13/04/2012 11:30,0,0,0,0,0,0,0,0
13/04/2012 12:00,0,0,0,0,0,0,0,0
13/04/2012 12:30,0,0,0,0,0,0,0,0
13/04/2012 13:00,0,0,0,0,0,0,0,0
13/04/2012 13:30,0,0,0,0,0,0,0,0
13/04/2012 14:00,0,0,0,0,0,0,0,0
13/04/2012 14:30,0,0,0,0,0,0,0,0
13/04/2012 15:00,0,0,0,0,0,0,0,0
13/04/2012 15:30,0,0,0,0,0,0,0,0
13/04/2012 16:00,0,0,0,0,0,0,0,0
13/04/2012 16:30,0,0,0,0,0,0,0,0
13/04/2012 17:00,0,0,0,0,0,0,0,0
13/04/2012 17:30,0,0,0,0,0,0,0,0
13/04/2012 18:00,0,0,0,0,0,0,0,0
13/04/2012 18:30,0,0,0,0,0,0,0,0
13/04/2012 19:00,0.592,0.796,0.804,0.792,0.794,0.806,0.804,0.609
13/04/2012 19:30,0,0,0,0,0,0,0,0
13/04/2012 20:00,0,0,0,0,0,0,0,0
13/04/2012 20:30,0,0,0,0,0,0,0,0
13/04/2012 21:00,0,0,0,0,0,0,0,0
13/04/2012 21:30,0.198,0,0,0,0,0,0,0
13/04/2012 22:00,0,0,0,0,0,0,0,0
13/04/2012 22:30,0,0,0,0,0,0,0,0
13/04/2012 23:00,0,0,0,0,0,0,0,0
13/04/2012 23:30,0,0,0,0,0,0,0,0
14/04/2012 00:00,0,0,0,0,0,0,0,0
14/04/2012 00:30,0,0,0,0,0,0,0,0
14/04/2012 01:00,0,0,0,0,0,0,0,0
14/04/2012 01:30,0,0,0,0,0,0,0,0
14/04/2012 02:00,0,0,0,0,0,0,0,0
14/04/2012 02:30,0,0,0,0,0,0,0,0
14/04/2012 03:00,0,0,0,0,0,0,0,0
14/04/2012 03:30,0,0,0,0,0,0,0,0
14/04/2012 04:00,0,0,0,0,0,0,0,0
14/04/2012 04:30,0,0,0,0,0,0,0,0
14/04/2012 05:00,0,0,0,0,0,0,0,0
14/04/2012 05:30,0,0,0,0,0,0,0,0
14/04/2012 06:00,0,0,0,0,0,0,0,0
14/04/2012 06:30,0,0,0,0,0,0,0,0
14/04/2012 07:00,0,0,0,0,0,0,0,0
14/04/2012 07:30,0,0,0,0,0,0,0,0
14/04/2012 08:00,0,0,0,0,0,0,0,0
14/04/2012 08:30,0,0,0,0,0,0,0,0
14/04/2012 09:00,0,0,0,0,0,0,0,0
14/04/2012 09:30,0,0,0,0,0,0,0,0
14/04/2012 10:00,0,0,0,0,0,0,0,0
14/04/2012 10:30,0,0.201,0,0.199,0,0,0,0
14/04/2012 11:00,0,0,0.2,0.197,0.397,0.202,0.202,0.203
14/04/2012 11:30,0.592,0.398,0.604,0.396,0.397,0.604,0.602,0.406
14/04/2012 12:00,0,0.197,0,0,0,0,0,0
14/04/2012 12:30,0.198,0,0,0,0,0,0,0
14/04/2012 13:00,0,0,0,0,0,0,0,0
14/04/2012 13:30,0,0,0,0,0,0,0,0
14/04/2012 14:00,0,0,0,0,0,0,0,0
14/04/2012 14:30,0,0,0,0,0,0,0,0
14/04/2012 15:00,0,0,0,0,0,0,0,0
14/04/2012 15:30,0,0,0,0,0,0,0,0
14/04/2012 16:00,0,0,0,0,0,0,0,0
14/04/2012 16:30,0,0,0,0,0,0,0,0
14/04/2012 17:00,0,0,0,0,0,0,0,0
14/04/2012 17:30,0,0,0,0,0,0,0,0
14/04/2012 18:00,0,0,0,0,0,0,0,0
14/04/2012 18:30,0,0,0,0,0,0,0,0
14/04/2012 19:00,0,0,0,0,0,0,0,0
14/04/2012 19:30,0,0,0,0,0,0,0,0
14/04/2012 20:00,0,0,0,0,0,0,0,0
14/04/2012 20:30,0,0,0,0,0,0,0,0
14/04/2012 21:00,0,0,0,0,0,0,0,0
14/04/2012 21:30,0,0,0,0,0,0,0,0
14/04/2012 22:00,0,0,0,0,0,0,0,0
14/04/2012 22:30,0,0,0,0,0,0,0,0
14/04/2012 23:00,0,0,0,0,0,0,0,0
14/04/2012 23:30,0,0,0,0,0,0,0,0
15/04/2012 00:00,0,0,0,0,0,0,0,0
15/04/2012 00:30,0,0,0,0,0,0,0,0
15/04/2012 01:00,0,0,0,0,0,0,0,0
15/04/2012 01:30,0,0,0,0,0,0,0,0
15/04/2012 02:00,0,0,0,0,0,0,0,0
15/04/2012 02:30,0,0,0,0,0,0,0,0
15/04/2012 03:00,0,0,0,0,0,0,0,0
15/04/2012 03:30,0,0,0,0,0,0,0,0
15/04/2012 04:00,0,0,0,0,0,0,0,0
15/04/2012 04:30,0,0,0,0,0,0,0,0
15/04/2012 05:00,0,0,0,0,0,0,0,0
15/04/2012 05:30,0,0,0,0,0,0,0,0
15/04/2012 06:00,0,0,0,0,0,0,0,0
15/04/2012 06:30,0,0,0,0,0,0,0,0
15/04/2012 07:00,0,0,0,0,0,0,0,0
15/04/2012 07:30,0,0,0,0,0,0,0,0
15/04/2012 08:00,0,0,0,0,0,0,0,0
15/04/2012 08:30,0,0,0,0,0,0,0,0
15/04/2012 09:00,0,0,0,0,0,0,0,0
15/04/2012 09:30,0,0,0,0,0,0,0,0
15/04/2012 10:00,0,0,0,0,0,0,0,0
15/04/2012 10:30,0,0,0,0,0,0,0,0
15/04/2012 11:00,0,0,0,0,0,0,0,0
15/04/2012 11:30,0,0,0,0,0,0,0,0
15/04/2012 12:00,0,0,0,0,0,0,0,0
15/04/2012 12:30,0,0,0,0,0,0,0,0
15/04/2012 13:00,0,0,0,0,0,0,0,0
15/04/2012 13:30,0,0,0,0,0,0,0,0
15/04/2012 14:00,0,0.201,0,0,0,0,0,0
15/04/2012 14:30,0,0,0,0,0,0,0,0
15/04/2012 15:00,0,0,0,0,0,0,0,0
15/04/2012 15:30,0,0,0,0,0,0,0,0
15/04/2012 16:00,0,0,0,0,0,0,0,0
15/04/2012 16:30,0,0,0,0,0,0,0,0
15/04/2012 17:00,0,0,0,0,0,0,0,0
15/04/2012 17:30,0,0,0,0,0,0,0,0
15/04/2012 18:00,0,0,0,0,0,0,0,0
15/04/2012 18:30,0,0,0,0,0,0,0,0
15/04/2012 19:00,0,0,0,0,0,0,0,0
15/04/2012 19:30,0,0,0,0,0,0,0,0
15/04/2012 20:00,0,0,0,0,0,0,0,0
15/04/2012 20:30,0,0,0,0,0,0,0,0
15/04/2012 21:00,0,0,0,0,0,0,0,0
15/04/2012 21:30,0,0,0,0,0,0,0,0
15/04/2012 22:00,0,0,0,0,0,0,0,0
15/04/2012 22:30,0,0,0,0,0,0,0,0
15/04/2012 23:00,0,0,0,0,0,0,0,0
15/04/2012 23:30,0,0,0,0,0,0,0,0
16/04/2012 00:00,0,0,0,0,0,0,0,0
16/04/2012 00:30,0,0,0,0,0,0,0,0
16/04/2012 01:00,0,0,0,0,0,0,0,0
16/04/2012 01:30,0,0,0,0,0,0,0,0
16/04/2012 02:00,0,0,0,0,0,0,0,0
16/04/2012 02:30,0,0,0,0,0,0,0,0
16/04/2012 03:00,0,0,0,0,0,0,0,0
16/04/2012 03:30,0,0,0,0,0,0,0,0
16/04/2012 04:00,0,0,0,0,0,0,0,0
16/04/2012 04:30,0,0,0,0,0,0,0,0
16/04/2012 05:00,0,0,0,0,0,0,0,0
16/04/2012 05:30,0,0,0,0,0,0,0,0
16/04/2012 06:00,0,0,0,0,0,0,0,0
16/04/2012 06:30,0,0,0,0,0,0,0,0
16/04/2012 07:00,0,0,0,0,0,0,0,0
16/04/2012 07:30,0,0,0,0,0,0,0,0
16/04/2012 08:00,0,0,0,0,0,0,0,0
16/04/2012 08:30,0,0,0,0,0,0,0,0
16/04/2012 09:00,0,0,0,0,0,0,0,0
16/04/2012 09:30,0,0,0,0,0,0,0,0
16/04/2012 10:00,0,0,0,0,0,0,0,0
16/04/2012 10:30,0,0,0,0,0,0,0,0
16/04/2012 11:00,0,0,0,0,0,0,0,0
16/04/2012 11:30,0,0,0,0,0,0,0,0
16/04/2012 12:00,0,0,0,0,0,0,0,0
16/04/2012 12:30,0,0,0,0,0,0,0,0
16/04/2012 13:00,0,0,0,0,0,0,0,0
16/04/2012 13:30,0,0,0,0,0,0,0,0
16/04/2012 14:00,0,0,0,0,0,0,0,0
16/04/2012 14:30,0,0,0,0,0,0,0,0
16/04/2012 15:00,0,0,0,0,0,0,0,0
16/04/2012 15:30,0,0,0,0,0,0,0,0
16/04/2012 16:00,0,0,0,0,0,0,0,0
16/04/2012 16:30,0,0,0,0,0,0,0,0
16/04/2012 17:00,0,0,0,0,0,0,0,0
16/04/2012 17:30,0,0,0,0,0,0,0,0
16/04/2012 18:00,0,0,0,0,0,0,0,0
16/04/2012 18:30,0,0,0,0,0,0,0,0
16/04/2012 19:00,0,0,0,0,0,0,0,0
16/04/2012 19:30,0,0,0,0,0,0,0,0
16/04/2012 20:00,0,0,0,0,0,0,0,0
16/04/2012 20:30,0,0,0,0,0,0,0,0
16/04/2012 21:00,0,0,0,0,0,0,0,0
16/04/2012 21:30,0,0,0,0,0,0,0,0
16/04/2012 22:00,0,0,0,0,0,0,0,0
16/04/2012 22:30,0,0,0,0,0,0,0,0
16/04/2012 23:00,0,0,0,0,0,0,0,0
16/04/2012 23:30,0,0,0,0,0,0,0,0
17/04/2012 00:00,0,0,0,0,0,0,0,0
17/04/2012 00:30,0,0,0,0,0,0,0,0
