"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-06-22 16:48:00",2.97,0,0,5.94,0,0,3.03,3.045
"2012-06-22 16:50:00",2.955,0,0,0,2.985,3.03,0,0
"2012-06-22 16:52:00",2.97,3.015,0,0,2.97,0,0,0
"2012-06-22 16:54:00",0,0,6.03,0,0,0,3,0
"2012-06-22 16:56:00",2.955,2.955,0,5.94,0,0,3.03,0
"2012-06-22 16:58:00",2.97,0,0,0,2.985,3.015,0,0
"2012-06-22 17:00:00",0,3.015,0,0,0,0,0,6.09
"2012-06-22 17:02:00",2.955,0,3,0,2.97,3.03,3,0
"2012-06-22 17:04:00",2.97,2.955,3.03,2.985,0,0,3.03,0
"2012-06-22 17:06:00",2.955,0,0,2.955,0,0,0,0
"2012-06-22 17:08:00",2.97,3.015,0,0,2.985,6.045,0,0
"2012-06-22 17:10:00",0,0,0,0,2.97,0,0,0
"2012-06-22 17:12:00",0,2.955,0,0,0,0,3,3.045
"2012-06-22 17:14:00",2.955,0,6.03,2.985,0,0,3.03,3.045
"2012-06-22 17:16:00",2.97,0,0,2.955,2.985,0,0,0
"2012-06-22 17:18:00",0,3.015,0,0,0,0,0,0
"2012-06-22 17:20:00",2.955,0,0,0,2.97,3.015,0,0
"2012-06-22 17:22:00",2.97,2.955,0,2.985,0,3.03,6.03,0
"2012-06-22 17:24:00",2.955,0,3,2.955,2.985,0,0,0
"2012-06-22 17:26:00",2.97,3.015,3.03,0,0,0,0,3.045
"2012-06-22 17:28:00",5.925,0,0,0,2.97,0,0,3.045
"2012-06-22 17:30:00",0,2.955,0,2.985,0,3.015,6.03,0
"2012-06-22 17:32:00",0,0,0,2.955,2.985,0,0,0
"2012-06-22 17:34:00",5.925,3.015,0,0,0,3.03,0,0
"2012-06-22 17:36:00",0,0,6.03,0,2.97,0,0,0
"2012-06-22 17:38:00",0,2.955,0,0,0,0,3,3.045
"2012-06-22 17:40:00",5.925,0,0,2.985,2.985,3.015,3.03,0
"2012-06-22 17:42:00",0,0,0,0,0,0,0,0
"2012-06-22 17:44:00",5.925,3.015,0,2.955,2.97,0,0,3.045
"2012-06-22 17:46:00",0,0,3,0,0,0,0,0
"2012-06-22 17:48:00",0,2.955,3.03,0,2.985,3.03,6.03,0
"2012-06-22 17:50:00",5.925,0,0,2.985,0,3.015,0,0
"2012-06-22 17:52:00",0,3.015,0,2.955,2.97,0,0,0
"2012-06-22 17:54:00",5.925,2.955,0,0,0,0,0,3.045
"2012-06-22 17:56:00",0,0,0,2.985,2.985,0,3,0
"2012-06-22 17:58:00",2.955,3.015,6.03,0,0,3.03,3.03,0
"2012-06-22 18:00:00",2.97,0,0,2.955,2.97,3.015,0,3.045
"2012-06-22 18:02:00",0,2.955,0,0,0,0,3.03,0
"2012-06-22 18:04:00",2.955,0,0,2.985,2.985,0,3,3.045
"2012-06-22 18:06:00",2.97,0,0,0,0,0,0,0
"2012-06-22 18:08:00",2.955,5.97,6.03,2.955,2.97,6.045,0,3.045
"2012-06-22 18:10:00",2.97,0,0,2.985,2.985,0,6.03,0
"2012-06-22 18:12:00",2.955,3.015,3.03,2.955,2.97,0,0,3.045
"2012-06-22 18:14:00",2.97,2.955,3,0,0,3.03,3.03,0
"2012-06-22 18:16:00",2.955,0,0,2.985,2.985,3.015,3,0
"2012-06-22 18:18:00",5.925,5.97,3,2.955,2.97,3.03,3.03,6.09
"2012-06-22 18:20:00",8.895,3.015,3.03,5.94,5.955,3.015,3,0
"2012-06-22 18:22:00",0,2.955,3.03,0,2.985,0,3.03,3.045
"2012-06-22 18:24:00",5.925,0,3,2.985,2.97,6.045,3,3.045
"2012-06-22 18:26:00",2.955,5.97,0,2.955,2.985,0,0,0
"2012-06-22 18:28:00",5.925,0,6.03,0,0,0,3.03,3.045
"2012-06-22 18:30:00",5.925,5.97,0,5.94,5.955,6.045,3,3.045
"2012-06-22 18:32:00",0,0,6.03,2.985,0,0,6.03,0
"2012-06-22 18:34:00",5.925,5.97,0,2.955,5.955,3.015,0,6.09
"2012-06-22 18:36:00",2.955,0,0,0,0,3.03,3.03,0
"2012-06-22 18:38:00",2.97,0,0,2.985,0,0,3,0
"2012-06-22 18:40:00",2.955,5.97,6.03,2.955,5.955,0,3.03,0
"2012-06-22 18:42:00",0,0,0,0,0,3.015,0,0
"2012-06-22 18:44:00",2.97,0,0,0,0,3.03,0,6.09
"2012-06-22 18:46:00",2.955,3.015,0,2.985,5.955,0,3,0
"2012-06-22 18:48:00",0,2.955,3.03,2.955,0,0,3.03,0
"2012-06-22 18:50:00",2.97,0,3,0,0,3.015,0,0
"2012-06-22 18:52:00",0,0,0,0,0,0,0,0
"2012-06-22 18:54:00",5.925,3.015,0,2.985,5.955,3.03,3,3.045
"2012-06-22 18:56:00",0,2.955,0,2.955,0,0,3.03,3.045
"2012-06-22 18:58:00",2.955,0,0,0,0,0,0,0
"2012-06-22 19:00:00",2.97,5.97,6.03,2.985,0,3.015,3,0
"2012-06-22 19:02:00",2.955,0,0,2.955,5.955,3.03,3.03,0
"2012-06-22 19:04:00",2.97,0,3.03,2.985,0,3.015,0,6.09
"2012-06-22 19:06:00",2.955,5.97,3,0,2.985,0,3,0
"2012-06-22 19:08:00",0,0,0,2.955,2.97,0,3.03,0
"2012-06-22 19:10:00",0,0,0,0,0,3.03,0,0
"2012-06-22 19:12:00",2.97,0,0,0,0,0,0,0
"2012-06-22 19:14:00",0,0,0,0,0,0,0,0
"2012-06-22 19:16:00",0,0,0,0,0,0,0,0
"2012-06-22 19:18:00",2.955,0,0,2.985,0,0,0,0
"2012-06-22 19:20:00",0,3.015,3.03,0,2.985,3.015,0,6.09
"2012-06-22 19:22:00",5.925,2.955,3,2.955,2.97,0,6.03,0
"2012-06-22 19:24:00",2.97,0,0,2.985,2.985,6.045,0,0
"2012-06-22 19:26:00",2.955,5.97,6.03,2.955,2.97,3.03,6.03,6.09
"2012-06-22 19:28:00",8.895,5.97,6.03,5.94,5.955,3.015,6.03,6.09
"2012-06-22 19:30:00",5.925,5.97,0,5.94,5.955,6.045,6.03,0
"2012-06-22 19:32:00",2.955,0,6.03,2.985,2.985,3.03,0,6.09
"2012-06-22 19:34:00",5.925,5.97,6.03,5.94,2.97,3.015,6.03,0
"2012-06-22 19:36:00",2.97,5.97,0,2.955,2.985,3.03,6.03,6.09
"2012-06-22 19:38:00",2.955,0,6.03,2.985,5.955,3.015,0,0
"2012-06-22 19:40:00",5.925,5.97,0,5.94,2.97,6.045,6.03,6.09
"2012-06-22 19:42:00",5.925,5.97,6.03,2.955,5.955,6.045,6.03,6.09
"2012-06-22 19:44:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-06-22 19:46:00",8.88,8.925,12.06,8.925,5.955,6.045,6.03,6.09
"2012-06-22 19:48:00",5.925,3.015,3.03,2.955,5.955,6.045,6.03,3.045
"2012-06-22 19:50:00",2.97,2.955,3,2.985,2.985,3.03,0,3.045
"2012-06-22 19:52:00",5.925,3.015,0,0,0,3.015,6.03,3.045
"2012-06-22 19:54:00",0,2.955,6.03,5.94,2.97,3.03,0,0
"2012-06-22 19:56:00",5.925,3.015,0,0,2.985,3.015,6.03,6.09
"2012-06-22 19:58:00",0,2.955,3.03,5.94,2.97,0,0,0
"2012-06-22 20:00:00",5.925,3.015,3,0,2.985,3.03,6.03,0
"2012-06-22 20:02:00",2.955,0,0,5.94,2.97,3.015,0,6.09
"2012-06-22 20:04:00",2.97,5.97,6.03,0,2.985,0,6.03,0
"2012-06-22 20:06:00",0,0,0,0,0,3.03,0,0
"2012-06-22 20:08:00",2.955,0,0,5.94,5.955,3.015,0,0
"2012-06-22 20:10:00",2.97,0,0,0,0,0,0,0
"2012-06-22 20:12:00",0,2.955,0,0,0,0,3.03,0
"2012-06-22 20:14:00",0,3.015,6.03,0,0,0,3,6.09
"2012-06-22 20:16:00",5.925,2.955,0,5.94,5.955,6.045,3,0
"2012-06-22 20:18:00",5.925,8.985,6.03,5.94,5.955,6.045,9.06,6.09
"2012-06-22 20:20:00",5.925,0,6.03,5.94,5.955,6.045,0,6.09
"2012-06-22 20:22:00",2.955,5.97,3.03,5.94,0,0,6.03,0
"2012-06-22 20:24:00",2.97,0,3,0,5.955,0,0,3.045
"2012-06-22 20:26:00",2.955,5.97,0,0,0,6.045,6.03,3.045
"2012-06-22 20:28:00",2.97,0,6.03,5.94,0,0,0,0
"2012-06-22 20:30:00",0,2.955,0,0,5.955,3.03,3.03,3.045
"2012-06-22 20:32:00",2.955,3.015,0,0,0,3.015,3,3.045
"2012-06-22 20:34:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,0
"2012-06-22 20:36:00",8.895,5.97,6.03,11.88,8.94,6.045,6.03,6.09
"2012-06-22 20:38:00",8.88,8.925,6.03,2.985,5.955,6.045,6.03,6.09
"2012-06-22 20:40:00",11.85,5.97,6.03,8.895,8.925,6.045,12.06,6.09
"2012-06-22 20:42:00",5.925,8.985,6.03,5.94,5.955,6.045,6.03,6.09
"2012-06-22 20:44:00",5.925,2.955,6.03,5.94,2.985,0,6.03,3.045
"2012-06-22 20:46:00",2.955,3.015,3.03,2.985,5.955,6.045,0,3.045
"2012-06-22 20:48:00",2.97,2.955,3,2.955,0,0,3.03,0
"2012-06-22 20:50:00",0,3.015,0,0,2.97,3.015,3,3.045
"2012-06-22 20:52:00",2.955,2.955,6.03,5.94,2.985,3.03,3,3.045
"2012-06-22 20:54:00",5.925,3.015,0,5.94,5.955,6.045,3.03,3.045
"2012-06-22 20:56:00",5.925,5.97,6.03,2.985,2.97,6.045,6.03,3.045
"2012-06-22 20:58:00",5.925,2.955,6.03,2.955,2.985,0,6.03,6.09
"2012-06-22 21:00:00",0,3.015,0,2.985,5.955,6.045,0,0
"2012-06-22 21:02:00",5.925,5.97,6.03,2.955,0,0,6.03,3.045
"2012-06-22 21:04:00",2.97,2.955,0,5.94,5.955,6.045,0,3.045
"2012-06-22 21:06:00",2.955,3.015,6.03,2.985,5.955,3.015,6.03,3.045
"2012-06-22 21:08:00",5.925,5.97,0,2.955,0,3.03,6.03,3.045
"2012-06-22 21:10:00",0,0,6.03,5.94,5.955,3.015,0,3.045
"2012-06-22 21:12:00",5.925,5.97,0,0,0,3.03,6.03,3.045
"2012-06-22 21:14:00",2.97,2.955,6.03,5.94,5.955,6.045,3,6.09
"2012-06-22 21:16:00",8.88,5.97,6.03,5.94,5.955,3.015,6.06,3.045
"2012-06-22 21:18:00",5.925,5.97,6.03,5.94,5.955,6.045,3,6.09
"2012-06-22 21:20:00",0,3.015,3.03,2.985,2.985,3.03,6.03,0
"2012-06-22 21:22:00",5.925,2.955,0,0,2.97,0,3.03,3.045
"2012-06-22 21:24:00",0,0,3,2.955,0,3.015,0,0
"2012-06-22 21:26:00",0,3.015,0,0,0,0,3,3.045
"2012-06-22 21:28:00",0,0,0,2.985,0,0,0,0
"2012-06-22 21:30:00",5.925,0,3.03,0,2.985,3.03,0,0
"2012-06-22 21:32:00",0,0,0,2.955,2.97,0,3.03,0
"2012-06-22 21:34:00",2.955,2.955,3,0,0,0,3,0
"2012-06-22 21:36:00",2.97,3.015,0,2.985,0,3.015,0,3.045
"2012-06-22 21:38:00",0,0,0,0,2.985,0,0,3.045
"2012-06-22 21:40:00",0,0,0,0,0,0,3.03,0
"2012-06-22 21:42:00",0,0,0,0,2.97,0,0,0
"2012-06-22 21:44:00",5.925,0,3.03,2.955,0,3.03,0,0
"2012-06-22 21:46:00",0,2.955,0,0,0,0,3,0
"2012-06-22 21:48:00",0,3.015,0,2.985,2.985,3.015,0,0
"2012-06-22 21:50:00",5.925,0,3,0,0,0,3.03,0
"2012-06-22 21:52:00",0,0,0,0,0,0,0,0
"2012-06-22 21:54:00",0,0,0,0,2.97,0,0,3.045
"2012-06-22 21:56:00",0,0,0,0,0,0,0,0
"2012-06-22 21:58:00",0,2.955,3.03,2.955,0,0,3,3.045
"2012-06-22 22:00:00",0,3.015,0,0,0,3.03,0,0
"2012-06-22 22:02:00",5.925,0,3,2.985,5.955,0,3.03,0
"2012-06-22 22:04:00",0,0,0,0,0,3.015,0,0
"2012-06-22 22:06:00",5.925,2.955,3.03,2.955,0,0,3,6.09
"2012-06-22 22:08:00",0,0,0,0,0,0,0,0
"2012-06-22 22:10:00",0,3.015,0,2.985,0,3.03,0,0
"2012-06-22 22:12:00",0,0,0,0,2.985,0,3.03,0
"2012-06-22 22:14:00",5.925,0,3,0,2.97,0,0,0
"2012-06-22 22:16:00",0,0,0,0,0,3.015,0,0
"2012-06-22 22:18:00",0,2.955,0,2.955,0,0,3,0
"2012-06-22 22:20:00",0,3.015,3.03,2.985,0,0,0,0
"2012-06-22 22:22:00",2.955,0,0,0,2.985,0,3.03,0
"2012-06-22 22:24:00",2.97,0,0,0,2.97,3.03,0,6.09
"2012-06-22 22:26:00",0,0,3,2.955,0,0,0,0
"2012-06-22 22:28:00",5.925,5.97,3.03,2.985,5.955,6.045,6.03,0
"2012-06-22 22:30:00",5.925,2.955,6.03,2.955,0,3.015,3,6.09
"2012-06-22 22:32:00",2.955,5.97,3,5.94,5.955,3.03,6.03,6.09
"2012-06-22 22:34:00",5.925,3.015,3.03,2.985,2.985,6.045,3.03,0
"2012-06-22 22:36:00",2.97,5.97,3,5.94,2.97,3.015,6.03,6.09
"2012-06-22 22:38:00",8.88,2.955,6.03,2.955,5.955,6.045,3,3.045
"2012-06-22 22:40:00",5.925,8.985,6.03,8.925,5.955,6.045,9.06,6.09
"2012-06-22 22:42:00",5.925,2.955,6.03,0,5.955,3.03,3,3.045
"2012-06-22 22:44:00",8.895,5.97,6.03,11.88,5.955,9.06,9.06,9.135
"2012-06-22 22:46:00",26.655,20.925,24.12,17.82,20.85,21.165,21.09,21.315
"2012-06-22 22:48:00",17.775,17.91,15.09,17.82,17.865,12.09,15.09,15.225
"2012-06-22 22:50:00",5.925,2.955,6.03,5.94,5.955,3.015,6.03,0
"2012-06-22 22:52:00",8.88,5.97,3,5.94,5.955,6.045,6.03,6.09
"2012-06-22 22:54:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-06-22 22:56:00",5.925,5.97,3.03,0,0,3.03,3,3.045
"2012-06-22 22:58:00",2.97,3.015,3,5.94,5.955,3.015,3.03,3.045
"2012-06-22 23:00:00",5.925,2.955,3.03,2.985,2.97,3.03,6.03,0
"2012-06-22 23:02:00",2.955,3.015,3,2.955,2.985,3.015,0,6.09
"2012-06-22 23:04:00",5.925,2.955,3.03,5.94,5.955,6.045,6.03,3.045
"2012-06-22 23:06:00",2.97,5.97,6.03,2.985,0,0,3,3.045
"2012-06-22 23:08:00",2.955,3.015,3,2.955,5.955,6.045,3.03,3.045
"2012-06-22 23:10:00",2.97,0,0,2.985,0,0,6.03,0
"2012-06-22 23:12:00",2.955,2.955,3.03,0,5.955,0,0,3.045
"2012-06-22 23:14:00",0,0,0,2.955,0,3.03,0,0
"2012-06-22 23:16:00",2.97,3.015,3,2.985,0,3.015,0,3.045
"2012-06-22 23:18:00",2.955,2.955,3.03,0,0,0,6.03,0
"2012-06-22 23:20:00",0,0,0,2.955,5.955,0,0,3.045
"2012-06-22 23:22:00",0,3.015,0,0,0,3.03,0,0
"2012-06-22 23:24:00",5.925,2.955,3,2.985,0,3.015,6.03,3.045
"2012-06-22 23:26:00",5.925,3.015,3.03,2.955,5.955,0,0,3.045
"2012-06-22 23:28:00",0,2.955,3,2.985,0,6.045,6.03,0
"2012-06-22 23:30:00",2.955,0,3.03,2.955,5.955,0,0,3.045
"2012-06-22 23:32:00",2.97,3.015,0,2.985,0,3.03,6.03,3.045
"2012-06-22 23:34:00",5.925,2.955,6.03,2.955,5.955,3.015,0,3.045
"2012-06-22 23:36:00",0,5.97,0,2.985,0,0,6.03,0
"2012-06-22 23:38:00",5.925,0,6.03,2.955,5.955,6.045,0,3.045
"2012-06-22 23:40:00",2.955,5.97,0,2.985,2.985,0,6.03,3.045
"2012-06-22 23:42:00",2.97,3.015,6.03,5.94,2.97,6.045,0,3.045
"2012-06-22 23:44:00",2.955,2.955,0,0,2.985,0,6.03,3.045
"2012-06-22 23:46:00",2.97,0,3,2.955,2.97,6.045,0,0
"2012-06-22 23:48:00",2.955,3.015,3.03,2.985,2.985,0,0,3.045
"2012-06-22 23:50:00",2.97,2.955,0,0,0,0,6.03,3.045
"2012-06-22 23:52:00",0,0,3,2.955,2.97,6.045,0,0
"2012-06-22 23:54:00",2.955,5.97,3.03,2.985,2.985,0,0,0
"2012-06-22 23:56:00",2.97,0,0,0,0,0,3,3.045
"2012-06-22 23:58:00",2.955,0,0,0,0,0,3.03,3.045
"2012-06-23 00:00:00",0,5.97,6.03,5.94,2.97,0,0,0
"2012-06-23 00:02:00",2.97,0,0,0,2.985,6.045,0,0
"2012-06-23 00:04:00",2.955,0,0,0,0,0,6.03,3.045
"2012-06-23 00:06:00",0,0,6.03,5.94,2.97,0,0,3.045
"2012-06-23 00:08:00",2.97,5.97,0,0,2.985,0,0,0
"2012-06-23 00:10:00",2.955,0,0,0,0,6.045,3.03,0
"2012-06-23 00:12:00",0,3.015,0,5.94,0,0,3,0
"2012-06-23 00:14:00",2.97,2.955,6.03,0,5.955,0,0,6.09
"2012-06-23 00:16:00",2.955,0,0,0,0,0,0,0
"2012-06-23 00:18:00",0,0,0,0,0,6.045,3.03,0
"2012-06-23 00:20:00",2.97,3.015,6.03,5.94,5.955,0,3,0
"2012-06-23 00:22:00",2.955,2.955,0,0,0,0,0,3.045
"2012-06-23 00:24:00",0,0,0,0,0,0,0,3.045
"2012-06-23 00:26:00",0,0,0,0,0,0,3.03,0
"2012-06-23 00:28:00",0,3.015,0,2.985,0,6.045,0,0
"2012-06-23 00:30:00",5.925,0,0,2.955,5.955,0,3,0
"2012-06-23 00:32:00",0,0,3.03,0,0,0,0,0
"2012-06-23 00:34:00",0,2.955,3,0,0,0,0,0
"2012-06-23 00:36:00",0,0,0,0,0,0,0,0
"2012-06-23 00:38:00",0,0,0,0,0,0,0,0
"2012-06-23 00:40:00",0,0,0,0,0,0,0,0
