"","X1","X2","X3","X4","X5","X6","X7","X8"
"2013-07-27 21:35:00",0,0,0,0,0,0,0,0
"2013-07-27 21:50:00",0.794,0.796,0.4,0.398,0.794,0.794,0.796,0.812
"2013-07-27 22:05:00",0.794,0.796,1.208,1.186,0.794,0.794,0.796,0.812
"2013-07-27 22:20:00",0.794,1.198,0.804,1.19,1.19,1.188,1.592,1.218
"2013-07-27 22:35:00",2.382,2.388,2.412,2.376,2.382,2.382,2.388,2.03
"2013-07-27 22:50:00",2.778,3.184,3.216,3.168,3.176,3.176,3.184,3.248
"2013-07-27 23:05:00",1.986,1.986,2.412,1.978,1.986,2.382,1.592,2.03
"2013-07-27 23:20:00",0.794,1.198,0.804,1.19,0.794,0.794,1.188,0.812
"2013-07-27 23:35:00",0.794,0.796,0.804,1.186,1.588,1.194,1.2,1.218
"2013-07-27 23:50:00",1.19,1.19,1.608,0.792,0.794,1.188,1.188,1.218
"2013-07-28 00:05:00",5.558,5.178,5.228,5.544,5.16,5.164,5.18,4.872
"2013-07-28 00:20:00",10.322,11.94,12.06,11.88,11.91,12.304,12.332,12.992
"2013-07-28 00:35:00",4.764,4.776,4.824,4.354,4.368,3.97,3.98,4.466
"2013-07-28 00:50:00",4.764,5.572,5.228,5.15,5.16,5.558,5.572,5.684
"2013-07-28 01:05:00",4.764,3.98,4.42,4.354,4.764,4.764,4.372,4.06
"2013-07-28 01:20:00",2.382,3.184,3.216,3.168,2.78,2.776,3.184,2.436
"2013-07-28 01:35:00",1.588,1.592,1.608,1.584,1.588,1.194,1.592,1.624
"2013-07-28 01:50:00",2.382,2.79,2.412,2.376,2.778,3.176,2.388,2.842
"2013-07-28 02:05:00",2.778,2.388,2.412,2.376,2.382,2.382,2.78,2.436
"2013-07-28 02:20:00",5.558,5.572,6.032,5.544,5.558,5.558,5.572,5.684
"2013-07-28 02:35:00",5.558,6.368,6.432,6.336,6.352,6.746,6.368,6.496
"2013-07-28 02:50:00",2.78,2.782,2.412,3.168,2.78,2.382,2.78,2.436
"2013-07-28 03:05:00",0.794,1.198,0.804,0.792,1.19,1.194,0.796,0.406
"2013-07-28 03:20:00",0,0,0.804,0,0.398,0.394,0,0.406
"2013-07-28 03:35:00",1.984,1.592,0.804,1.584,1.588,1.194,1.592,1.218
"2013-07-28 03:50:00",4.366,4.776,4.02,4.752,3.97,4.364,3.98,4.466
"2013-07-28 04:05:00",7.146,7.96,7.64,7.92,7.94,7.54,7.96,6.902
"2013-07-28 04:20:00",9.528,8.756,8.844,8.712,8.734,8.34,8.352,8.12
"2013-07-28 04:35:00",22.628,22.288,20.504,22.18,21.438,19.056,20.684,20.706
"2013-07-28 04:50:00",15.484,16.314,15.276,16.234,16.674,15.48,14.72,15.022
"2013-07-28 05:05:00",6.748,7.164,6.432,6.336,6.75,5.958,5.572,6.496
"2013-07-28 05:20:00",3.97,3.98,4.02,3.96,3.97,3.57,3.576,3.248
"2013-07-28 05:35:00",3.176,3.184,3.216,3.562,3.176,3.576,3.98,3.248
"2013-07-28 05:50:00",0.794,0.796,0.804,0.398,0.794,0.394,0,0.812
"2013-07-28 06:05:00",0,0,0,0,0,0,0,0
