"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-06-14 23:25:00",0,0,0,0,0,0,0,0
"2012-06-14 23:55:00",0.395,0.398,0.402,0.197,0.397,0.403,0.402,0.406
"2012-06-15 00:25:00",0.987,1.194,1.006,0.991,0.992,1.008,1.006,1.015
"2012-06-15 00:55:00",1.185,1.194,1.206,1.385,1.39,1.41,1.406,1.218
"2012-06-15 01:25:00",2.37,2.786,2.612,2.772,2.58,2.821,2.814,2.436
"2012-06-15 01:55:00",1.185,1.395,1.408,1.188,1.39,1.411,1.206,1.218
"2012-06-15 02:25:00",1.975,2.388,2.412,2.376,2.382,2.418,2.412,2.233
"2012-06-15 02:55:00",2.765,2.983,2.612,2.971,2.977,3.224,3.216,2.842
"2012-06-15 03:25:00",2.37,2.589,2.814,2.573,2.382,2.821,2.614,2.233
"2012-06-15 03:55:00",1.975,2.187,2.01,1.98,1.985,2.015,2.412,1.827
"2012-06-15 04:25:00",2.568,2.987,3.016,3.168,3.176,3.426,3.216,3.045
"2012-06-15 04:55:00",3.95,4.378,4.22,4.356,3.97,4.231,4.02,3.857
"2012-06-15 05:25:00",1.58,1.99,2.01,1.584,1.985,2.015,2.01,1.827
"2012-06-15 05:55:00",1.382,1.592,1.608,1.584,1.588,1.612,1.608,1.421
"2012-06-15 06:25:00",0.395,0.398,0.402,0.396,0.397,0.403,0.2,0.203
"2012-06-15 06:55:00",0,0,0,0,0,0,0,0
