"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-07 19:26:00",0,0,0,0,0,0,0,0
"2012-07-07 19:28:00",0,0,0,0,0,0,0,0
"2012-07-07 19:30:00",5.925,2.955,0,0,0,6.045,3,6.09
"2012-07-07 19:32:00",100.725,62.535,30.09,41.52,23.805,87.63,48.18,97.44
"2012-07-07 19:34:00",74.07,98.595,99.51,89.13,92.295,90.69,99.54,94.395
"2012-07-07 19:36:00",62.205,62.715,60.33,65.34,68.49,51.39,60.3,45.675
"2012-07-07 19:38:00",20.745,26.895,39.21,41.58,47.655,30.225,36.21,18.27
"2012-07-07 19:40:00",17.775,20.925,24.12,20.805,20.835,21.165,21.09,18.27
"2012-07-07 19:42:00",8.88,17.91,18.09,20.775,23.82,18.135,21.12,18.27
"2012-07-07 19:44:00",11.85,11.94,9.06,8.925,8.94,9.06,9.03,9.135
"2012-07-07 19:46:00",0,3.015,6.03,5.94,5.955,3.03,6.03,3.045
"2012-07-07 19:48:00",5.925,2.955,6.03,2.955,2.97,6.045,3.03,3.045
"2012-07-07 19:50:00",0,0,0,0,2.985,0,0,3.045
"2012-07-07 19:52:00",0,5.97,3,2.985,0,3.015,3,0
"2012-07-07 19:54:00",5.925,0,3.03,2.955,5.955,3.03,3.03,6.09
"2012-07-07 19:56:00",5.925,5.97,6.03,5.94,2.97,6.045,6.03,6.09
"2012-07-07 19:58:00",2.97,5.97,3,2.985,5.955,3.015,3,0
"2012-07-07 20:00:00",2.955,0,3.03,2.955,2.985,3.03,3.03,0
"2012-07-07 20:02:00",0,0,0,0,0,0,0,3.045
"2012-07-07 20:04:00",0,0,0,0,0,0,0,3.045
"2012-07-07 20:06:00",5.925,5.97,3,2.985,2.97,3.015,6.03,3.045
"2012-07-07 20:08:00",0,0,3.03,2.955,2.985,3.03,0,3.045
"2012-07-07 20:10:00",5.925,5.97,3,2.985,0,3.015,3,0
"2012-07-07 20:12:00",2.97,0,3.03,2.955,5.955,3.03,3.03,6.09
"2012-07-07 20:14:00",2.955,5.97,3,2.985,2.97,3.015,3,0
"2012-07-07 20:16:00",2.97,5.97,3.03,2.955,2.985,3.03,3.03,6.09
"2012-07-07 20:18:00",2.955,0,3,2.985,0,3.015,3,0
"2012-07-07 20:20:00",0,0,3.03,2.955,2.97,3.03,3.03,3.045
"2012-07-07 20:22:00",5.925,5.97,0,0,2.985,0,0,3.045
"2012-07-07 20:24:00",2.97,0,3,2.985,2.97,6.045,3,3.045
"2012-07-07 20:26:00",2.955,5.97,6.03,5.94,2.985,6.045,6.03,3.045
"2012-07-07 20:28:00",2.97,5.97,3.03,2.955,5.955,0,3.03,6.09
"2012-07-07 20:30:00",2.955,0,3,2.985,2.97,3.015,3,0
"2012-07-07 20:32:00",0,0,3.03,0,0,3.03,0,0
"2012-07-07 20:34:00",2.97,3.015,0,2.955,2.985,0,3.03,0
"2012-07-07 20:36:00",0,2.955,0,0,0,0,0,6.09
"2012-07-07 20:38:00",0,0,3,2.985,0,3.015,0,0
"2012-07-07 20:40:00",2.955,0,0,0,2.97,0,3,0
"2012-07-07 20:42:00",0,0,3.03,0,0,3.03,0,0
"2012-07-07 20:44:00",0,0,0,2.955,2.985,0,3.03,0
"2012-07-07 20:46:00",2.97,0,0,0,0,0,0,0
"2012-07-07 20:48:00",0,0,0,0,0,0,0,0
"2012-07-07 20:50:00",0,3.015,0,0,0,0,0,0
"2012-07-07 20:52:00",0,0,0,0,0,0,0,0
"2012-07-07 20:54:00",0,0,0,0,0,0,0,0
