"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-05-07 21:30:00",0,0,0,0,0,0,0,0
"2012-05-07 21:35:00",1.188,1.206,0,0,0,0,1.2,0
"2012-05-07 21:40:00",1.182,1.182,1.212,2.376,2.388,2.418,1.212,1.218
"2012-05-07 21:45:00",1.188,2.388,2.412,2.376,1.194,2.418,2.412,1.218
"2012-05-07 21:50:00",2.37,2.388,1.2,2.376,1.194,2.418,1.2,2.436
"2012-05-07 21:55:00",1.182,0,1.212,0,2.388,0,1.212,2.436
"2012-05-07 22:00:00",1.188,2.388,1.2,2.376,0,2.418,1.2,0
"2012-05-07 22:05:00",1.182,0,1.212,0,2.388,0,2.412,2.436
"2012-05-07 22:10:00",2.37,2.388,2.412,2.376,2.388,2.418,1.212,2.436
"2012-05-07 22:15:00",1.188,2.388,2.412,2.376,2.388,2.418,2.412,1.218
"2012-05-07 22:20:00",2.37,2.388,2.412,2.376,2.388,2.418,2.412,2.436
"2012-05-07 22:25:00",3.552,4.776,3.612,4.752,2.388,4.836,3.612,3.654
"2012-05-07 22:30:00",2.37,2.388,2.412,2.376,2.388,2.418,2.412,2.436
"2012-05-07 22:35:00",3.558,2.388,2.412,2.376,4.776,2.418,3.624,3.654
"2012-05-07 22:40:00",3.552,4.776,3.624,4.752,2.388,4.836,3.612,3.654
"2012-05-07 22:45:00",3.558,2.388,2.412,2.376,3.582,2.418,3.624,3.654
"2012-05-07 22:50:00",3.552,4.776,4.824,4.752,3.582,4.836,2.412,4.872
"2012-05-07 22:55:00",3.558,4.776,3.612,4.752,4.776,2.418,4.824,3.654
"2012-05-07 23:00:00",3.552,2.388,3.624,2.376,2.388,4.836,3.612,3.654
"2012-05-07 23:05:00",3.558,4.776,3.612,4.752,4.776,2.418,3.624,2.436
"2012-05-07 23:10:00",3.552,2.388,3.624,3.57,3.582,4.836,4.824,4.872
"2012-05-07 23:15:00",3.558,4.776,3.612,3.558,3.582,2.418,2.412,2.436
"2012-05-07 23:20:00",4.74,3.594,3.624,2.376,2.388,4.836,2.412,4.872
"2012-05-07 23:25:00",2.37,3.57,2.412,3.57,3.582,2.418,4.824,3.654
"2012-05-07 23:30:00",4.74,3.594,4.824,3.558,3.582,4.836,2.412,3.654
"2012-05-07 23:35:00",2.37,3.57,4.824,5.946,5.97,4.836,6.036,4.872
"2012-05-07 23:40:00",7.11,7.164,7.236,5.934,5.97,7.254,6.024,6.09
"2012-05-07 23:45:00",4.74,4.776,2.412,3.57,2.388,2.418,4.824,3.654
"2012-05-07 23:50:00",2.37,2.388,3.612,3.558,3.582,2.418,2.412,3.654
"2012-05-07 23:55:00",3.558,4.776,4.824,3.57,3.582,4.836,3.612,3.654
"2012-05-08 00:00:00",2.37,2.388,0,1.182,1.194,2.418,1.212,2.436
"2012-05-08 00:05:00",1.182,0,2.412,0,0,0,0,0
"2012-05-08 00:10:00",0,1.206,0,1.194,1.194,0,2.412,1.218
"2012-05-08 00:15:00",1.188,0,0,1.182,1.194,0,0,1.218
"2012-05-08 00:20:00",0,1.182,0,0,0,2.418,0,0
"2012-05-08 00:25:00",0,0,0,0,0,0,0,0
