"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-12 17:00:00",0,0,0,0,0,0,0,0
"2012-04-12 17:05:00",3.558,2.388,2.412,2.376,2.382,3.63,2.412,4.872
"2012-04-12 17:10:00",5.922,7.164,3.624,4.752,4.764,7.254,4.824,7.308
"2012-04-12 17:15:00",5.922,7.164,8.436,9.504,8.34,7.254,8.448,7.308
"2012-04-12 17:20:00",7.11,9.552,9.648,9.504,8.334,9.672,8.436,7.308
"2012-04-12 17:25:00",7.11,5.982,7.236,5.946,7.146,7.254,7.236,8.526
"2012-04-12 17:30:00",5.928,4.776,4.824,3.558,4.764,4.836,4.824,4.872
"2012-04-12 17:35:00",2.37,3.594,2.412,3.57,4.764,3.63,2.412,2.436
"2012-04-12 17:40:00",4.74,3.57,2.412,3.558,2.382,3.624,3.624,2.436
"2012-04-12 17:45:00",3.558,2.388,4.824,3.57,2.382,2.418,3.612,3.654
"2012-04-12 17:50:00",3.552,4.776,4.824,5.934,5.958,4.836,4.824,3.654
"2012-04-12 17:55:00",4.74,3.594,2.412,2.376,3.57,3.63,3.624,3.654
"2012-04-12 18:00:00",2.37,4.776,3.624,2.376,4.764,3.624,3.612,3.654
"2012-04-12 18:05:00",4.74,2.388,2.412,3.57,2.382,2.418,3.624,2.436
"2012-04-12 18:10:00",0,0,2.412,1.182,0,2.418,2.412,2.436
"2012-04-12 18:15:00",2.37,1.206,1.2,2.376,2.382,1.212,0,0
"2012-04-12 18:20:00",0,1.182,0,0,0,0,1.212,1.218
"2012-04-12 18:25:00",0,0,2.412,1.194,2.382,1.206,1.2,0
"2012-04-12 18:30:00",2.37,1.206,0,1.182,0,0,0,0
"2012-04-12 18:35:00",0,0,0,1.194,0,1.212,0,0
"2012-04-12 18:40:00",0,0,2.412,1.182,1.188,0,2.412,1.218
"2012-04-12 18:45:00",0,1.182,0,0,1.194,1.206,0,0
"2012-04-12 18:50:00",0,1.206,0,1.194,0,0,0,0
"2012-04-12 18:55:00",2.37,0,0,0,0,1.212,0,0
"2012-04-12 19:00:00",0,0,1.2,1.182,0,0,1.212,1.218
"2012-04-12 19:05:00",0,0,1.212,0,2.382,0,1.2,0
"2012-04-12 19:10:00",0,0,0,0,0,0,0,0
