"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-26 15:36:00",0,0,0,0,0,0,0,0
"2012-04-26 15:38:00",0,0,0,0,2.985,0,0,0
"2012-04-26 15:40:00",0,0,3,0,0,0,0,0
"2012-04-26 15:42:00",0,2.955,0,0,2.97,0,0,0
"2012-04-26 15:44:00",0,0,0,2.955,0,0,0,0
"2012-04-26 15:46:00",0,0,0,0,0,3.015,0,0
"2012-04-26 15:48:00",0,3.015,6.03,2.985,2.985,0,6.03,0
"2012-04-26 15:50:00",5.925,2.955,3.03,5.94,2.97,6.045,6.03,3.045
"2012-04-26 15:52:00",5.925,5.97,6.03,5.94,8.94,6.045,6.03,3.045
"2012-04-26 15:54:00",5.925,5.97,6.03,5.94,2.97,6.045,6.03,6.09
"2012-04-26 15:56:00",5.925,3.015,6.03,5.94,5.955,6.045,6.03,6.09
"2012-04-26 15:58:00",5.925,8.925,6.03,5.94,8.94,6.045,6.03,6.09
"2012-04-26 16:00:00",5.925,5.97,6.03,5.94,2.97,6.045,6.03,6.09
"2012-04-26 16:02:00",5.925,8.985,6.03,5.94,8.94,6.045,6.03,6.09
"2012-04-26 16:04:00",5.925,5.97,9.06,11.88,8.925,12.09,12.06,9.135
"2012-04-26 16:06:00",8.88,11.94,9.03,5.94,5.955,6.045,6.03,9.135
"2012-04-26 16:08:00",11.85,5.97,6.03,5.94,8.94,6.045,6.03,9.135
"2012-04-26 16:10:00",8.895,5.97,6.03,5.94,2.97,6.045,6.03,9.135
"2012-04-26 16:12:00",5.925,3.015,6.03,2.955,5.955,6.045,6.03,6.09
"2012-04-26 16:14:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,3.045
"2012-04-26 16:16:00",2.955,5.97,3,2.985,2.985,3.03,0,6.09
"2012-04-26 16:18:00",2.97,0,0,2.955,2.97,3.015,0,3.045
"2012-04-26 16:20:00",0,0,3.03,2.985,0,3.03,6.03,3.045
"2012-04-26 16:22:00",5.925,5.97,3,2.955,5.955,0,0,0
"2012-04-26 16:24:00",0,0,3.03,0,0,3.015,6.03,0
"2012-04-26 16:26:00",2.955,3.015,3,2.985,5.955,3.03,0,6.09
"2012-04-26 16:28:00",2.97,2.955,0,2.955,0,3.015,0,0
"2012-04-26 16:30:00",0,0,3.03,2.985,2.985,0,6.03,0
"2012-04-26 16:32:00",0,0,3,0,2.97,3.03,0,0
"2012-04-26 16:34:00",0,3.015,0,2.955,0,0,0,0
"2012-04-26 16:36:00",5.925,2.955,0,2.985,2.985,3.015,3.03,6.09
"2012-04-26 16:38:00",0,0,6.03,0,2.97,0,3,0
"2012-04-26 16:40:00",0,3.015,0,2.955,0,3.03,0,0
"2012-04-26 16:42:00",5.925,2.955,0,0,0,3.015,0,3.045
"2012-04-26 16:44:00",0,0,3.03,0,2.985,0,6.03,3.045
"2012-04-26 16:46:00",2.955,3.015,0,2.985,2.97,0,0,0
"2012-04-26 16:48:00",2.97,2.955,3,2.955,0,6.045,0,3.045
"2012-04-26 16:50:00",2.955,0,3.03,2.985,0,0,6.03,3.045
"2012-04-26 16:52:00",2.97,3.015,3,2.955,5.955,6.045,0,0
"2012-04-26 16:54:00",5.925,5.97,6.03,2.985,0,3.03,6.03,6.09
"2012-04-26 16:56:00",2.955,2.955,3.03,5.94,5.955,3.015,6.03,3.045
"2012-04-26 16:58:00",2.97,3.015,3,2.955,5.955,6.045,0,3.045
"2012-04-26 17:00:00",2.955,5.97,6.03,2.985,5.955,3.03,6.03,6.09
"2012-04-26 17:02:00",2.97,0,0,0,0,0,0,0
"2012-04-26 17:04:00",0,0,3,2.955,0,3.015,0,0
"2012-04-26 17:06:00",0,0,0,0,0,0,0,0
"2012-04-26 17:08:00",0,0,0,0,0,0,0,0
"2012-04-26 17:10:00",0,3.015,0,0,0,0,0,3.045
"2012-04-26 17:12:00",0,0,0,0,0,0,0,0
"2012-04-26 17:14:00",0,0,0,0,0,0,0,0
"2012-04-26 17:16:00",0,0,3.03,0,0,0,6.03,0
"2012-04-26 17:18:00",2.955,2.955,0,0,0,0,0,0
"2012-04-26 17:20:00",0,0,0,2.985,5.955,3.03,0,0
"2012-04-26 17:22:00",0,0,0,0,0,0,0,0
"2012-04-26 17:24:00",0,0,0,0,0,3.015,0,0
"2012-04-26 17:26:00",2.97,0,0,2.955,0,0,0,0
"2012-04-26 17:28:00",0,0,3,0,0,0,0,0
"2012-04-26 17:30:00",0,0,3.03,0,0,0,3,3.045
"2012-04-26 17:32:00",0,3.015,0,2.985,5.955,0,3.03,0
"2012-04-26 17:34:00",0,2.955,0,0,0,3.03,0,0
"2012-04-26 17:36:00",2.955,0,3,2.955,0,3.015,0,0
"2012-04-26 17:38:00",2.97,0,3.03,2.985,2.985,0,6.03,3.045
"2012-04-26 17:40:00",2.955,5.97,3.03,2.955,5.955,6.045,6.03,3.045
"2012-04-26 17:42:00",5.925,5.97,9.03,8.925,5.955,6.045,6.03,6.09
"2012-04-26 17:44:00",8.895,11.94,9.06,11.88,8.925,12.09,12.06,3.045
"2012-04-26 17:46:00",5.925,8.985,9.03,5.94,8.94,6.045,6.03,12.18
"2012-04-26 17:48:00",5.925,5.97,6.03,5.94,2.97,6.045,6.03,6.09
"2012-04-26 17:50:00",5.925,0,0,0,5.955,3.03,0,0
"2012-04-26 17:52:00",0,5.97,6.03,2.955,0,3.015,6.03,3.045
"2012-04-26 17:54:00",5.925,0,0,2.985,5.955,3.03,0,3.045
"2012-04-26 17:56:00",0,0,6.03,2.955,0,3.015,6.03,0
"2012-04-26 17:58:00",5.925,5.97,0,2.985,0,0,0,6.09
"2012-04-26 18:00:00",0,0,0,0,5.955,3.03,0,0
"2012-04-26 18:02:00",0,3.015,6.03,2.955,0,3.015,6.03,0
"2012-04-26 18:04:00",5.925,2.955,0,2.985,5.955,3.03,0,6.09
"2012-04-26 18:06:00",0,0,0,0,0,0,0,0
"2012-04-26 18:08:00",0,3.015,6.03,0,0,3.015,6.03,0
"2012-04-26 18:10:00",0,0,0,2.955,0,0,0,0
"2012-04-26 18:12:00",2.955,0,0,0,0,0,0,3.045
"2012-04-26 18:14:00",0,0,0,0,0,0,0,0
"2012-04-26 18:16:00",0,0,0,0,0,0,0,0
"2012-04-26 18:18:00",0,0,0,0,0,0,0,0
"2012-04-26 18:20:00",0,0,0,0,0,0,0,0
