"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-08-15 16:10:00",0,0,0,0,0,0,0,0
"2012-08-15 16:15:00",0,1.182,1.2,0,1.188,0,0,0
"2012-08-15 16:20:00",0,0,1.212,2.376,1.194,0,2.412,0
"2012-08-15 16:25:00",14.22,13.122,14.472,10.662,10.71,8.466,14.472,9.744
"2012-08-15 16:30:00",9.48,13.146,12.06,13.086,14.298,14.508,10.848,13.398
"2012-08-15 16:35:00",4.74,4.776,4.824,5.946,4.764,7.254,4.824,6.09
"2012-08-15 16:40:00",9.48,8.346,9.648,8.31,9.528,7.254,8.448,8.526
"2012-08-15 16:45:00",8.292,10.758,9.648,9.504,9.528,9.672,10.848,9.744
"2012-08-15 16:50:00",10.668,9.552,8.436,9.504,9.528,9.672,8.448,9.744
"2012-08-15 16:55:00",4.74,7.164,6.036,5.946,4.764,7.254,6.024,7.308
"2012-08-15 17:00:00",10.662,10.734,18.084,13.026,13.092,4.842,13.272,6.09
"2012-08-15 17:05:00",40.29,47.76,47.04,40.38,44.064,37.488,45.828,41.412
"2012-08-15 17:10:00",27.258,31.068,28.944,35.676,34.548,39.888,28.944,36.54
"2012-08-15 17:15:00",7.11,9.552,9.648,13.086,10.722,14.502,9.648,12.18
"2012-08-15 17:20:00",2.37,3.57,4.824,3.57,2.382,4.836,2.412,3.654
"2012-08-15 17:25:00",3.558,2.388,2.412,2.376,3.57,2.418,2.412,2.436
"2012-08-15 17:30:00",7.11,8.37,7.236,8.31,8.34,7.254,9.648,7.308
"2012-08-15 17:35:00",3.552,4.776,3.624,3.57,2.382,4.836,2.412,4.872
"2012-08-15 17:40:00",3.558,2.388,3.612,3.57,4.764,2.418,2.412,3.654
"2012-08-15 17:45:00",3.552,3.57,2.412,3.558,2.382,3.63,4.824,3.654
"2012-08-15 17:50:00",5.928,5.982,7.236,7.128,7.146,7.254,7.236,7.308
"2012-08-15 17:55:00",3.552,4.776,2.412,2.376,2.382,3.624,2.412,3.654
"2012-08-15 18:00:00",1.188,0,1.212,1.194,1.194,1.212,0,1.218
"2012-08-15 18:05:00",0,0,0,0,1.188,0,0,0
"2012-08-15 18:10:00",0,0,0,0,0,0,0,0
