"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-25 11:25:00",0,0,0,0,0,0,0,0
"2012-04-25 11:55:00",3.16,3.783,3.62,3.761,3.97,4.03,4.02,3.045
"2012-04-25 12:25:00",1.58,1.592,1.808,1.783,1.588,2.015,1.81,1.827
"2012-04-25 12:55:00",2.37,2.987,2.816,2.969,3.176,3.022,3.014,2.233
"2012-04-25 13:25:00",4.74,5.174,5.026,5.544,5.161,5.441,5.428,4.872
"2012-04-25 13:55:00",2.765,2.987,3.016,3.168,3.176,3.627,3.216,2.842
"2012-04-25 14:25:00",3.357,3.783,4.02,3.761,3.771,4.03,4.02,3.654
"2012-04-25 14:55:00",3.95,4.579,4.622,4.356,4.169,4.836,4.624,4.466
"2012-04-25 15:25:00",3.358,3.582,3.618,3.761,3.771,4.03,3.618,3.248
"2012-04-25 15:55:00",1.58,1.395,1.608,1.584,1.588,1.814,1.608,1.624
"2012-04-25 16:25:00",0.592,0.796,0.804,0.792,0.993,0.806,0.804,0.609
"2012-04-25 16:55:00",1.185,1.395,1.006,1.188,1.191,1.41,1.408,1.015
"2012-04-25 17:25:00",0.79,0.796,1.006,0.792,0.992,1.008,1.004,0.812
"2012-04-25 17:55:00",0.395,0.398,0.2,0.197,0.199,0.201,0,0.203
"2012-04-25 18:25:00",0,0,0,0,0,0,0,0
