"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-26 15:35:00",0,0,0,0,0,0,0,0
"2012-04-26 15:40:00",0,0,1.2,0,1.194,0,0,0
"2012-04-26 15:45:00",0,1.182,0,1.182,1.188,0,0,0
"2012-04-26 15:50:00",2.37,2.388,3.624,3.57,2.382,3.624,4.824,1.218
"2012-04-26 15:55:00",4.74,5.982,4.824,5.934,7.146,4.836,4.824,4.872
"2012-04-26 16:00:00",7.11,5.958,7.236,5.946,4.764,7.254,7.236,6.09
"2012-04-26 16:05:00",7.11,8.37,7.236,8.31,9.528,7.254,7.236,7.308
"2012-04-26 16:10:00",9.48,7.164,7.236,5.946,4.764,7.254,7.236,9.744
"2012-04-26 16:15:00",4.74,4.776,4.824,4.752,4.764,4.836,4.824,3.654
"2012-04-26 16:20:00",2.37,1.206,2.412,2.376,2.382,3.63,2.412,4.872
"2012-04-26 16:25:00",2.37,2.388,3.612,2.376,3.576,1.206,2.412,0
"2012-04-26 16:30:00",2.37,2.388,1.212,2.376,2.382,2.418,2.412,2.436
"2012-04-26 16:35:00",1.182,2.388,1.2,1.182,1.188,1.212,0,2.436
"2012-04-26 16:40:00",1.188,1.206,2.412,2.376,2.382,2.418,2.412,0
"2012-04-26 16:45:00",2.37,1.182,1.212,1.194,2.382,1.206,2.412,2.436
"2012-04-26 16:50:00",3.552,2.388,2.412,2.376,0,2.418,2.412,2.436
"2012-04-26 16:55:00",3.558,3.594,3.612,3.558,4.764,4.836,2.412,2.436
"2012-04-26 17:00:00",3.552,4.776,4.824,3.57,4.764,3.63,4.824,4.872
"2012-04-26 17:05:00",1.188,0,1.2,1.182,0,1.206,0,0
"2012-04-26 17:10:00",0,1.206,0,0,0,0,0,1.218
"2012-04-26 17:15:00",0,0,1.212,0,0,0,1.2,0
"2012-04-26 17:20:00",1.182,1.182,0,1.194,2.382,1.212,1.212,0
"2012-04-26 17:25:00",0,0,0,0,0,1.206,0,0
"2012-04-26 17:30:00",1.188,0,2.412,1.182,0,0,1.2,1.218
"2012-04-26 17:35:00",0,2.388,0,1.194,2.382,1.212,1.212,0
"2012-04-26 17:40:00",3.552,2.388,3.624,3.558,3.576,3.624,4.824,2.436
"2012-04-26 17:45:00",7.11,9.552,9.648,9.504,8.334,9.672,9.648,6.09
"2012-04-26 17:50:00",5.928,3.594,3.612,3.57,4.764,3.63,2.412,4.872
"2012-04-26 17:55:00",2.37,2.388,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-26 18:00:00",2.37,2.388,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-26 18:05:00",2.37,2.388,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-26 18:10:00",0,1.206,2.412,1.182,0,1.206,2.412,0
"2012-04-26 18:15:00",1.182,0,0,0,0,0,0,1.218
"2012-04-26 18:20:00",0,0,0,0,0,0,0,0
