"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-18 09:55:00",0,0,0,0,0,0,0,0
"2012-04-18 10:00:00",0,2.388,0,1.182,0,0,0,0
"2012-04-18 10:05:00",2.37,0,2.412,1.194,2.382,2.418,2.412,1.218
"2012-04-18 10:10:00",0,2.388,0,2.376,1.188,0,0,2.436
"2012-04-18 10:15:00",2.37,1.206,2.412,0,1.194,2.418,2.412,1.218
"2012-04-18 10:20:00",0,1.182,0,1.182,0,0,0,1.218
"2012-04-18 10:25:00",2.37,0,0,1.194,1.188,2.418,0,0
"2012-04-18 10:30:00",0,1.206,2.412,0,1.194,0,2.412,1.218
"2012-04-18 10:35:00",2.37,1.182,2.412,2.376,1.188,2.418,2.412,1.218
"2012-04-18 10:40:00",0,1.206,0,1.182,1.194,0,0,1.218
"2012-04-18 10:45:00",2.37,2.388,2.412,1.194,2.382,2.418,2.412,1.218
"2012-04-18 10:50:00",0,1.182,0,2.376,1.188,1.212,0,2.436
"2012-04-18 10:55:00",2.37,1.206,2.412,0,1.194,1.206,2.412,0
"2012-04-18 11:00:00",0,0,0,1.182,0,0,0,1.218
"2012-04-18 11:05:00",0,0,0,1.194,1.188,1.212,0,1.218
"2012-04-18 11:10:00",2.37,2.388,2.412,0,1.194,1.206,2.412,0
"2012-04-18 11:15:00",0,2.388,2.412,2.376,1.188,2.418,2.412,2.436
"2012-04-18 11:20:00",2.37,2.388,1.212,2.376,2.382,2.418,2.412,2.436
"2012-04-18 11:25:00",4.74,2.388,3.612,3.558,3.576,4.836,2.412,2.436
"2012-04-18 11:30:00",2.37,2.388,2.412,2.376,2.382,2.418,3.624,3.654
"2012-04-18 11:35:00",2.37,3.594,4.824,3.57,3.57,2.418,3.612,2.436
"2012-04-18 11:40:00",2.37,2.388,2.412,2.376,3.576,2.418,2.412,2.436
"2012-04-18 11:45:00",2.37,2.388,0,1.182,0,2.418,1.212,1.218
"2012-04-18 11:50:00",1.188,0,2.412,2.376,2.382,1.212,1.2,2.436
"2012-04-18 11:55:00",2.37,3.57,2.412,2.376,2.382,3.624,3.624,2.436
"2012-04-18 12:00:00",3.552,4.776,4.824,4.752,4.764,4.836,3.612,3.654
"2012-04-18 12:05:00",3.558,2.412,2.412,2.376,2.382,2.418,3.624,3.654
"2012-04-18 12:10:00",2.37,3.57,3.624,3.57,3.57,2.418,3.612,2.436
"2012-04-18 12:15:00",3.552,3.594,3.612,3.558,3.576,4.836,3.624,3.654
"2012-04-18 12:20:00",4.74,4.776,3.624,4.752,4.764,4.836,4.824,4.872
"2012-04-18 12:25:00",4.74,4.776,6.024,5.946,4.764,4.836,4.824,4.872
"2012-04-18 12:30:00",4.74,4.776,3.624,3.558,4.764,4.836,4.824,3.654
"2012-04-18 12:35:00",3.558,2.388,3.612,3.57,2.382,2.418,2.412,3.654
"2012-04-18 12:40:00",2.37,2.388,3.624,3.558,3.57,4.836,3.612,3.654
"2012-04-18 12:45:00",2.37,3.594,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-18 12:50:00",2.37,1.182,2.412,2.376,2.382,2.418,2.412,1.218
"2012-04-18 12:55:00",2.37,1.206,1.2,2.376,2.382,2.418,1.212,1.218
"2012-04-18 13:00:00",1.182,2.388,2.412,1.194,1.194,1.212,2.412,3.654
"2012-04-18 13:05:00",2.37,2.388,2.412,1.182,2.382,1.206,2.412,1.218
"2012-04-18 13:10:00",2.37,2.388,1.212,2.376,2.382,2.418,2.412,1.218
"2012-04-18 13:15:00",2.37,2.388,2.412,3.57,2.382,2.418,2.412,3.654
"2012-04-18 13:20:00",1.188,2.388,2.412,1.182,2.382,2.418,2.412,1.218
"2012-04-18 13:25:00",2.37,1.206,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-18 13:30:00",2.37,3.57,2.412,3.558,2.382,2.418,2.412,2.436
"2012-04-18 13:35:00",3.552,1.206,3.612,3.57,2.382,4.836,2.412,2.436
"2012-04-18 13:40:00",2.37,2.388,1.212,2.376,2.382,1.206,2.412,1.218
"2012-04-18 13:45:00",2.37,2.388,3.612,1.182,2.382,3.63,2.412,2.436
"2012-04-18 13:50:00",1.188,2.388,1.212,1.194,2.382,0,2.412,2.436
"2012-04-18 13:55:00",1.182,2.388,2.412,2.376,2.382,2.418,1.2,1.218
"2012-04-18 14:00:00",2.37,0,0,2.376,0,2.418,1.212,1.218
"2012-04-18 14:05:00",2.37,2.388,2.412,1.182,2.382,2.418,2.412,2.436
"2012-04-18 14:10:00",1.188,2.388,2.412,3.57,2.382,2.418,2.412,2.436
"2012-04-18 14:15:00",3.552,3.594,3.624,2.376,3.576,2.418,3.612,2.436
"2012-04-18 14:20:00",3.558,2.388,3.612,2.376,3.57,2.418,3.624,3.654
"2012-04-18 14:25:00",3.552,4.776,2.412,3.558,2.382,4.836,2.412,2.436
"2012-04-18 14:30:00",3.558,2.388,3.624,4.752,4.764,4.836,4.824,4.872
"2012-04-18 14:35:00",3.552,3.594,4.824,2.376,2.382,2.418,3.612,3.654
"2012-04-18 14:40:00",4.74,4.776,2.412,4.752,4.764,4.836,3.624,3.654
"2012-04-18 14:45:00",2.37,2.388,3.624,2.376,2.382,2.418,3.612,2.436
"2012-04-18 14:50:00",2.37,2.388,2.412,2.376,3.576,2.418,2.412,2.436
"2012-04-18 14:55:00",3.558,2.388,2.412,2.376,3.57,2.418,2.412,3.654
"2012-04-18 15:00:00",2.37,3.594,3.612,4.752,2.382,3.63,3.624,2.436
"2012-04-18 15:05:00",3.552,3.57,3.624,2.376,3.576,3.624,3.612,2.436
"2012-04-18 15:10:00",2.37,1.206,2.412,2.376,2.382,2.418,2.412,2.436
"2012-04-18 15:15:00",3.558,3.57,2.412,2.376,3.57,2.418,3.624,2.436
"2012-04-18 15:20:00",2.37,3.594,4.824,4.752,2.382,3.63,3.612,2.436
"2012-04-18 15:25:00",3.552,2.388,2.412,2.376,4.764,3.624,2.412,2.436
"2012-04-18 15:30:00",3.558,3.57,2.412,2.376,2.382,2.418,3.624,2.436
