"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-12 17:00:00",0,0,0,0,0,0,0,0
"2012-04-12 17:02:00",2.97,0,0,0,0,3.03,0,0
"2012-04-12 17:04:00",2.955,5.97,3.03,2.985,0,6.045,6.03,6.09
"2012-04-12 17:06:00",5.925,5.97,3,2.955,5.955,6.045,0,6.09
"2012-04-12 17:08:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,12.18
"2012-04-12 17:10:00",5.925,5.97,3.03,5.94,5.955,6.045,6.03,6.09
"2012-04-12 17:12:00",5.925,5.97,9.03,11.88,5.955,6.045,6.03,6.09
"2012-04-12 17:14:00",5.925,8.985,9.06,8.925,8.94,9.06,12.06,6.09
"2012-04-12 17:16:00",5.925,8.925,9.03,8.895,8.925,9.075,6.03,9.135
"2012-04-12 17:18:00",8.88,8.985,9.06,8.925,11.91,12.09,12.06,9.135
"2012-04-12 17:20:00",5.925,8.925,9.03,8.895,5.955,6.045,6.03,6.09
"2012-04-12 17:22:00",8.895,5.97,6.03,5.94,5.955,6.045,6.03,9.135
"2012-04-12 17:24:00",5.925,8.985,6.03,5.94,11.91,12.09,9.06,9.135
"2012-04-12 17:26:00",5.925,5.97,6.03,5.94,5.955,6.045,3,6.09
"2012-04-12 17:28:00",5.925,5.97,6.03,5.94,5.955,3.03,6.03,6.09
"2012-04-12 17:30:00",5.925,0,6.03,0,0,3.015,6.03,3.045
"2012-04-12 17:32:00",2.955,5.97,0,5.94,5.955,6.045,3.03,3.045
"2012-04-12 17:34:00",2.97,0,6.03,0,0,0,3,3.045
"2012-04-12 17:36:00",2.97,5.97,0,5.94,5.955,3.03,3.03,0
"2012-04-12 17:38:00",2.955,3.015,6.03,0,0,3.015,3,3.045
"2012-04-12 17:40:00",5.925,2.955,0,5.94,5.955,6.045,3.03,3.045
"2012-04-12 17:42:00",2.97,3.015,6.03,5.94,5.955,3.03,3,3.045
"2012-04-12 17:44:00",2.955,2.955,0,0,0,3.015,3.03,3.045
"2012-04-12 17:46:00",5.925,3.015,6.03,5.94,5.955,3.03,3,3.045
"2012-04-12 17:48:00",0,5.97,6.03,5.94,2.985,3.015,6.03,6.09
"2012-04-12 17:50:00",5.925,2.955,6.03,5.94,5.955,6.045,6.03,3.045
"2012-04-12 17:52:00",5.925,3.015,0,0,2.97,6.045,3.03,3.045
"2012-04-12 17:54:00",5.925,5.97,6.03,5.94,5.955,3.03,3,6.09
"2012-04-12 17:56:00",0,0,0,0,0,3.015,3.03,3.045
"2012-04-12 17:58:00",5.925,5.97,6.03,5.94,5.955,3.03,6.03,3.045
"2012-04-12 18:00:00",0,5.97,3.03,0,5.955,3.015,3,3.045
"2012-04-12 18:02:00",5.925,0,3,5.94,0,3.03,3.03,3.045
"2012-04-12 18:04:00",0,0,3.03,0,2.985,3.015,6.03,3.045
"2012-04-12 18:06:00",5.925,5.97,3,5.94,2.97,3.03,0,0
"2012-04-12 18:08:00",0,0,0,0,0,0,0,3.045
"2012-04-12 18:10:00",0,0,3.03,0,0,3.015,6.03,3.045
"2012-04-12 18:12:00",5.925,3.015,3,0,5.955,0,0,0
"2012-04-12 18:14:00",0,0,0,2.985,0,3.03,0,0
"2012-04-12 18:16:00",0,2.955,0,2.955,0,0,0,0
"2012-04-12 18:18:00",0,0,0,0,0,0,0,0
"2012-04-12 18:20:00",0,0,0,0,0,0,3.03,3.045
"2012-04-12 18:22:00",0,0,3.03,0,0,3.015,3,0
"2012-04-12 18:24:00",0,0,3,2.985,5.955,0,0,0
"2012-04-12 18:26:00",0,0,0,2.955,0,0,0,0
"2012-04-12 18:28:00",0,0,0,0,0,0,0,0
"2012-04-12 18:30:00",5.925,3.015,0,0,0,0,0,0
"2012-04-12 18:32:00",0,0,0,0,0,0,0,0
"2012-04-12 18:34:00",0,0,0,0,0,3.03,0,0
"2012-04-12 18:36:00",0,0,0,2.985,0,0,0,0
"2012-04-12 18:38:00",0,0,0,0,0,0,3.03,0
"2012-04-12 18:40:00",0,0,6.03,2.955,2.97,0,3,3.045
"2012-04-12 18:42:00",0,2.955,0,0,2.985,0,0,0
"2012-04-12 18:44:00",0,0,0,0,0,3.015,0,0
"2012-04-12 18:46:00",0,0,0,0,0,0,0,0
"2012-04-12 18:48:00",0,0,0,0,0,0,0,0
"2012-04-12 18:50:00",0,3.015,0,2.985,0,0,0,0
"2012-04-12 18:52:00",0,0,0,0,0,0,0,0
"2012-04-12 18:54:00",2.955,0,0,0,0,3.03,0,0
"2012-04-12 18:56:00",2.97,0,0,0,0,0,3.03,0
"2012-04-12 18:58:00",0,0,0,2.955,0,0,0,3.045
"2012-04-12 19:00:00",0,0,3,0,0,0,0,0
"2012-04-12 19:02:00",0,0,0,0,5.955,0,0,0
"2012-04-12 19:04:00",0,0,3.03,0,0,0,3,0
"2012-04-12 19:06:00",0,0,0,0,0,0,0,0
"2012-04-12 19:08:00",0,0,0,0,0,0,0,0
"2012-04-12 19:10:00",0,0,0,0,0,0,0,0
