"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-06-30 18:15:00",0,0,0,0,0,0,0,0
"2012-06-30 18:20:00",0,1.182,2.412,1.182,0,2.418,2.412,1.218
"2012-06-30 18:25:00",9.48,8.37,7.236,9.504,9.528,7.254,8.436,8.526
"2012-06-30 18:30:00",4.74,5.958,6.036,4.752,4.764,4.836,4.824,4.872
"2012-06-30 18:35:00",2.37,4.776,6.012,5.934,3.57,8.46,6.024,3.654
"2012-06-30 18:40:00",11.85,13.146,10.86,11.892,13.104,9.672,12.072,10.962
"2012-06-30 18:45:00",7.11,4.776,4.824,3.558,4.764,3.63,3.612,7.308
"2012-06-30 18:50:00",3.552,3.57,3.624,4.752,4.764,4.836,4.824,2.436
"2012-06-30 18:55:00",3.558,3.594,4.824,4.752,3.57,2.418,3.624,2.436
"2012-06-30 19:00:00",1.182,3.57,2.412,2.376,2.382,2.418,2.412,2.436
"2012-06-30 19:05:00",8.298,4.776,6.024,7.128,5.958,8.46,7.236,7.308
"2012-06-30 19:10:00",4.74,4.776,3.624,4.752,4.764,3.63,3.612,2.436
"2012-06-30 19:15:00",2.37,3.594,2.412,2.376,2.382,2.418,3.624,4.872
"2012-06-30 19:20:00",3.552,3.57,3.624,2.376,3.57,2.418,2.412,2.436
"2012-06-30 19:25:00",3.558,2.388,3.612,3.57,3.576,3.624,2.412,3.654
"2012-06-30 19:30:00",2.37,2.388,2.412,3.558,2.382,3.63,3.612,2.436
"2012-06-30 19:35:00",2.37,1.206,0,0,0,0,1.212,1.218
"2012-06-30 19:40:00",0,0,0,0,0,0,0,0
