"","X1","X2","X3","X4","X5","X6","X7","X8"
"2013-05-14 21:15:00",0,0,0,0,0,0,0,0
"2013-05-14 21:20:00",0,1.206,0,0,0,1.2,0,0
"2013-05-14 21:25:00",1.2,0,0,0,0,0,0,1.218
"2013-05-14 21:30:00",0,0,0,0,0,0,1.212,0
"2013-05-14 21:35:00",0,0,0,1.182,1.194,0,1.176,0
"2013-05-14 21:40:00",0,1.182,1.212,1.194,1.188,1.182,0,0
"2013-05-14 21:45:00",2.4,1.206,1.2,0,0,1.2,0,2.436
"2013-05-14 21:50:00",0,0,0,0,1.194,0,2.388,0
"2013-05-14 21:55:00",0,0,0,1.182,0,0,0,0
"2013-05-14 22:00:00",0,1.182,0,0,1.188,1.182,0,0
"2013-05-14 22:05:00",1.2,1.206,1.212,1.194,0,1.2,0,1.218
"2013-05-14 22:10:00",1.2,0,1.2,0,0,0,1.212,0
"2013-05-14 22:15:00",0,0,0,0,0,0,1.176,1.218
"2013-05-14 22:20:00",0,1.182,0,1.182,2.382,0,0,0
"2013-05-14 22:25:00",1.2,1.206,2.412,1.194,0,2.382,0,1.218
"2013-05-14 22:30:00",1.2,0,0,0,0,0,2.388,1.218
"2013-05-14 22:35:00",0,1.182,0,1.182,2.382,1.182,0,0
"2013-05-14 22:40:00",2.4,1.206,1.212,1.194,0,1.2,0,1.218
"2013-05-14 22:45:00",0,0,1.2,0,1.194,0,2.388,1.218
"2013-05-14 22:50:00",0,1.182,0,1.182,1.188,1.182,0,0
"2013-05-14 22:55:00",2.4,1.206,1.212,1.194,0,1.2,0,1.218
"2013-05-14 23:00:00",0,1.182,1.2,1.182,2.382,1.182,2.388,1.218
"2013-05-14 23:05:00",0,1.206,0,0,0,1.2,0,0
"2013-05-14 23:10:00",2.4,0,1.212,1.194,0,0,1.176,1.218
"2013-05-14 23:15:00",0,0,0,0,0,0,1.212,0
"2013-05-14 23:20:00",0,1.182,1.2,1.182,2.382,1.182,0,1.218
"2013-05-14 23:25:00",0,1.206,0,0,0,1.2,0,0
"2013-05-14 23:30:00",2.4,0,1.212,1.194,0,0,2.388,1.218
"2013-05-14 23:35:00",0,1.182,1.2,1.182,2.382,1.182,0,1.218
"2013-05-14 23:40:00",2.4,1.206,0,1.194,0,1.2,0,0
"2013-05-14 23:45:00",0,1.182,2.412,1.182,2.382,2.382,2.388,2.436
"2013-05-14 23:50:00",1.2,1.206,0,1.194,0,0,1.176,0
"2013-05-14 23:55:00",1.2,1.182,1.212,1.182,2.382,1.182,1.212,1.218
"2013-05-15 00:00:00",0,1.206,1.2,0,0,1.2,0,1.218
"2013-05-15 00:05:00",2.4,1.182,1.212,1.194,2.382,1.182,2.388,1.218
"2013-05-15 00:10:00",0,1.206,1.2,2.376,0,1.2,0,1.218
"2013-05-15 00:15:00",2.4,1.182,0,0,2.382,1.182,2.388,1.218
"2013-05-15 00:20:00",1.2,1.206,2.412,2.376,0,1.2,1.176,1.218
"2013-05-15 00:25:00",1.2,2.388,1.212,1.182,2.382,2.382,1.212,1.218
"2013-05-15 00:30:00",1.2,0,0,1.194,2.382,0,1.176,1.218
"2013-05-15 00:35:00",1.2,2.388,1.2,1.182,0,2.382,1.212,1.218
"2013-05-15 00:40:00",2.4,1.182,2.412,1.194,2.382,1.182,2.388,1.218
"2013-05-15 00:45:00",2.4,1.206,2.412,2.376,2.382,2.382,2.388,2.436
"2013-05-15 00:50:00",1.2,2.388,1.212,2.376,2.382,1.2,1.176,2.436
"2013-05-15 00:55:00",3.6,2.388,2.412,2.376,2.382,3.564,2.388,2.436
"2013-05-15 01:00:00",2.4,4.776,2.412,3.558,2.382,3.582,3.6,3.654
"2013-05-15 01:05:00",2.4,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-05-15 01:10:00",2.4,2.388,4.824,3.57,4.764,2.382,3.564,2.436
"2013-05-15 01:15:00",2.4,2.388,2.412,2.376,2.382,3.564,2.388,2.436
"2013-05-15 01:20:00",2.4,3.594,2.412,3.558,2.382,3.582,3.6,2.436
"2013-05-15 01:25:00",2.4,2.388,2.412,2.376,3.57,2.382,2.388,2.436
"2013-05-15 01:30:00",2.4,2.388,2.412,2.376,3.576,2.382,2.388,2.436
"2013-05-15 01:35:00",2.4,3.57,2.412,2.376,2.382,2.382,2.388,2.436
"2013-05-15 01:40:00",2.4,2.388,2.412,2.376,2.382,2.382,3.564,2.436
"2013-05-15 01:45:00",3.6,2.388,2.412,3.57,3.57,3.564,2.388,2.436
"2013-05-15 01:50:00",3.6,3.594,2.412,3.558,2.382,3.582,2.388,4.872
"2013-05-15 01:55:00",2.4,3.57,4.824,2.376,4.764,3.564,4.776,2.436
"2013-05-15 02:00:00",2.4,2.388,2.412,3.57,2.382,3.582,2.388,2.436
"2013-05-15 02:05:00",3.6,3.594,2.412,3.558,3.576,2.382,2.388,2.436
"2013-05-15 02:10:00",3.6,2.388,2.412,2.376,2.382,3.564,4.776,4.872
"2013-05-15 02:15:00",2.4,3.57,2.412,2.376,3.57,3.582,2.388,2.436
"2013-05-15 02:20:00",2.4,2.388,4.824,3.57,2.382,2.382,2.388,2.436
"2013-05-15 02:25:00",2.4,3.594,2.412,3.558,3.576,3.564,2.388,2.436
"2013-05-15 02:30:00",4.8,3.57,2.412,3.57,3.57,3.582,4.776,2.436
"2013-05-15 02:35:00",2.4,3.594,4.824,3.558,4.764,4.764,4.776,4.872
"2013-05-15 02:40:00",4.8,4.776,3.624,4.752,3.576,3.564,3.564,4.872
"2013-05-15 02:45:00",4.8,4.776,4.824,4.752,5.952,5.964,4.776,4.872
"2013-05-15 02:50:00",4.8,5.958,4.824,4.752,5.958,4.764,5.988,4.872
"2013-05-15 02:55:00",4.8,4.776,4.824,4.752,4.764,4.764,5.952,4.872
"2013-05-15 03:00:00",4.8,5.982,4.824,4.752,5.952,5.946,4.776,3.654
"2013-05-15 03:05:00",4.8,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-05-15 03:10:00",4.8,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-05-15 03:15:00",4.8,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-05-15 03:20:00",4.8,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-05-15 03:25:00",3.6,3.594,2.412,4.752,3.57,4.764,4.776,2.436
"2013-05-15 03:30:00",3.6,3.57,4.824,4.752,4.764,4.764,2.388,4.872
"2013-05-15 03:35:00",3.6,4.776,3.612,2.376,3.576,2.382,4.776,4.872
"2013-05-15 03:40:00",2.4,1.206,1.212,2.376,2.382,2.382,2.388,0
"2013-05-15 03:45:00",2.4,3.57,2.412,2.376,2.382,3.582,2.388,2.436
"2013-05-15 03:50:00",4.8,3.594,4.824,4.752,4.764,4.764,4.776,4.872
"2013-05-15 03:55:00",4.8,5.958,4.824,4.752,4.764,5.946,4.776,6.09
"2013-05-15 04:00:00",3.6,4.776,4.824,5.934,4.764,4.764,5.952,3.654
"2013-05-15 04:05:00",3.6,3.594,4.824,3.57,4.764,4.764,2.388,4.872
"2013-05-15 04:10:00",2.4,3.57,2.412,3.558,4.764,2.382,4.776,2.436
"2013-05-15 04:15:00",3.6,3.594,3.612,2.376,2.382,4.764,2.388,2.436
"2013-05-15 04:20:00",2.4,2.388,1.212,2.376,2.382,2.382,2.388,2.436
"2013-05-15 04:25:00",6,4.776,6.036,5.946,4.764,3.582,4.776,6.09
"2013-05-15 04:30:00",7.2,7.164,8.436,8.31,9.528,8.328,9.552,6.09
"2013-05-15 04:35:00",0,2.388,2.412,2.376,2.382,2.382,2.388,1.218
"2013-05-15 04:40:00",1.2,0,0,0,0,0,0,0
"2013-05-15 04:45:00",1.2,0,0,0,1.188,0,0,0
"2013-05-15 04:50:00",0,0,0,0,0,0,0,1.218
"2013-05-15 04:55:00",0,2.388,1.2,1.182,1.194,2.382,1.176,0
