"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-25 11:30:00",0,0,0,0,0,0,0,0
"2012-04-25 11:45:00",4.149,4.776,4.224,4.752,4.764,4.836,4.824,3.045
"2012-04-25 12:00:00",3.554,3.98,4.02,3.96,3.97,4.03,4.02,4.06
"2012-04-25 12:15:00",1.976,1.994,2.412,2.376,2.382,3.224,2.816,2.03
"2012-04-25 12:30:00",1.184,1.592,0.804,0.792,1.588,0.806,0.804,1.218
"2012-04-25 12:45:00",1.58,1.592,2.012,1.978,1.588,2.014,2.412,1.624
"2012-04-25 13:00:00",2.37,3.184,3.216,3.168,3.176,3.628,3.216,2.436
"2012-04-25 13:15:00",4.74,5.178,4.828,5.938,5.558,5.642,5.628,4.466
"2012-04-25 13:30:00",4.74,5.178,5.628,5.544,5.16,5.642,5.628,5.278
"2012-04-25 13:45:00",2.37,3.578,3.216,3.566,3.176,3.224,3.216,3.248
"2012-04-25 14:00:00",2.37,2.79,2.412,2.77,2.78,3.224,2.816,2.436
"2012-04-25 14:15:00",3.95,3.98,4.02,3.96,4.366,4.836,4.02,4.06
"2012-04-25 14:30:00",3.16,3.184,4.02,3.168,3.574,3.628,4.02,3.248
"2012-04-25 14:45:00",3.95,4.382,4.02,4.752,4.366,4.836,4.02,4.06
"2012-04-25 15:00:00",3.95,4.382,4.824,4.354,3.97,4.836,4.824,4.06
"2012-04-25 15:15:00",3.554,3.98,4.02,3.96,3.97,4.03,4.02,4.06
"2012-04-25 15:30:00",3.556,3.586,4.02,3.96,3.574,4.03,4.02,3.248
"2012-04-25 15:45:00",2.37,2.782,2.816,2.376,3.176,3.224,2.812,2.436
"2012-04-25 16:00:00",1.184,1.198,1.204,1.19,0.794,1.208,1.208,1.218
"2012-04-25 16:15:00",0.396,0.796,0.404,0.394,0.794,0.806,0.4,0.406
"2012-04-25 16:30:00",1.184,0.796,0.804,1.584,1.19,0.806,1.208,0.812
"2012-04-25 16:45:00",1.58,1.592,1.608,1.186,1.588,2.016,1.608,1.624
"2012-04-25 17:00:00",0.79,0.796,0.804,0.398,0.794,0.806,0.804,0.812
"2012-04-25 17:15:00",1.186,1.198,1.208,1.584,1.192,1.208,1.608,0.812
"2012-04-25 17:30:00",0.394,0.796,0.4,0.394,0.794,0.806,0,0.812
"2012-04-25 17:45:00",0.396,0.394,0.804,0.792,0.396,0.404,0.804,0
"2012-04-25 18:00:00",0.591,0.603,0,0,0.597,0.603,0,0.609
"2012-04-25 18:15:00",0,0,0,0,0,0,0,0
