,X1,X2,X3,X4,X5,X6,X7,X8
7/28/2013 1:55,2.58,2.589,2.412,2.376,2.58,2.779,2.584,2.639
7/28/2013 2:25,5.558,5.97,6.232,5.94,5.955,6.152,5.97,6.09
7/28/2013 2:55,1.787,1.99,1.608,1.98,1.985,1.788,1.788,1.421
7/28/2013 3:25,0.992,0.796,0.804,0.792,0.993,0.794,0.796,0.812
7/28/2013 3:55,5.756,6.368,5.83,6.336,5.955,5.952,5.97,5.684
7/28/2013 4:25,16.078,15.522,14.674,15.446,15.086,13.698,14.518,14.413
7/28/2013 4:55,11.116,11.739,10.854,11.285,11.712,10.719,10.146,10.759
7/28/2013 5:25,3.573,3.582,3.618,3.761,3.573,3.573,3.778,3.248
7/28/2013 5:55,0.397,0.398,0.402,0.199,0.397,0.197,0,0.406
7/28/2013 6:25,0,0,0,0,0,0,0,0
