"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-06-30 18:16:00",0,0,0,0,0,0,0,0
"2012-06-30 18:18:00",0,0,0,0,0,0,0,0
"2012-06-30 18:20:00",0,2.955,6.03,2.955,0,6.045,6.03,3.045
"2012-06-30 18:22:00",11.85,11.94,12.06,11.88,11.91,12.09,12.03,12.18
"2012-06-30 18:24:00",5.925,5.97,6.03,5.94,11.91,6.045,6.06,6.09
"2012-06-30 18:26:00",5.925,5.97,6.03,8.895,2.97,6.045,6.03,3.045
"2012-06-30 18:28:00",8.895,8.985,6.03,2.985,2.985,6.045,6.03,9.135
"2012-06-30 18:30:00",2.955,2.955,3.03,5.94,5.955,0,3,3.045
"2012-06-30 18:32:00",0,0,3,0,0,0,3.03,0
"2012-06-30 18:34:00",0,3.015,0,0,0,3.015,0,0
"2012-06-30 18:36:00",20.745,23.82,24.12,26.715,23.82,27.21,21.09,24.36
"2012-06-30 18:38:00",11.835,12,12.06,14.865,11.91,9.06,15.09,12.18
"2012-06-30 18:40:00",2.97,5.97,3,2.985,5.955,6.045,6.03,0
"2012-06-30 18:42:00",11.85,8.925,9.06,5.94,5.955,6.045,6.03,12.18
"2012-06-30 18:44:00",5.925,0,0,2.955,5.955,3.03,3,6.09
"2012-06-30 18:46:00",0,3.015,6.03,2.985,0,0,3.03,0
"2012-06-30 18:48:00",0,2.955,0,2.955,0,6.045,0,0
"2012-06-30 18:50:00",8.88,5.97,6.03,5.94,11.91,6.045,9.03,6.09
"2012-06-30 18:52:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-06-30 18:54:00",2.97,3.015,6.03,5.94,0,0,3.03,0
"2012-06-30 18:56:00",0,2.955,0,0,5.955,0,0,0
"2012-06-30 18:58:00",0,0,0,0,0,6.045,3,6.09
"2012-06-30 19:00:00",2.955,5.97,6.03,5.94,2.97,0,3.03,0
"2012-06-30 19:02:00",8.895,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-06-30 19:04:00",5.925,5.97,6.03,5.94,5.955,12.09,9.03,6.09
"2012-06-30 19:06:00",8.88,5.97,6.03,11.88,8.94,6.045,6.03,6.09
"2012-06-30 19:08:00",2.97,3.015,6.03,0,2.97,0,3.03,6.09
"2012-06-30 19:10:00",5.925,2.955,0,5.94,2.985,6.045,3,0
"2012-06-30 19:12:00",0,5.97,6.03,2.985,5.955,0,3.03,6.09
"2012-06-30 19:14:00",5.925,0,0,2.955,0,6.045,3,3.045
"2012-06-30 19:16:00",2.955,5.97,6.03,2.985,5.955,0,3.03,3.045
"2012-06-30 19:18:00",2.97,0,0,2.955,0,6.045,6.03,6.09
"2012-06-30 19:20:00",2.955,5.97,3.03,0,2.97,0,0,0
"2012-06-30 19:22:00",2.97,0,3,2.985,2.985,6.045,0,3.045
"2012-06-30 19:24:00",5.925,5.97,0,2.955,0,0,6.03,3.045
"2012-06-30 19:26:00",0,0,6.03,5.94,5.955,6.045,3,3.045
"2012-06-30 19:28:00",5.925,5.97,6.03,2.985,2.97,0,3.03,6.09
"2012-06-30 19:30:00",0,0,0,2.955,2.985,6.045,3,0
"2012-06-30 19:32:00",2.955,3.015,0,0,0,0,3.03,3.045
"2012-06-30 19:34:00",2.97,0,0,0,0,0,0,0
"2012-06-30 19:36:00",0,0,0,0,0,0,0,0
"2012-06-30 19:38:00",0,0,0,0,0,0,0,0
"2012-06-30 19:40:00",0,0,0,0,0,0,0,0
