"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-05 19:00:00",0,0,0,0,0,0,0,0
"2012-07-05 19:05:00",11.85,13.122,6.024,11.868,11.91,12.09,9.648,9.744
"2012-07-05 19:10:00",0,2.412,3.624,3.57,2.382,0,2.412,0
"2012-07-05 19:15:00",0,0,0,0,1.194,1.206,0,0
"2012-07-05 19:20:00",2.37,1.182,0,0,1.188,1.212,0,2.436
"2012-07-05 19:25:00",4.74,2.388,2.412,2.376,2.382,3.624,2.412,3.654
"2012-07-05 19:30:00",17.778,17.898,13.26,16.62,14.292,16.926,18.084,17.052
"2012-07-05 19:35:00",11.85,15.534,18.096,19.02,19.056,16.926,18.096,15.834
"2012-07-05 19:40:00",11.85,14.328,14.472,11.88,11.91,13.302,12.06,12.18
"2012-07-05 19:45:00",2.37,2.388,4.824,4.752,4.764,4.836,4.824,2.436
"2012-07-05 19:50:00",7.11,8.37,9.648,8.31,7.146,7.254,8.448,8.526
"2012-07-05 19:55:00",2.37,3.57,3.624,3.57,4.764,4.836,3.612,4.872
"2012-07-05 20:00:00",1.182,0,1.2,1.182,0,0,1.212,0
"2012-07-05 20:05:00",0,0,0,0,0,0,0,0
