"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-06 14:55:00",0,0,0,0,0,0,0,0
"2012-07-06 15:10:00",1.185,0,0.6,0.597,0.597,0,0,0
"2012-07-06 15:25:00",2.37,3.184,3.216,3.168,3.176,4.03,4.02,3.248
"2012-07-06 15:40:00",3.95,4.776,3.62,3.96,4.366,4.03,4.42,4.06
"2012-07-06 15:55:00",3.95,4.776,4.824,5.146,5.162,5.642,5.228,4.466
"2012-07-06 16:10:00",3.16,3.184,3.216,3.168,3.572,4.03,3.616,3.248
"2012-07-06 16:25:00",4.346,4.776,4.02,3.96,4.368,4.03,4.424,4.06
"2012-07-06 16:40:00",4.74,4.776,4.824,5.146,5.16,5.642,5.224,4.872
"2012-07-06 16:55:00",3.554,3.98,3.216,3.96,3.97,4.03,4.02,3.654
"2012-07-06 17:10:00",2.37,3.184,3.216,2.774,2.78,2.418,2.816,2.436
"2012-07-06 17:25:00",2.37,1.592,2.008,2.376,1.984,2.418,2.008,2.436
"2012-07-06 17:40:00",5.136,5.966,5.228,4.752,5.558,6.448,5.628,4.872
"2012-07-06 17:55:00",2.764,3.586,3.216,3.566,3.572,2.822,3.62,3.248
"2012-07-06 18:10:00",0.396,0,0.804,0.394,0.398,0.402,0.4,0
"2012-07-06 18:25:00",0,0,0,0,0,0,0,0
