"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-05-09 17:05:00",0,0,0,0,0,0,0,0
"2012-05-09 17:10:00",0,0,1.212,0,1.194,0,0,2.436
"2012-05-09 17:15:00",1.188,0,0,0,0,2.418,1.212,0
"2012-05-09 17:20:00",1.182,0,0,2.376,1.194,0,1.2,0
"2012-05-09 17:25:00",0,2.388,2.412,0,0,0,0,0
"2012-05-09 17:30:00",0,0,0,0,1.194,1.206,1.212,2.436
"2012-05-09 17:35:00",2.37,2.388,2.412,2.376,2.388,1.212,2.412,1.218
"2012-05-09 17:40:00",1.188,1.182,0,2.376,1.194,2.418,1.2,1.218
"2012-05-09 17:45:00",1.182,1.206,2.412,0,1.194,0,0,0
"2012-05-09 17:50:00",0,0,0,0,0,1.206,1.212,0
"2012-05-09 17:55:00",0,0,0,2.376,1.194,1.212,1.2,2.436
"2012-05-09 18:00:00",2.37,2.388,2.412,0,1.194,0,1.212,0
"2012-05-09 18:05:00",2.37,2.388,2.412,2.376,3.582,4.836,2.412,2.436
"2012-05-09 18:10:00",2.37,2.388,2.412,2.376,1.194,1.206,2.412,2.436
"2012-05-09 18:15:00",1.188,2.388,2.412,2.376,2.388,2.418,2.412,2.436
"2012-05-09 18:20:00",2.37,2.388,2.412,2.376,2.388,2.418,2.412,2.436
"2012-05-09 18:25:00",1.182,2.388,2.412,2.376,1.194,1.212,1.2,2.436
"2012-05-09 18:30:00",2.37,2.388,2.412,2.376,3.582,3.624,2.412,2.436
"2012-05-09 18:35:00",2.37,2.388,2.412,2.376,1.194,2.418,2.412,2.436
"2012-05-09 18:40:00",2.37,2.388,0,2.376,2.388,1.212,2.412,1.218
"2012-05-09 18:45:00",1.188,0,2.412,0,1.194,2.418,1.212,1.218
"2012-05-09 18:50:00",1.182,2.388,2.412,2.376,2.388,1.206,2.412,1.218
"2012-05-09 18:55:00",1.188,2.388,1.212,2.376,1.194,1.212,1.2,1.218
"2012-05-09 19:00:00",2.37,1.206,1.2,0,1.194,2.418,1.212,2.436
"2012-05-09 19:05:00",1.182,1.182,2.412,2.376,2.388,1.206,2.412,1.218
"2012-05-09 19:10:00",1.188,2.388,1.212,2.376,1.194,2.418,1.2,1.218
"2012-05-09 19:15:00",2.37,2.388,3.612,2.376,2.388,2.418,2.412,2.436
"2012-05-09 19:20:00",2.37,2.388,0,2.376,2.388,1.212,2.412,2.436
"2012-05-09 19:25:00",1.182,1.206,2.412,1.182,2.388,2.418,1.212,1.218
"2012-05-09 19:30:00",1.188,1.182,2.412,1.194,1.194,2.418,2.412,2.436
"2012-05-09 19:35:00",3.552,3.594,3.624,4.752,3.582,2.418,3.612,2.436
"2012-05-09 19:40:00",3.558,3.57,3.612,2.376,3.582,4.836,3.624,3.654
"2012-05-09 19:45:00",2.37,4.776,2.412,4.752,3.582,2.418,3.612,3.654
"2012-05-09 19:50:00",3.552,2.388,4.824,2.376,2.388,3.624,2.412,2.436
"2012-05-09 19:55:00",1.188,2.388,0,2.376,2.388,2.418,2.412,2.436
"2012-05-09 20:00:00",3.552,2.388,3.624,2.376,2.388,3.63,3.624,2.436
"2012-05-09 20:05:00",3.558,2.388,3.612,3.558,3.582,2.418,2.412,2.436
"2012-05-09 20:10:00",2.37,4.776,2.412,3.57,3.582,3.624,3.612,4.872
"2012-05-09 20:15:00",2.37,2.388,4.824,2.376,2.388,3.63,3.624,2.436
"2012-05-09 20:20:00",2.37,2.388,0,2.376,2.388,1.206,1.2,1.218
"2012-05-09 20:25:00",1.182,1.206,2.412,0,0,1.212,1.212,1.218
"2012-05-09 20:30:00",1.188,1.182,0,1.182,2.388,1.206,1.2,0
"2012-05-09 20:35:00",0,1.206,2.412,1.194,0,1.212,1.212,2.436
"2012-05-09 20:40:00",2.37,1.182,0,2.376,2.388,1.206,1.2,0
"2012-05-09 20:45:00",0,1.206,2.412,0,0,1.212,1.212,2.436
"2012-05-09 20:50:00",2.37,0,0,1.182,1.194,1.206,0,0
"2012-05-09 20:55:00",0,1.182,0,0,1.194,0,1.2,0
"2012-05-09 21:00:00",0,1.206,2.412,1.194,0,1.212,1.212,2.436
"2012-05-09 21:05:00",2.37,1.182,0,2.376,2.388,2.418,2.412,0
"2012-05-09 21:10:00",1.188,2.388,2.412,2.376,2.388,1.206,1.2,2.436
"2012-05-09 21:15:00",1.182,1.206,2.412,0,0,1.212,1.212,0
"2012-05-09 21:20:00",0,0,0,0,0,0,0,2.436
"2012-05-09 21:25:00",0,1.182,0,1.182,2.388,1.206,1.2,0
"2012-05-09 21:30:00",2.37,1.206,2.412,1.194,0,1.212,1.212,0
"2012-05-09 21:35:00",0,1.182,0,1.182,1.194,1.206,1.2,2.436
"2012-05-09 21:40:00",1.188,0,0,1.194,1.194,1.212,1.212,0
"2012-05-09 21:45:00",1.182,1.206,2.412,0,0,0,0,0
"2012-05-09 21:50:00",0,0,0,1.182,1.194,1.206,1.2,1.218
"2012-05-09 21:55:00",1.188,2.388,0,1.194,1.194,1.212,1.212,1.218
"2012-05-09 22:00:00",1.182,0,2.412,1.182,1.194,1.206,0,0
"2012-05-09 22:05:00",1.188,2.388,2.412,1.194,1.194,1.212,2.412,2.436
"2012-05-09 22:10:00",1.182,1.182,0,2.376,2.388,2.418,2.412,1.218
"2012-05-09 22:15:00",2.37,1.206,2.412,1.182,1.194,1.206,0,1.218
"2012-05-09 22:20:00",0,2.388,1.2,1.194,1.194,1.212,2.412,1.218
"2012-05-09 22:25:00",2.37,0,1.212,1.182,1.194,1.206,1.2,1.218
"2012-05-09 22:30:00",0,2.388,1.2,1.194,1.194,1.212,1.212,1.218
"2012-05-09 22:35:00",2.37,1.182,1.212,2.376,2.388,2.418,2.412,2.436
"2012-05-09 22:40:00",1.188,2.388,2.412,2.376,2.388,1.206,1.2,1.218
"2012-05-09 22:45:00",1.182,1.206,0,0,0,1.212,1.212,0
"2012-05-09 22:50:00",1.188,1.182,2.412,1.182,2.388,1.206,1.2,2.436
"2012-05-09 22:55:00",1.182,1.206,2.412,1.194,0,1.212,1.212,1.218
"2012-05-09 23:00:00",1.188,1.182,0,2.376,2.388,2.418,2.412,1.218
"2012-05-09 23:05:00",1.182,1.206,0,0,0,0,0,0
