"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-04-26 15:25:00",0,0,0,0,0,0,0,0
"2012-04-26 15:40:00",0,0.591,0.6,0.591,1.191,0,0,0
"2012-04-26 15:55:00",4.74,4.776,5.228,5.15,4.764,5.238,5.628,4.06
"2012-04-26 16:10:00",7.11,6.77,6.432,6.336,6.352,6.448,6.432,6.902
"2012-04-26 16:25:00",2.37,1.994,2.412,2.376,2.78,2.418,2.412,2.436
"2012-04-26 16:40:00",1.58,1.592,1.608,1.584,1.984,1.612,1.608,1.624
"2012-04-26 16:55:00",3.554,3.586,3.616,3.168,3.176,3.628,3.216,3.248
"2012-04-26 17:10:00",0.396,0.402,0.804,0.394,0,0.402,0.4,0.406
"2012-04-26 17:25:00",0.79,0.394,0.804,0.792,0.794,0.806,0.804,0.406
"2012-04-26 17:40:00",3.554,4.776,4.424,4.752,4.764,4.836,5.228,2.842
"2012-04-26 17:55:00",3.556,2.79,2.812,2.774,3.176,2.822,2.412,3.248
"2012-04-26 18:10:00",1.184,1.198,1.608,1.186,0.794,1.208,1.608,1.218
"2012-04-26 18:25:00",0,0,0,0,0,0,0,0
