"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-07 19:25:00",0,0,0,0,0,0,0,0
"2012-07-07 19:30:00",2.37,1.182,0,0,0,2.418,1.2,2.436
"2012-07-07 19:35:00",86.508,77.598,65.112,66.516,61.926,81,72.36,84.042
"2012-07-07 19:40:00",23.7,31.068,36.192,36.834,39.306,31.44,33.768,25.578
"2012-07-07 19:45:00",8.292,11.94,13.272,13.062,15.486,12.09,13.272,10.962
"2012-07-07 19:50:00",2.37,2.388,2.412,2.376,2.382,2.418,2.412,3.654
"2012-07-07 19:55:00",4.74,4.776,3.612,3.57,2.382,3.624,3.612,2.436
"2012-07-07 20:00:00",2.37,2.388,3.624,3.558,4.764,3.63,3.624,2.436
"2012-07-07 20:05:00",1.188,2.388,0,1.194,0,1.206,1.2,2.436
"2012-07-07 20:10:00",3.552,2.388,3.612,2.376,2.382,2.418,2.412,2.436
"2012-07-07 20:15:00",2.37,2.388,3.624,3.558,3.57,3.63,3.624,4.872
"2012-07-07 20:20:00",2.37,2.388,2.412,2.376,2.382,2.418,2.412,1.218
"2012-07-07 20:25:00",4.74,3.594,2.412,2.376,3.576,2.418,2.412,3.654
"2012-07-07 20:30:00",2.37,3.57,3.612,3.57,3.57,3.624,3.612,2.436
"2012-07-07 20:35:00",1.188,1.206,1.212,1.182,1.194,1.212,1.212,2.436
"2012-07-07 20:40:00",1.182,1.182,1.2,1.194,1.188,1.206,1.2,0
"2012-07-07 20:45:00",0,0,1.212,1.182,1.194,1.212,1.212,0
"2012-07-07 20:50:00",1.188,1.206,0,0,0,0,0,0
"2012-07-07 20:55:00",0,0,0,0,0,0,0,0
