"","Date","pred","sd","CI95up","CI95low","CI50up","CI50low","ts"
"1",2012-04-12 17:18:00,9.85142701421915,0.571811635863578,10.9721572264527,8.7306968019856,10.237108101652,9.46574592678631,"2 min"
"2",2012-04-18 12:20:00,5.66953524150084,0.352622561495948,6.36066276216915,4.97840772083252,5.90737554491774,5.43169493808393,"2 min"
"3",2012-04-25 11:50:00,9.86522724812128,0.525744711923285,10.8956679485533,8.83478654768926,10.2198366675333,9.51061782870923,"2 min"
"4",2012-04-26 17:44:00,9.78459383302157,1.04604132582079,11.8347971579708,7.73439050807229,10.4901379855692,9.07904968047392,"2 min"
"5",2012-05-07 23:38:00,8.2311875822983,0.740485848918702,9.68251317724052,6.77986198735607,8.7306376975592,7.73173746703739,"2 min"
"6",2012-05-10 01:10:00,5.58612189187945,0.373667990725852,6.31849769587757,4.85374608788134,5.83815712160041,5.3340866621585,"2 min"
"7",2012-06-15 04:48:00,7.32736691784774,0.946011748227199,9.18151587332482,5.47321796237066,7.96544214559206,6.68929169010342,"2 min"
"8",2012-06-22 22:46:00,22.1205067850892,0.88850923207655,23.8619528798906,20.3790606902878,22.7197971550794,21.521216415099,"2 min"
"9",2012-06-30 18:36:00,23.8500015510329,0.829292483065437,25.475384950491,22.2246181515749,24.4093508307752,23.2906522712907,"2 min"
"10",2012-07-05 19:32:00,26.6651480003637,1.59758205795734,29.7963512963075,23.5339447044199,27.7427007235531,25.5875952771743,"2 min"
"11",2012-07-06 10:02:00,60.5610671201881,1.53511551692516,63.56983824547,57.5522959949062,61.596486801721,59.5256474386551,"2 min"
"12",2012-07-06 15:28:00,9.712720259628,0.474819375891805,10.6433491355377,8.78209138371827,10.0329810618615,9.39245945739447,"2 min"
"13",2012-07-07 19:34:00,92.162074334955,3.03506204350062,98.1106866310607,86.2134620388492,94.2091925745053,90.1149560954046,"2 min"
"14",2012-07-19 04:06:00,20.6182682348566,1.1994745852445,22.9691952223069,18.2673412474063,21.4273015482247,19.8092349214885,"2 min"
"15",2012-08-15 17:06:00,47.6226975347557,3.59263129273542,54.6641254782487,40.5812695912627,50.0458905179394,45.199504551572,"2 min"
"16",2013-05-15 04:26:00,9.40303684573749,0.335686670870034,10.0609706307329,8.74510306074207,9.62945406451677,9.1766196269582,"2 min"
"17",2013-07-23 07:06:00,40.7474345441314,0.980547120373832,42.6692715852086,38.8255975030542,41.4088035264078,40.086065561855,"2 min"
"18",2013-07-28 04:40:00,29.2752907661494,0.524007113490058,30.3023258362327,28.248255696066,29.6287281932282,28.9218533390705,"2 min"
"19",2013-07-29 18:12:00,24.2875254823827,0.682601604824386,25.6254000436277,22.9496509211376,24.7479332683041,23.8271176964612,"2 min"
"20",2012-04-12 17:20:00,8.69780433216716,0.342412410823425,9.3689203252406,8.02668833909371,8.92875799360749,8.46685067072683,"5 min"
"21",2012-04-18 12:25:00,5.11454377334318,0.174791127780207,5.45712808860953,4.77195945807684,5.23243859745615,4.99664894923022,"5 min"
"22",2012-04-25 13:25:00,6.95719804325189,0.224561306728089,7.3973301167602,6.51706596974358,7.10866234293063,6.80573374357316,"5 min"
"23",2012-04-26 17:45:00,8.53568589338946,0.427840068669831,9.37423701912547,7.69713476765345,8.82425963443045,8.24711215234847,"5 min"
"24",2012-05-07 23:40:00,6.65266578016655,0.204292131521762,7.05307100027413,6.25226056005898,6.79045872892369,6.51487283140942,"5 min"
"25",2012-05-10 01:10:00,5.11205426373817,0.173298683502846,5.45171344197195,4.77239508550439,5.22894244948331,4.99516607799303,"5 min"
"26",2012-06-15 04:50:00,5.3232484940326,0.203421787487164,5.7219478711782,4.924549116887,5.46045440465926,5.18604258340594,"5 min"
"27",2012-06-22 22:50:00,12.6809102610099,0.792538513214803,14.2342572032719,11.127563318748,13.2154693648089,12.1463511572109,"5 min"
"28",2012-06-30 18:40:00,11.6543244874044,0.509505776120316,12.6529374585154,10.6557115162935,11.9979809110633,11.3106680637456,"5 min"
"29",2012-07-05 19:35:00,16.5980117550823,1.03475376603718,18.6260918693823,14.5699316407822,17.2959425642511,15.9000809459134,"5 min"
"30",2012-07-06 10:05:00,38.3059507221626,1.90055459840289,42.0309692856843,34.580932158641,39.5878553184734,37.0240461258518,"5 min"
"31",2012-07-06 15:50:00,7.18714096706785,0.217395797410436,7.61322890038267,6.76105303375303,7.33377220415689,7.0405097299788,"5 min"
"32",2012-07-07 19:35:00,75.2592894629588,4.16664902473296,83.4257714876544,67.0928074382633,78.0696515228057,72.448927403112,"5 min"
"33",2012-07-19 04:10:00,12.6484416810893,0.817017541156256,14.2497666364931,11.0471167256856,13.1995116383296,12.097371723849,"5 min"
"34",2012-08-15 17:05:00,43.1375558469498,1.66052161881695,46.3921184153812,39.8829932785185,44.2575606588209,42.0175510350788,"5 min"
"35",2013-05-15 04:30:00,7.93221649936919,0.378480264958405,8.67402418754684,7.19040881119154,8.18749755873514,7.67693544000325,"5 min"
"36",2013-07-23 07:05:00,37.8791904242268,0.948608424863727,39.738428772391,36.0199520760627,38.5190170837471,37.2393637647066,"5 min"
"37",2013-07-28 04:40:00,26.4977874931075,0.546695286012635,27.5692905642101,25.4262844220049,26.8665278600036,26.1290471262115,"5 min"
"38",2013-07-29 18:15:00,16.4443220342727,0.461344100853852,17.3485398564262,15.5401042121191,16.755493901612,16.1331501669333,"5 min"
"39",2012-04-12 17:20:00,7.77674567591666,0.157945736574398,8.08631363111413,7.46717772071919,7.88327845632326,7.67021289551005,"15 min"
