"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-07-19 03:26:00",0,0,0,0,2.97,0,0,0
"2012-07-19 03:28:00",0,0,0,2.955,0,0,0,0
"2012-07-19 03:30:00",0,0,6.03,0,2.985,6.045,3,3.045
"2012-07-19 03:32:00",5.925,5.97,0,0,0,0,3.03,3.045
"2012-07-19 03:34:00",0,0,0,5.94,2.97,0,0,0
"2012-07-19 03:36:00",2.97,0,0,0,2.985,0,3,0
"2012-07-19 03:38:00",2.955,2.955,6.03,0,0,6.045,0,6.09
"2012-07-19 03:40:00",0,3.015,0,0,0,0,0,0
"2012-07-19 03:42:00",2.97,0,0,2.985,2.97,0,3.03,0
"2012-07-19 03:44:00",0,0,0,2.955,0,0,0,0
"2012-07-19 03:46:00",2.955,2.955,0,0,2.985,0,3,6.09
"2012-07-19 03:48:00",2.97,3.015,0,0,0,6.045,0,0
"2012-07-19 03:50:00",2.955,2.955,6.03,5.94,5.955,6.045,6.03,6.09
"2012-07-19 03:52:00",5.925,5.97,6.03,5.94,2.97,0,6.03,6.09
"2012-07-19 03:54:00",8.895,8.985,6.03,5.94,8.94,12.09,6.03,6.09
"2012-07-19 03:56:00",5.925,5.97,6.03,5.94,5.955,3.03,6.03,6.09
"2012-07-19 03:58:00",2.955,2.955,6.03,5.94,2.97,3.015,6.03,6.09
"2012-07-19 04:00:00",5.925,5.97,0,5.94,5.955,6.045,6.03,0
"2012-07-19 04:02:00",8.895,11.94,18.09,11.88,11.91,12.09,9.06,12.18
"2012-07-19 04:04:00",8.88,5.97,6.03,5.94,8.94,15.105,9.03,6.09
"2012-07-19 04:06:00",14.82,20.865,24.12,23.76,20.835,21.165,24.12,18.27
"2012-07-19 04:08:00",8.88,12,12.06,11.88,17.865,12.09,12.06,9.135
"2012-07-19 04:10:00",8.895,5.97,12.06,11.88,5.955,12.09,9.06,9.135
"2012-07-19 04:12:00",2.955,8.925,6.03,5.94,8.94,6.045,9.03,6.09
"2012-07-19 04:14:00",17.775,14.955,12.06,11.88,14.88,12.09,15.09,15.225
"2012-07-19 04:16:00",8.895,8.925,12.06,11.88,8.94,12.09,9.03,9.135
"2012-07-19 04:18:00",8.88,8.985,9.06,5.94,8.925,6.045,6.03,9.135
"2012-07-19 04:20:00",2.97,5.97,6.03,5.94,5.955,6.045,6.03,3.045
"2012-07-19 04:22:00",8.88,2.955,3,5.94,2.985,6.045,6.03,3.045
"2012-07-19 04:24:00",5.925,8.985,12.06,11.88,8.925,9.075,9.06,12.18
"2012-07-19 04:26:00",5.925,5.97,6.03,2.985,5.955,3.015,3,6.09
"2012-07-19 04:28:00",5.925,5.97,6.03,5.94,5.955,6.045,6.03,6.09
"2012-07-19 04:30:00",8.895,5.97,6.03,8.895,5.955,6.045,6.03,6.09
"2012-07-19 04:32:00",8.88,11.94,6.03,5.94,11.91,12.09,12.06,6.09
"2012-07-19 04:34:00",5.925,5.97,9.06,8.925,5.955,6.045,6.03,6.09
