"","X1","X2","X3","X4","X5","X6","X7","X8"
"2013-07-27 21:40:00",0,0,0,0,0,0,0,0
"2013-07-27 21:45:00",0,1.206,0,0,0,0,1.212,0
"2013-07-27 21:50:00",1.194,1.182,0,1.194,2.382,1.182,1.176,1.218
"2013-07-27 21:55:00",1.188,0,1.2,0,0,1.2,0,1.218
"2013-07-27 22:00:00",0,0,0,1.182,0,0,0,0
"2013-07-27 22:05:00",0,1.206,1.212,1.194,1.188,1.182,2.388,1.218
"2013-07-27 22:10:00",2.382,1.182,2.412,1.182,1.194,1.2,0,1.218
"2013-07-27 22:15:00",0,1.206,0,1.194,0,0,2.388,0
"2013-07-27 22:20:00",2.382,1.182,1.2,1.182,2.382,2.382,0,2.436
"2013-07-27 22:25:00",0,1.206,1.212,1.194,1.188,1.182,2.388,1.218
"2013-07-27 22:30:00",2.382,2.388,2.412,2.376,1.194,1.2,2.388,1.218
"2013-07-27 22:35:00",2.382,2.388,2.412,2.376,3.57,3.564,2.388,2.436
"2013-07-27 22:40:00",2.382,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-27 22:45:00",2.382,2.388,2.412,2.376,3.576,2.382,2.388,2.436
"2013-07-27 22:50:00",2.382,3.57,4.824,3.558,2.382,3.582,2.388,3.654
"2013-07-27 22:55:00",3.57,3.594,2.412,3.57,3.57,3.564,4.776,3.654
"2013-07-27 23:00:00",1.194,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-27 23:05:00",3.57,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-27 23:10:00",1.194,1.182,2.412,1.182,1.194,2.382,0,1.218
"2013-07-27 23:15:00",1.188,2.388,0,2.376,2.382,1.2,2.388,1.218
"2013-07-27 23:20:00",1.194,0,2.412,0,0,1.182,0,1.218
"2013-07-27 23:25:00",0,1.206,0,1.194,0,0,1.176,0
"2013-07-27 23:30:00",1.188,0,0,1.182,2.382,1.2,1.212,1.218
"2013-07-27 23:35:00",1.194,1.182,2.412,0,0,1.182,0,1.218
"2013-07-27 23:40:00",0,1.206,0,2.376,2.382,1.2,2.388,1.218
"2013-07-27 23:45:00",1.188,1.182,1.212,0,0,0,0,1.218
"2013-07-27 23:50:00",1.194,1.206,1.2,1.194,1.188,1.182,1.176,0
"2013-07-27 23:55:00",1.188,1.182,2.412,1.182,1.194,2.382,2.388,2.436
"2013-07-28 00:00:00",2.382,2.388,2.412,3.57,2.382,2.382,2.388,2.436
"2013-07-28 00:05:00",4.764,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-07-28 00:10:00",9.528,8.37,8.448,8.31,8.334,8.346,8.376,7.308
"2013-07-28 00:15:00",14.292,11.94,12.06,11.88,11.91,11.91,14.328,14.616
"2013-07-28 00:20:00",13.104,19.104,19.296,19.008,19.056,20.238,17.892,19.488
"2013-07-28 00:25:00",3.57,4.776,4.824,4.752,4.764,4.764,4.776,4.872
"2013-07-28 00:30:00",4.764,4.776,4.824,4.752,4.764,4.764,3.564,3.654
"2013-07-28 00:35:00",4.764,4.776,4.824,2.376,3.576,3.582,3.6,4.872
"2013-07-28 00:40:00",4.764,4.776,4.824,5.934,4.764,3.564,4.776,4.872
"2013-07-28 00:45:00",4.764,4.776,4.824,3.57,3.57,4.764,4.776,4.872
"2013-07-28 00:50:00",4.764,4.776,2.412,4.752,4.764,4.764,4.776,4.872
"2013-07-28 00:55:00",4.764,7.164,8.448,7.128,7.146,7.146,7.164,7.308
"2013-07-28 01:00:00",4.764,2.388,3.612,3.558,4.764,4.764,3.564,2.436
"2013-07-28 01:05:00",4.764,5.982,4.824,5.946,4.764,4.764,4.776,4.872
"2013-07-28 01:10:00",4.764,3.57,4.824,3.558,4.764,4.764,4.776,4.872
"2013-07-28 01:15:00",3.57,5.982,4.824,5.946,4.764,4.764,4.776,4.872
"2013-07-28 01:20:00",2.382,3.57,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-28 01:25:00",1.194,0,2.412,1.182,1.194,1.182,2.388,0
"2013-07-28 01:30:00",0,1.206,0,0,1.188,1.2,0,1.218
"2013-07-28 01:35:00",2.382,1.182,2.412,2.376,1.194,0,2.388,1.218
"2013-07-28 01:40:00",2.382,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-28 01:45:00",2.382,3.594,2.412,2.376,3.57,4.764,2.388,3.654
"2013-07-28 01:50:00",3.57,3.57,3.624,3.57,3.576,2.382,3.564,3.654
"2013-07-28 01:55:00",1.194,1.206,1.2,1.182,1.188,2.382,1.212,1.218
"2013-07-28 02:00:00",2.382,1.182,1.212,1.194,1.194,0,1.176,2.436
"2013-07-28 02:05:00",2.382,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-28 02:10:00",3.57,3.594,3.612,3.558,3.57,4.764,4.776,2.436
"2013-07-28 02:15:00",7.146,7.164,6.036,7.128,7.146,5.946,7.164,7.308
"2013-07-28 02:20:00",4.764,5.958,6.024,4.752,4.764,5.964,4.776,4.872
"2013-07-28 02:25:00",4.764,3.594,6.036,4.752,4.764,4.764,4.776,4.872
"2013-07-28 02:30:00",9.528,10.734,9.648,9.504,9.528,10.71,9.552,9.744
"2013-07-28 02:35:00",3.576,4.776,4.824,7.128,5.958,5.964,5.952,4.872
"2013-07-28 02:40:00",3.57,3.594,4.824,2.376,3.57,3.564,3.6,4.872
"2013-07-28 02:45:00",3.576,3.57,2.412,4.752,3.576,2.382,2.388,2.436
"2013-07-28 02:50:00",2.382,2.388,2.412,2.376,2.382,2.382,3.564,2.436
"2013-07-28 02:55:00",2.382,2.388,2.412,2.376,2.382,2.382,2.388,2.436
"2013-07-28 03:00:00",1.188,1.206,1.2,0,2.382,2.382,0,0
"2013-07-28 03:05:00",0,1.182,1.212,2.376,0,0,2.388,1.218
"2013-07-28 03:10:00",1.194,1.206,0,0,1.188,1.2,0,0
"2013-07-28 03:15:00",0,0,1.2,0,0,0,0,1.218
"2013-07-28 03:20:00",0,0,0,0,1.194,0,0,0
"2013-07-28 03:25:00",0,0,1.212,0,0,1.182,0,0
"2013-07-28 03:30:00",1.188,0,0,1.182,0,0,0,0
"2013-07-28 03:35:00",0,1.182,0,1.194,0,0,2.388,1.218
"2013-07-28 03:40:00",4.764,3.594,2.412,2.376,4.764,3.582,2.388,2.436
"2013-07-28 03:45:00",5.952,5.958,3.624,4.752,4.764,3.564,4.776,6.09
