"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-05-09 16:55:00",0,0,0,0,0,0,0,0
"2012-05-09 17:10:00",0.594,0,0.606,0,0.597,1.209,0.606,1.218
"2012-05-09 17:25:00",0.394,0.796,0.804,0.792,0.796,0.402,0.804,0.812
"2012-05-09 17:40:00",1.58,1.592,1.608,1.584,1.592,1.21,1.204,0.812
"2012-05-09 17:55:00",0.79,0.796,0.804,0.792,0.796,0.806,1.208,0.812
"2012-05-09 18:10:00",1.976,2.388,2.412,2.376,2.388,2.82,2.412,2.436
"2012-05-09 18:25:00",1.974,2.388,2.412,2.376,2.388,2.418,2.008,2.436
"2012-05-09 18:40:00",1.976,1.592,1.608,1.584,1.592,2.016,2.012,1.624
"2012-05-09 18:55:00",1.58,1.994,1.608,1.584,1.592,1.612,1.608,1.624
"2012-05-09 19:10:00",1.58,1.986,2.412,2.376,1.99,2.014,2.008,1.624
"2012-05-09 19:25:00",1.58,1.592,1.608,1.584,1.99,2.016,2.012,2.03
"2012-05-09 19:40:00",3.16,3.98,3.216,3.96,3.582,3.224,3.616,3.248
"2012-05-09 19:55:00",2.764,2.388,2.816,2.376,2.388,3.224,2.816,2.436
"2012-05-09 20:10:00",2.766,3.184,3.616,3.168,3.184,3.224,3.216,3.248
"2012-05-09 20:25:00",1.58,1.592,0.804,1.186,1.592,1.208,1.204,0.812
"2012-05-09 20:40:00",0.79,1.198,1.608,1.19,0.796,1.21,1.208,1.624
"2012-05-09 20:55:00",0.79,0.796,0.804,0.792,0.796,0.806,0.804,0.812
"2012-05-09 21:10:00",1.58,1.592,1.608,1.584,1.592,1.612,1.608,0.812
"2012-05-09 21:25:00",0.79,0.796,0.804,0.792,0.796,0.806,0.804,0.812
"2012-05-09 21:40:00",0.79,0.796,0.804,0.792,0.796,0.806,0.804,0.812
"2012-05-09 21:55:00",0.79,0.796,0.804,1.186,1.194,1.208,0.804,0.812
"2012-05-09 22:10:00",1.58,1.592,1.608,1.584,1.592,1.612,1.608,1.624
"2012-05-09 22:25:00",0.79,1.592,1.204,1.19,1.194,1.21,1.608,1.218
"2012-05-09 22:40:00",1.58,1.592,1.208,1.584,1.592,1.612,1.608,1.218
"2012-05-09 22:55:00",1.186,1.19,1.608,1.584,1.592,1.612,1.608,1.624
"2012-05-09 23:10:00",1.184,1.198,0.804,0.792,0.796,0.806,0.804,0.812
"2012-05-09 23:25:00",1.976,1.986,2.412,2.376,2.388,2.418,2.412,2.03
"2012-05-09 23:40:00",1.974,1.994,2.412,1.978,2.388,2.014,2.008,2.436
"2012-05-09 23:55:00",2.766,2.782,2.412,2.774,2.388,2.822,2.816,2.436
"2012-05-10 00:10:00",2.764,2.79,2.412,3.168,3.184,3.224,3.216,2.436
"2012-05-10 00:25:00",1.976,2.388,2.412,1.584,1.592,1.612,1.608,2.436
"2012-05-10 00:40:00",2.37,2.388,2.812,2.774,3.184,3.224,3.216,2.436
"2012-05-10 00:55:00",2.37,2.388,2.012,1.978,1.99,1.612,2.012,2.03
"2012-05-10 01:10:00",3.16,3.98,4.02,3.96,3.98,4.03,3.616,3.654
"2012-05-10 01:25:00",2.37,2.388,2.412,2.376,1.99,2.418,2.412,2.03
"2012-05-10 01:40:00",1.976,1.592,1.608,1.584,1.99,1.612,2.412,1.624
"2012-05-10 01:55:00",1.776,1.797,1.206,1.785,1.194,2.418,1.206,1.827
"2012-05-10 02:10:00",0,0,0,0,0,0,0,0
