"","X1","X2","X3","X4","X5","X6","X7","X8"
"2012-05-09 17:06:00",0,0,0,0,0,0,0,0
"2012-05-09 17:08:00",0,0,3.03,0,2.985,0,0,3.045
"2012-05-09 17:10:00",0,0,0,0,0,0,0,3.045
"2012-05-09 17:12:00",2.97,0,0,0,0,3.015,0,0
"2012-05-09 17:14:00",0,0,0,0,0,3.03,3.03,0
"2012-05-09 17:16:00",0,0,0,0,0,0,0,0
"2012-05-09 17:18:00",2.955,0,0,2.985,2.985,0,3,0
"2012-05-09 17:20:00",0,0,0,2.955,0,0,0,0
"2012-05-09 17:22:00",0,5.97,6.03,0,0,0,0,0
"2012-05-09 17:24:00",0,0,0,0,0,0,0,0
"2012-05-09 17:26:00",0,0,0,0,0,0,0,0
"2012-05-09 17:28:00",0,0,0,0,2.985,0,0,3.045
"2012-05-09 17:30:00",0,0,0,0,0,3.015,3.03,3.045
"2012-05-09 17:32:00",2.97,0,0,5.94,2.985,3.03,3,0
"2012-05-09 17:34:00",2.955,5.97,6.03,0,2.985,0,0,0
"2012-05-09 17:36:00",0,0,0,0,0,3.015,3.03,6.09
"2012-05-09 17:38:00",2.97,0,0,0,2.985,3.03,0,0
"2012-05-09 17:40:00",0,2.955,0,5.94,0,0,3,0
"2012-05-09 17:42:00",0,3.015,6.03,0,0,0,0,0
"2012-05-09 17:44:00",2.955,0,0,0,0,0,0,0
"2012-05-09 17:46:00",0,0,0,0,2.985,0,0,0
"2012-05-09 17:48:00",0,0,0,0,0,3.015,0,0
"2012-05-09 17:50:00",0,0,0,0,0,0,3.03,0
"2012-05-09 17:52:00",0,0,0,0,2.985,3.03,0,6.09
"2012-05-09 17:54:00",0,0,0,2.985,0,0,0,0
"2012-05-09 17:56:00",2.97,0,0,2.955,0,0,3,0
"2012-05-09 17:58:00",0,5.97,6.03,0,2.985,0,0,0
"2012-05-09 18:00:00",2.955,0,0,0,0,0,3.03,0
"2012-05-09 18:02:00",0,0,0,5.94,2.985,6.045,3,6.09
"2012-05-09 18:04:00",5.925,5.97,6.03,0,2.985,3.015,3.03,0
"2012-05-09 18:06:00",0,0,0,5.94,2.985,3.03,3,6.09
"2012-05-09 18:08:00",2.97,5.97,6.03,0,0,0,0,0
"2012-05-09 18:10:00",2.955,0,0,0,2.985,3.015,3.03,0
"2012-05-09 18:12:00",0,2.955,0,5.94,2.985,3.03,3,6.09
"2012-05-09 18:14:00",2.97,3.015,6.03,0,2.985,0,0,0
"2012-05-09 18:16:00",2.955,0,0,0,0,6.045,3.03,0
"2012-05-09 18:18:00",0,5.97,3.03,5.94,2.985,0,3,6.09
"2012-05-09 18:20:00",2.97,0,3,0,2.985,3.015,3.03,0
"2012-05-09 18:22:00",2.955,0,0,0,0,3.03,0,0
"2012-05-09 18:24:00",0,5.97,0,5.94,2.985,0,3,3.045
"2012-05-09 18:26:00",2.97,0,6.03,0,2.985,3.015,3.03,3.045
"2012-05-09 18:28:00",2.955,0,0,5.94,2.985,3.03,3,0
"2012-05-09 18:30:00",0,5.97,6.03,0,2.985,3.015,0,6.09
"2012-05-09 18:32:00",2.97,0,0,0,2.985,3.03,3.03,0
"2012-05-09 18:34:00",2.955,5.97,3.03,5.94,0,0,3,3.045
"2012-05-09 18:36:00",0,0,3,0,2.985,3.015,3.03,3.045
"2012-05-09 18:38:00",2.97,0,0,0,2.985,3.03,0,0
"2012-05-09 18:40:00",2.955,5.97,0,5.94,0,0,3,3.045
"2012-05-09 18:42:00",0,0,6.03,0,0,3.015,0,3.045
"2012-05-09 18:44:00",0,0,0,0,2.985,0,3.03,0
"2012-05-09 18:46:00",2.97,0,0,0,0,3.03,0,0
"2012-05-09 18:48:00",0,5.97,0,2.955,2.985,0,3,0
"2012-05-09 18:50:00",2.955,0,6.03,2.985,2.985,3.015,3.03,3.045
"2012-05-09 18:52:00",2.97,0,0,2.955,0,3.03,0,3.045
"2012-05-09 18:54:00",0,5.97,0,2.985,2.985,0,3,0
"2012-05-09 18:56:00",2.955,0,3.03,0,0,0,0,3.045
"2012-05-09 18:58:00",0,0,3,0,2.985,3.015,3.03,0
"2012-05-09 19:00:00",2.97,3.015,0,0,0,3.03,0,3.045
"2012-05-09 19:02:00",0,2.955,3.03,5.94,2.985,0,3,0
"2012-05-09 19:04:00",2.955,0,3,0,0,3.015,0,3.045
"2012-05-09 19:06:00",0,0,0,0,2.985,3.03,3.03,3.045
"2012-05-09 19:08:00",2.97,3.015,0,2.955,2.985,0,3,0
"2012-05-09 19:10:00",0,2.955,3.03,2.985,0,3.015,0,0
"2012-05-09 19:12:00",2.955,0,3,0,2.985,3.03,3.03,3.045
"2012-05-09 19:14:00",2.97,5.97,3.03,5.94,2.985,0,3,3.045
"2012-05-09 19:16:00",0,0,3,0,2.985,3.015,3.03,3.045
"2012-05-09 19:18:00",2.955,3.015,0,2.955,2.985,3.03,0,0
"2012-05-09 19:20:00",2.97,2.955,0,2.985,0,0,3,3.045
"2012-05-09 19:22:00",0,0,6.03,0,0,3.015,0,0
"2012-05-09 19:24:00",2.955,0,0,0,2.985,3.03,3.03,3.045
"2012-05-09 19:26:00",2.97,5.97,0,2.955,2.985,0,3,3.045
"2012-05-09 19:28:00",0,0,6.03,2.985,0,3.015,3.03,0
"2012-05-09 19:30:00",0,0,0,0,2.985,3.03,0,3.045
"2012-05-09 19:32:00",5.925,5.97,3.03,5.94,2.985,3.015,3,3.045
"2012-05-09 19:34:00",0,0,3,2.955,2.985,3.03,3.03,3.045
"2012-05-09 19:36:00",5.925,5.97,6.03,2.985,2.985,3.015,6.03,0
"2012-05-09 19:38:00",0,0,0,2.955,5.97,3.03,0,6.09
"2012-05-09 19:40:00",5.925,5.97,6.03,2.985,2.985,6.045,6.03,3.045
"2012-05-09 19:42:00",2.955,5.97,3.03,5.94,2.985,3.015,3,3.045
